totalt_antal_fall,adm1_name,case_count,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,travel_ban_local,travel_ban_intl_in,t,dow,month,year,day,adm1_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_swe_1,p_swe_2,p_swe_3,p_swe_4,p_swe_5,p_swe_6,country,adm0_name,adm2_name,lat,lon,cum_confirmed_cases_imputed,population,travel_ban_intl_out,business_closure,social_distance,no_gathering,transit_suspension,testing_regime,pos_cases_quarantine,home_isolation,travel_ban_local_popwt,business_closure_popwt,social_distance_popwt,school_closure_popwt,no_gathering_popwt,transit_suspension_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,home_isolation_popwt,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,policies_enacted,adm2_id,social_distance_comb_popwt,work_from_home_comb_popwt,p_ita_1,p_ita_2,p_ita_3,p_ita_4,p_ita_5,_reghdfe_resid,__hdfe1__,__hdfe2__
NA,Piemonte,NA,2020-03-13,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,13mar2020,5,3,2020,13,Cuneo,0,16,2.772589,0.8266786,NA,NA,0,0,0,0,0,0,ITA,ITA,Cuneo,44.3933,7.551172,40,587098,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Cuneo,1,1,1,1,1,1,1,0.31681156,-0.16382634,-0.03940546
NA,Piemonte,NA,2020-03-15,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,15mar2020,0,3,2020,15,Cuneo,0,14,2.639057,0.6931473,NA,NA,0,0,0,0,0,0,ITA,ITA,Cuneo,44.3933,7.551172,61,587098,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Cuneo,1,1,1,1,1,1,1,0.12265242,-0.16382634,0.02122235
NA,Piemonte,NA,2020-03-16,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,16mar2020,1,3,2020,16,Cuneo,0,30,3.401197,0.76214,NA,NA,0,0,0,0,0,0,ITA,ITA,Cuneo,44.3933,7.551172,91,587098,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Cuneo,1,1,1,1,1,1,1,0.27985086,-0.16382634,-0.06698336
NA,Piemonte,NA,2020-03-18,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,18mar2020,3,3,2020,18,Cuneo,0,30,3.401197,0.0689929,NA,NA,0,0,0,0,0,0,ITA,ITA,Cuneo,44.3933,7.551172,149,587098,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Cuneo,1,1,1,1,1,1,1,-0.46624337,-0.16382634,-0.01403631
NA,Piemonte,NA,2020-03-23,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,23mar2020,1,3,2020,23,Cuneo,0,64,4.158883,0.521297,NA,NA,0,0,0,0,0,0,ITA,ITA,Cuneo,44.3933,7.551172,367,587098,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Cuneo,1,1,1,1,1,1,1,0.10736809,-0.16382634,-0.06698336
NA,Piemonte,NA,2020-03-26,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,26mar2020,4,3,2020,26,Cuneo,0,46,3.828641,0.3629055,NA,NA,0,0,0,0,0,0,ITA,ITA,Cuneo,44.3933,7.551172,487,587098,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Cuneo,1,1,1,1,1,1,1,-0.1006818,-0.16382634,-0.01732495
NA,Piemonte,NA,2020-03-28,558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,28mar2020,6,3,2020,28,Cuneo,0,40,3.688879,0.2548923,NA,NA,0,0,0,0,0,0,ITA,ITA,Cuneo,44.3933,7.551172,558,587098,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Cuneo,1,1,1,1,1,1,1,-0.25985119,-0.16382634,0.03383129
NA,Piemonte,NA,2020-03-30,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,30mar2020,1,3,2020,30,Cuneo,0,59,4.077538,0.5810299,NA,NA,0,0,0,0,0,0,ITA,ITA,Cuneo,44.3933,7.551172,650,587098,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Cuneo,1,1,1,1,1,1,1,0.167101,-0.16382634,-0.06698336
NA,Piemonte,NA,2020-03-31,731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,31mar2020,2,3,2020,31,Cuneo,0,81,4.394449,0.3169117,NA,NA,0,0,0,0,0,0,ITA,ITA,Cuneo,44.3933,7.551172,731,587098,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Cuneo,1,1,1,1,1,1,1,-0.2441298,-0.16382634,0.08012925
NA,Piemonte,NA,2020-04-02,826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,02apr2020,4,4,2020,2,Cuneo,0,48,3.871201,0.0210536,NA,NA,0,0,0,0,0,0,ITA,ITA,Cuneo,44.3933,7.551172,826,587098,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Cuneo,1,1,1,1,1,1,1,-0.44253375,-0.16382634,-0.01732495
NA,Piemonte,NA,2020-04-04,932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,04apr2020,6,4,2020,4,Cuneo,0,82,4.406719,1.228665,NA,NA,0,0,0,0,0,0,ITA,ITA,Cuneo,44.3933,7.551172,932,587098,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Cuneo,1,1,1,1,1,1,1,0.71392181,-0.16382634,0.03383129
NA,Piemonte,NA,2020-04-05,1071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,05apr2020,0,4,2020,5,Cuneo,0,139,4.934474,0.5277548,NA,NA,0,0,0,0,0,0,ITA,ITA,Cuneo,44.3933,7.551172,1071,587098,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Cuneo,1,1,1,1,1,1,1,0.02562019,-0.16382634,0.02122235
NA,Sicilia,NA,2020-03-22,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,22mar2020,0,3,2020,22,Enna,0,7,1.94591,1.252763,NA,NA,0,0,0,0,0,0,ITA,ITA,Enna,37.56706,14.27909,34,164788,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Enna,1,1,1,1,1,1,1,0.62766491,-0.04086293,0.02122235
NA,Sicilia,NA,2020-03-23,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,23mar2020,1,3,2020,23,Enna,0,10,2.302585,0.356675,NA,NA,0,0,0,0,0,0,ITA,ITA,Enna,37.56706,14.27909,44,164788,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Enna,1,1,1,1,1,1,1,-0.18021727,-0.04086293,-0.06698336
NA,Sicilia,NA,2020-03-24,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,24mar2020,2,3,2020,24,Enna,0,19,2.944439,0.6418538,NA,NA,0,0,0,0,0,0,ITA,ITA,Enna,37.56706,14.27909,63,164788,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Enna,1,1,1,1,1,1,1,-0.04215109,-0.04086293,0.08012925
NA,Sicilia,NA,2020-03-25,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,25mar2020,3,3,2020,25,Enna,0,27,3.295837,0.351398,NA,NA,0,0,0,0,0,0,ITA,ITA,Enna,37.56706,14.27909,90,164788,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Enna,1,1,1,1,1,1,1,-0.23844135,-0.04086293,-0.01403631
NA,Sicilia,NA,2020-03-26,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,26mar2020,4,3,2020,26,Enna,0,43,3.7612,0.4653633,NA,NA,0,0,0,0,0,0,ITA,ITA,Enna,37.56706,14.27909,133,164788,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Enna,1,1,1,1,1,1,1,-0.12118744,-0.04086293,-0.01732495
NA,Sicilia,NA,2020-03-29,192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,29mar2020,0,3,2020,29,Enna,0,24,3.178054,0.6131046,NA,NA,0,0,0,0,0,0,ITA,ITA,Enna,37.56706,14.27909,192,164788,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Enna,1,1,1,1,1,1,1,-0.01199342,-0.04086293,0.02122235
NA,Sicilia,NA,2020-03-31,203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,31mar2020,2,3,2020,31,Enna,0,8,2.079442,0.9808292,NA,NA,0,0,0,0,0,0,ITA,ITA,Enna,37.56706,14.27909,203,164788,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Enna,1,1,1,1,1,1,1,0.29682433,-0.04086293,0.08012925
NA,Sicilia,NA,2020-04-01,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,01apr2020,3,4,2020,1,Enna,0,21,3.044523,0.965081,NA,NA,0,0,0,0,0,0,ITA,ITA,Enna,37.56706,14.27909,224,164788,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Enna,1,1,1,1,1,1,1,0.37524163,-0.04086293,-0.01403631
NA,Sicilia,NA,2020-04-03,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,03apr2020,5,4,2020,3,Enna,0,19,2.944439,0.3053815,NA,NA,0,0,0,0,0,0,ITA,ITA,Enna,37.56706,14.27909,257,164788,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Enna,1,1,1,1,1,1,1,-0.25908866,-0.04086293,-0.03940546
NA,Sicilia,NA,2020-04-04,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,04apr2020,6,4,2020,4,Enna,0,23,3.135494,0.1910553,NA,NA,0,0,0,0,0,0,ITA,ITA,Enna,37.56706,14.27909,280,164788,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Enna,1,1,1,1,1,1,1,-0.44665165,-0.04086293,0.03383129
NA,Marche,NA,2020-03-14,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,14mar2020,6,3,2020,14,Fermo,0,6,1.791759,0.1823215,NA,NA,0,0,0,0,0,0,ITA,ITA,Fermo,43.16058,13.7184,22,173800,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Fermo,1,1,1,1,1,1,1,-0.96348189,0.39887328,0.03383129
NA,Marche,NA,2020-03-15,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,15mar2020,0,3,2020,15,Fermo,0,14,2.639057,0.8472979,NA,NA,0,0,0,0,0,0,ITA,ITA,Fermo,43.16058,13.7184,36,173800,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Fermo,1,1,1,1,1,1,1,-0.28589659,0.39887328,0.02122235
NA,Marche,NA,2020-03-19,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,19mar2020,4,3,2020,19,Fermo,0,22,3.091043,0.7884574,NA,NA,0,0,0,0,0,0,ITA,ITA,Fermo,43.16058,13.7184,68,173800,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Fermo,1,1,1,1,1,1,1,-0.30618981,0.39887328,-0.01732495
NA,Marche,NA,2020-03-22,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,22mar2020,0,3,2020,22,Fermo,0,31,3.433987,2.74084,NA,NA,0,0,0,0,0,0,ITA,ITA,Fermo,43.16058,13.7184,113,173800,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Fermo,1,1,1,1,1,1,1,1.6760057,0.39887328,0.02122235
NA,Marche,NA,2020-03-25,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,25mar2020,3,3,2020,25,Fermo,0,21,3.044523,1.252763,NA,NA,0,0,0,0,0,0,ITA,ITA,Fermo,43.16058,13.7184,160,173800,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Fermo,1,1,1,1,1,1,1,0.22318748,0.39887328,-0.01403631
NA,Marche,NA,2020-03-26,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,26mar2020,4,3,2020,26,Fermo,0,44,3.78419,0.7396672,NA,NA,0,0,0,0,0,0,ITA,ITA,Fermo,43.16058,13.7184,204,173800,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Fermo,1,1,1,1,1,1,1,-0.28661974,0.39887328,-0.01732495
NA,Marche,NA,2020-04-02,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,02apr2020,4,4,2020,2,Fermo,0,21,3.044523,1.658228,NA,NA,0,0,0,0,0,0,ITA,ITA,Fermo,43.16058,13.7184,284,173800,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Fermo,1,1,1,1,1,1,1,0.63194125,0.39887328,-0.01732495
NA,Marche,NA,2020-04-06,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,06apr2020,1,4,2020,6,Fermo,0,4,1.386294,0.2876821,NA,NA,0,0,0,0,0,0,ITA,ITA,Fermo,43.16058,13.7184,312,173800,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Fermo,1,1,1,1,1,1,1,-0.68894645,0.39887328,-0.06698336
NA,Emilia Romagna,NA,2020-03-13,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,13mar2020,5,3,2020,13,Ferrara,0,7,1.94591,0.3364722,NA,NA,0,0,0,0,0,0,ITA,ITA,Ferrara,44.83599,11.61869,24,345691,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Ferrara,1,1,1,1,1,1,1,-0.28904342,-0.04817785,-0.03940546
NA,Emilia Romagna,NA,2020-03-15,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,15mar2020,0,3,2020,15,Ferrara,0,5,1.609438,0,NA,NA,0,0,0,0,0,0,ITA,ITA,Ferrara,44.83599,11.61869,34,345691,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Ferrara,1,1,1,1,1,1,1,-0.68614338,-0.04817785,0.02122235
NA,Emilia Romagna,NA,2020-03-16,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,16mar2020,1,3,2020,16,Ferrara,0,10,2.302585,0.6931472,NA,NA,0,0,0,0,0,0,ITA,ITA,Ferrara,44.83599,11.61869,44,345691,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Ferrara,1,1,1,1,1,1,1,0.09520951,-0.04817785,-0.06698336
NA,Emilia Romagna,NA,2020-03-17,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,17mar2020,2,3,2020,17,Ferrara,0,14,2.639057,0.3364723,NA,NA,0,0,0,0,0,0,ITA,ITA,Ferrara,44.83599,11.61869,58,345691,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Ferrara,1,1,1,1,1,1,1,-0.40857801,-0.04817785,0.08012925
NA,Emilia Romagna,NA,2020-03-19,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,19mar2020,4,3,2020,19,Ferrara,0,14,2.639057,0.8472979,NA,NA,0,0,0,0,0,0,ITA,ITA,Ferrara,44.83599,11.61869,78,345691,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Ferrara,1,1,1,1,1,1,1,0.19970183,-0.04817785,-0.01732495
NA,Emilia Romagna,NA,2020-03-20,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,20mar2020,5,3,2020,20,Ferrara,0,24,3.178054,0.5389965,NA,NA,0,0,0,0,0,0,ITA,ITA,Ferrara,44.83599,11.61869,102,345691,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Ferrara,1,1,1,1,1,1,1,-0.08651911,-0.04817785,-0.03940546
NA,Emilia Romagna,NA,2020-03-22,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,22mar2020,0,3,2020,22,Ferrara,0,27,3.295837,0.2513144,NA,NA,0,0,0,0,0,0,ITA,ITA,Ferrara,44.83599,11.61869,150,345691,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Ferrara,1,1,1,1,1,1,1,-0.36646869,-0.04817785,0.02122235
NA,Emilia Romagna,NA,2020-03-27,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,27mar2020,5,3,2020,27,Ferrara,0,32,3.465736,1.386294,NA,NA,0,0,0,0,0,0,ITA,ITA,Ferrara,44.83599,11.61869,244,345691,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Ferrara,1,1,1,1,1,1,1,0.82913908,-0.04817785,-0.03940546
NA,Emilia Romagna,NA,2020-03-28,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,28mar2020,6,3,2020,28,Ferrara,0,37,3.610918,0.1451819,NA,NA,0,0,0,0,0,0,ITA,ITA,Ferrara,44.83599,11.61869,281,345691,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Ferrara,1,1,1,1,1,1,1,-0.48521014,-0.04817785,0.03383129
NA,Emilia Romagna,NA,2020-03-31,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,31mar2020,2,3,2020,31,Ferrara,0,14,2.639057,0.8472979,NA,NA,0,0,0,0,0,0,ITA,ITA,Ferrara,44.83599,11.61869,320,345691,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Ferrara,1,1,1,1,1,1,1,0.17060791,-0.04817785,0.08012925
NA,Emilia Romagna,NA,2020-04-02,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,02apr2020,4,4,2020,2,Ferrara,0,15,2.70805,0.9162908,NA,NA,0,0,0,0,0,0,ITA,ITA,Ferrara,44.83599,11.61869,341,345691,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Ferrara,1,1,1,1,1,1,1,0.33705497,-0.04817785,-0.01732495
NA,Emilia Romagna,NA,2020-04-03,368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,03apr2020,5,4,2020,3,Ferrara,0,27,3.295837,0.5877867,NA,NA,0,0,0,0,0,0,ITA,ITA,Ferrara,44.83599,11.61869,368,345691,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Ferrara,1,1,1,1,1,1,1,0.03063139,-0.04817785,-0.03940546
NA,Emilia Romagna,NA,2020-04-04,474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,04apr2020,6,4,2020,4,Ferrara,0,106,4.663439,1.367602,NA,NA,0,0,0,0,0,0,ITA,ITA,Ferrara,44.83599,11.61869,474,345691,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Ferrara,1,1,1,1,1,1,1,0.73721032,-0.04817785,0.03383129
NA,Emilia Romagna,NA,2020-04-06,510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,06apr2020,1,4,2020,6,Ferrara,0,22,3.091043,0.4519851,NA,NA,0,0,0,0,0,0,ITA,ITA,Ferrara,44.83599,11.61869,510,345691,1,1,1,1,0,1,1,0.67,1,1,1,1,1,0,1,1,0.67,0,0,0,0,10.67,Ferrara,1,1,1,1,1,1,1,-0.07759226,-0.04817785,-0.06698336
NA,Toscana,NA,2020-03-07,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,0,07mar2020,6,3,2020,7,Firenze,0,4,1.386294,0.2876821,NA,NA,0,0,0,0,0,0,ITA,ITA,Firenze,43.76923,11.25589,27,1011349,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,Firenze,0,0,0,1,0,0,0,-0.30528502,-0.3464336,0.03383129
NA,Toscana,NA,2020-03-08,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,0,08mar2020,0,3,2020,8,Firenze,0,12,2.484907,1.098612,NA,NA,0,0,0,0,0,0,ITA,ITA,Firenze,43.76923,11.25589,39,1011349,1,0.33,1,1,0,1,1,0,0,0.33,1,1,1,0,0,1,0,0,0,1,1,6.33,Firenze,1,0.5,1,1,0,1,0,0.50865497,-0.3464336,0.02122235
NA,Toscana,NA,2020-03-09,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,0,09mar2020,1,3,2020,9,Firenze,0,12,2.484907,0,NA,NA,0,0,0,0,0,0,ITA,ITA,Firenze,43.76923,11.25589,51,1011349,1,0.33,1,1,0,1,1,0,0,0.33,1,1,1,0,0,1,0,0,0,1,1,6.33,Firenze,1,0.5,1,1,0,1,0,-0.50175163,-0.3464336,-0.06698336
NA,Toscana,NA,2020-03-11,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,11mar2020,3,3,2020,11,Firenze,0,10,2.302585,0,NA,NA,0,0,0,0,0,0,ITA,ITA,Firenze,43.76923,11.25589,71,1011349,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Firenze,1,1,1,1,1,1,1,-0.35262897,-0.3464336,-0.01403631
NA,Toscana,NA,2020-03-12,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,12mar2020,4,3,2020,12,Firenze,0,15,2.70805,0.4054651,NA,NA,0,0,0,0,0,0,ITA,ITA,Firenze,43.76923,11.25589,86,1011349,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Firenze,1,1,1,1,1,1,1,0.05612479,-0.3464336,-0.01732495
NA,Toscana,NA,2020-03-13,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,13mar2020,5,3,2020,13,Firenze,0,15,2.70805,0,NA,NA,0,0,0,0,0,0,ITA,ITA,Firenze,43.76923,11.25589,101,1011349,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Firenze,1,1,1,1,1,1,1,-0.32725982,-0.3464336,-0.03940546
NA,Toscana,NA,2020-03-14,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,14mar2020,6,3,2020,14,Firenze,0,31,3.433987,0.7259369,NA,NA,0,0,0,0,0,0,ITA,ITA,Firenze,43.76923,11.25589,132,1011349,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Firenze,1,1,1,1,1,1,1,0.32544032,-0.3464336,0.03383129
NA,Toscana,NA,2020-03-17,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,17mar2020,2,3,2020,17,Firenze,0,28,3.332205,0.1541507,NA,NA,0,0,0,0,0,0,ITA,ITA,Firenze,43.76923,11.25589,214,1011349,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Firenze,1,1,1,1,1,1,1,-0.29264381,-0.3464336,0.08012925
NA,Toscana,NA,2020-03-18,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.5,1,18mar2020,3,3,2020,18,Firenze,0,81,4.394449,1.062245,NA,NA,0,0,0,0,0,0,ITA,ITA,Firenze,43.76923,11.25589,295,1011349,1,0.67,1,1,0,1,1,0.67,0.5,0.67,1,1,1,0,1,1,0.67,0,0,0,0,9.84,Firenze,1,1,1,1,1,1,1,0.70961568,-0.3464336,-0.01403631
