date,adm0_name,adm1_name,adm2_name,lat,lon,cum_confirmed_cases,cum_confirmed_cases_imputed,population,travel_ban_intl_out,travel_ban_local,business_closure,social_distance,school_closure,no_gathering,transit_suspension,work_from_home,testing_regime,pos_cases_quarantine,home_isolation,travel_ban_intl_in,travel_ban_local_popwt,business_closure_popwt,social_distance_popwt,school_closure_popwt,no_gathering_popwt,transit_suspension_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,home_isolation_popwt,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,policies_enacted,t,dow,month,year,day,adm1_id,adm2_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,social_distance_comb_popwt,work_from_home_comb_popwt,p_ita_1,p_ita_2,p_ita_3,p_ita_4,p_ita_5,_reghdfe_resid,__hdfe1__,__hdfe2__
"2020-03-15","ITA","Puglia","Brindisi",40.63848,17.94602,40,40,392975,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,15mar2020,0,3,2020,15,"Puglia","Brindisi",0,17,2.833213,1.734601,,,1,1,1,1,1,1,1,.3322568,.66802299,.02122235
"2020-03-21","ITA","Puglia","Brindisi",40.63848,17.94602,94,94,392975,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Puglia","Brindisi",0,10,2.302585,.1053605,,,1,1,1,1,1,1,1,-1.3095926,.66802299,.03383129
"2020-03-25","ITA","Puglia","Brindisi",40.63848,17.94602,116,116,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Puglia","Brindisi",0,13,2.564949,2.564949,,,1,1,1,1,1,1,1,1.266224,.66802299,-.01403631
"2020-03-28","ITA","Puglia","Brindisi",40.63848,17.94602,148,148,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Puglia","Brindisi",0,23,3.135494,2.036882,,,1,1,1,1,1,1,1,.69028905,.66802299,.03383129
"2020-03-30","ITA","Puglia","Brindisi",40.63848,17.94602,164,164,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Puglia","Brindisi",0,12,2.484907,1.098612,,,1,1,1,1,1,1,1,-.14716591,.66802299,-.06698336
"2020-04-04","ITA","Puglia","Brindisi",40.63848,17.94602,234,234,392975,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,04apr2020,6,4,2020,4,"Puglia","Brindisi",0,16,2.772589,.4700036,,,1,1,1,1,1,1,1,-.87658926,.66802299,.03383129
"2020-03-15","ITA","Sardegna","Cagliari",39.21531,9.110617,18,18,431038,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,15mar2020,0,3,2020,15,"Sardegna","Cagliari",0,2,.6931472,.6931472,,,1,1,1,1,1,1,1,-.14723597,.10606192,.02122235
"2020-03-16","ITA","Sardegna","Cagliari",39.21531,9.110617,24,24,431038,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,16mar2020,1,3,2020,16,"Sardegna","Cagliari",0,6,1.791759,1.098612,,,1,1,1,1,1,1,1,.34643487,.10606192,-.06698336
"2020-03-18","ITA","Sardegna","Cagliari",39.21531,9.110617,32,32,431038,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Sardegna","Cagliari",0,5,1.609438,.5108256,,,1,1,1,1,1,1,1,-.29429885,.10606192,-.01403631
"2020-03-19","ITA","Sardegna","Cagliari",39.21531,9.110617,41,41,431038,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Sardegna","Cagliari",0,9,2.197225,.5877867,,,1,1,1,1,1,1,1,-.21404918,.10606192,-.01732495
"2020-03-21","ITA","Sardegna","Cagliari",39.21531,9.110617,45,45,431038,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Sardegna","Cagliari",0,2,.6931472,0,,,1,1,1,1,1,1,1,-.85299209,.10606192,.03383129
"2020-03-22","ITA","Sardegna","Cagliari",39.21531,9.110617,52,52,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Sardegna","Cagliari",0,7,1.94591,1.252763,,,1,1,1,1,1,1,1,.48074005,.10606192,.02122235
"2020-03-23","ITA","Sardegna","Cagliari",39.21531,9.110617,61,61,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Sardegna","Cagliari",0,9,2.197225,.2513145,,,1,1,1,1,1,1,1,-.43250263,.10606192,-.06698336
"2020-03-25","ITA","Sardegna","Cagliari",39.21531,9.110617,74,74,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Sardegna","Cagliari",0,10,2.302585,1.203973,,,1,1,1,1,1,1,1,.46720862,.10606192,-.01403631
"2020-03-31","ITA","Sardegna","Cagliari",39.21531,9.110617,111,111,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Sardegna","Cagliari",0,8,2.079442,2.079442,,,1,1,1,1,1,1,1,1.2485118,.10606192,.08012925
"2020-04-02","ITA","Sardegna","Cagliari",39.21531,9.110617,126,126,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Sardegna","Cagliari",0,10,2.302585,.6931472,,,1,1,1,1,1,1,1,-.04032838,.10606192,-.01732495
"2020-04-04","ITA","Sardegna","Cagliari",39.21531,9.110617,144,144,431038,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,04apr2020,6,4,2020,4,"Sardegna","Cagliari",0,10,2.302585,.2231436,,,1,1,1,1,1,1,1,-.56148822,.10606192,.03383129
"2020-03-21","ITA","Sicilia","Caltanissetta",37.49213,14.06185,27,27,262458,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Sicilia","Caltanissetta",0,9,2.197225,.4054651,,,1,1,1,1,1,1,1,-.50310815,.16164311,.03383129
"2020-03-24","ITA","Sicilia","Caltanissetta",37.49213,14.06185,40,40,262458,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Sicilia","Caltanissetta",0,11,2.397895,1.704748,,,1,1,1,1,1,1,1,.81823721,.16164311,.08012925
"2020-03-26","ITA","Sicilia","Caltanissetta",37.49213,14.06185,50,50,262458,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Sicilia","Caltanissetta",0,5,1.609438,0,,,1,1,1,1,1,1,1,-.78905675,.16164311,-.01732495
"2020-03-27","ITA","Sicilia","Caltanissetta",37.49213,14.06185,55,55,262458,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,27mar2020,5,3,2020,27,"Sicilia","Caltanissetta",0,5,1.609438,0,,,1,1,1,1,1,1,1,-.76697624,.16164311,-.03940546
"2020-03-29","ITA","Sicilia","Caltanissetta",37.49213,14.06185,68,68,262458,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Sicilia","Caltanissetta",0,11,2.397895,1.704748,,,1,1,1,1,1,1,1,.87714411,.16164311,.02122235
"2020-04-04","ITA","Sicilia","Caltanissetta",37.49213,14.06185,93,93,262458,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,04apr2020,6,4,2020,4,"Sicilia","Caltanissetta",0,10,2.302585,1.203973,,,1,1,1,1,1,1,1,.36375983,.16164311,.03383129
"2020-03-11","ITA","Molise","Campobasso",41.55775,14.65916,16,16,221238,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,11mar2020,3,3,2020,11,"Molise","Campobasso",0,1,0,0,,,1,1,1,1,1,1,1,-.63300953,-.06605303,-.01403631
"2020-03-21","ITA","Molise","Campobasso",41.55775,14.65916,49,49,221238,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Molise","Campobasso",0,10,2.302585,.5108256,,,1,1,1,1,1,1,1,-.1700515,-.06605303,.03383129
"2020-03-24","ITA","Molise","Campobasso",41.55775,14.65916,60,60,221238,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Molise","Campobasso",0,6,1.791759,1.791759,,,1,1,1,1,1,1,1,1.1329447,-.06605303,.08012925
"2020-03-28","ITA","Molise","Campobasso",41.55775,14.65916,97,97,221238,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Molise","Campobasso",0,6,1.791759,0,,,1,1,1,1,1,1,1,-.61251684,-.06605303,.03383129
"2020-03-29","ITA","Molise","Campobasso",41.55775,14.65916,108,108,221238,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Molise","Campobasso",0,11,2.397895,.6061358,,,1,1,1,1,1,1,1,.00622794,-.06605303,.02122235
"2020-03-31","ITA","Molise","Campobasso",41.55775,14.65916,124,124,221238,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Molise","Campobasso",0,10,2.302585,.5108256,,,1,1,1,1,1,1,1,-.14798917,-.06605303,.08012925
"2020-04-01","ITA","Molise","Campobasso",41.55775,14.65916,139,139,221238,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,01apr2020,3,4,2020,1,"Molise","Campobasso",0,15,2.70805,.4054651,,,1,1,1,1,1,1,1,-.15918412,-.06605303,-.01403631
"2020-04-03","ITA","Molise","Campobasso",41.55775,14.65916,149,149,221238,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,03apr2020,5,4,2020,3,"Molise","Campobasso",0,7,1.94591,.8472978,,,1,1,1,1,1,1,1,.3080177,-.06605303,-.03940546
"2020-04-05","ITA","Molise","Campobasso",41.55775,14.65916,166,166,221238,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,05apr2020,0,4,2020,5,"Molise","Campobasso",0,12,2.484907,.8754687,,,1,1,1,1,1,1,1,.27556083,-.06605303,.02122235
"2020-03-13","ITA","Campania","Caserta",41.07466,14.3324,38,38,922965,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,13mar2020,5,3,2020,13,"Campania","Caserta",0,9,2.197225,1.098612,,,1,1,1,1,1,1,1,.4330457,-.0081268,-.03940546
"2020-03-15","ITA","Campania","Caserta",41.07466,14.3324,45,45,922965,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,15mar2020,0,3,2020,15,"Campania","Caserta",0,4,1.386294,.2876821,,,1,1,1,1,1,1,1,-.43851236,-.0081268,.02122235
"2020-03-16","ITA","Campania","Caserta",41.07466,14.3324,60,60,922965,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,16mar2020,1,3,2020,16,"Campania","Caserta",0,15,2.70805,1.321756,,,1,1,1,1,1,1,1,.68376718,-.0081268,-.06698336
"2020-03-21","ITA","Campania","Caserta",41.07466,14.3324,106,106,922965,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Campania","Caserta",0,10,2.302585,1.609438,,,1,1,1,1,1,1,1,.87063458,-.0081268,.03383129
"2020-03-22","ITA","Campania","Caserta",41.07466,14.3324,116,116,922965,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Campania","Caserta",0,10,2.302585,0,,,1,1,1,1,1,1,1,-.65783413,-.0081268,.02122235
"2020-03-24","ITA","Campania","Caserta",41.07466,14.3324,152,152,922965,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Campania","Caserta",0,28,3.332205,1.252763,,,1,1,1,1,1,1,1,.536022,-.0081268,.08012925
"2020-03-28","ITA","Campania","Caserta",41.07466,14.3324,186,186,922965,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Campania","Caserta",0,7,1.94591,1.252763,,,1,1,1,1,1,1,1,.58231984,-.0081268,.03383129
"2020-03-29","ITA","Campania","Caserta",41.07466,14.3324,197,197,922965,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Campania","Caserta",0,11,2.397895,.4519852,,,1,1,1,1,1,1,1,-.20584889,-.0081268,.02122235
"2020-03-31","ITA","Campania","Caserta",41.07466,14.3324,221,221,922965,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Campania","Caserta",0,15,2.70805,.5108256,,,1,1,1,1,1,1,1,-.2059154,-.0081268,.08012925
"2020-04-01","ITA","Campania","Caserta",41.07466,14.3324,238,238,922965,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,01apr2020,3,4,2020,1,"Campania","Caserta",0,17,2.833213,.1251631,,,1,1,1,1,1,1,1,-.49741239,-.0081268,-.01403631
"2020-04-02","ITA","Campania","Caserta",41.07466,14.3324,255,255,922965,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Campania","Caserta",0,17,2.833213,0,,,1,1,1,1,1,1,1,-.61928683,-.0081268,-.01732495
"2020-04-04","ITA","Campania","Caserta",41.07466,14.3324,279,279,922965,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,04apr2020,6,4,2020,4,"Campania","Caserta",0,15,2.70805,.5108256,,,1,1,1,1,1,1,1,-.15961744,-.0081268,.03383129
"2020-04-05","ITA","Campania","Caserta",41.07466,14.3324,300,300,922965,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,05apr2020,0,4,2020,5,"Campania","Caserta",0,21,3.044523,.3364723,,,1,1,1,1,1,1,1,-.32136186,-.0081268,.02122235
"2020-03-12","ITA","Sicilia","Catania",37.50288,15.08705,49,49,1107702,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,12mar2020,4,3,2020,12,"Sicilia","Catania",0,8,2.079442,.2876821,,,1,1,1,1,1,1,1,-.34660727,-.0614846,-.01732495
"2020-03-17","ITA","Sicilia","Catania",37.50288,15.08705,108,108,1107702,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,17mar2020,2,3,2020,17,"Sicilia","Catania",0,12,2.484907,.8754687,,,1,1,1,1,1,1,1,.14372521,-.0614846,.08012925
"2020-03-18","ITA","Sicilia","Catania",37.50288,15.08705,131,131,1107702,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Sicilia","Catania",0,23,3.135494,.6505876,,,1,1,1,1,1,1,1,.01300959,-.0614846,-.01403631
"2020-03-21","ITA","Sicilia","Catania",37.50288,15.08705,189,189,1107702,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Sicilia","Catania",0,27,3.295837,.8979416,,,1,1,1,1,1,1,1,.21249602,-.0614846,.03383129
"2020-03-22","ITA","Sicilia","Catania",37.50288,15.08705,234,234,1107702,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Sicilia","Catania",0,45,3.806663,.5108256,,,1,1,1,1,1,1,1,-.0936507,-.0614846,.02122235
"2020-03-25","ITA","Sicilia","Catania",37.50288,15.08705,308,308,1107702,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Sicilia","Catania",0,22,3.091043,.6061358,,,1,1,1,1,1,1,1,.03691817,-.0614846,-.01403631
"2020-03-26","ITA","Sicilia","Catania",37.50288,15.08705,346,346,1107702,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Sicilia","Catania",0,38,3.637586,.5465436,,,1,1,1,1,1,1,1,-.01938544,-.0614846,-.01732495
"2020-03-28","ITA","Sicilia","Catania",37.50288,15.08705,387,387,1107702,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Sicilia","Catania",0,22,3.091043,.1466036,,,1,1,1,1,1,1,1,-.47048169,-.0614846,.03383129
"2020-03-30","ITA","Sicilia","Catania",37.50288,15.08705,448,448,1107702,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Sicilia","Catania",0,41,3.713572,.7178397,,,1,1,1,1,1,1,1,.20156909,-.0614846,-.06698336
"2020-03-31","ITA","Sicilia","Catania",37.50288,15.08705,498,498,1107702,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Sicilia","Catania",0,50,3.912023,.198451,,,1,1,1,1,1,1,1,-.4649322,-.0614846,.08012925
"2020-04-02","ITA","Sicilia","Catania",37.50288,15.08705,544,544,1107702,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Sicilia","Catania",0,34,3.526361,1.041454,,,1,1,1,1,1,1,1,.4755248,-.0614846,-.01732495
"2020-04-05","ITA","Sicilia","Catania",37.50288,15.08705,594,594,1107702,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,05apr2020,0,4,2020,5,"Sicilia","Catania",0,25,3.218876,.9162908,,,1,1,1,1,1,1,1,.31181442,-.0614846,.02122235
"2020-03-19","ITA","Calabria","Catanzaro",38.90598,16.5944,27,27,358316,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Calabria","Catanzaro",0,7,1.94591,.1541506,,,1,1,1,1,1,1,1,-.81642728,.27480396,-.01732495
"2020-03-20","ITA","Calabria","Catanzaro",38.90598,16.5944,34,34,358316,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Calabria","Catanzaro",0,7,1.94591,0,,,1,1,1,1,1,1,1,-.94849737,.27480396,-.03940546
"2020-03-22","ITA","Calabria","Catanzaro",38.90598,16.5944,45,45,358316,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Calabria","Catanzaro",0,7,1.94591,.5596157,,,1,1,1,1,1,1,1,-.38114916,.27480396,.02122235
"2020-03-24","ITA","Calabria","Catanzaro",38.90598,16.5944,49,49,358316,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Calabria","Catanzaro",0,3,1.098612,1.098612,,,1,1,1,1,1,1,1,.09894051,.27480396,.08012925
"2020-03-26","ITA","Calabria","Catanzaro",38.90598,16.5944,53,53,358316,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Calabria","Catanzaro",0,2,.6931472,0,,,1,1,1,1,1,1,1,-.9022176,.27480396,-.01732495
"2020-03-27","ITA","Calabria","Catanzaro",38.90598,16.5944,115,115,358316,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,27mar2020,5,3,2020,27,"Calabria","Catanzaro",0,62,4.127134,3.433987,,,1,1,1,1,1,1,1,2.5538501,.27480396,-.03940546
"2020-03-29","ITA","Calabria","Catanzaro",38.90598,16.5944,123,123,358316,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Calabria","Catanzaro",0,5,1.609438,.5108256,,,1,1,1,1,1,1,1,-.42993926,.27480396,.02122235
"2020-03-30","ITA","Calabria","Catanzaro",38.90598,16.5944,134,134,358316,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Calabria","Catanzaro",0,11,2.397895,.7884574,,,1,1,1,1,1,1,1,-.06410179,.27480396,-.06698336
"2020-04-02","ITA","Calabria","Catanzaro",38.90598,16.5944,146,146,358316,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Calabria","Catanzaro",0,6,1.791759,1.791759,,,1,1,1,1,1,1,1,.88954189,.27480396,-.01732495
"2020-03-15","ITA","Abruzzo","Chieti",42.35103,14.16755,30,30,385588,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,15mar2020,0,3,2020,15,"Abruzzo","Chieti",0,5,1.609438,.9162908,,,1,1,1,1,1,1,1,.23694334,-.05497381,.02122235
"2020-03-16","ITA","Abruzzo","Chieti",42.35103,14.16755,38,38,385588,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,16mar2020,1,3,2020,16,"Abruzzo","Chieti",0,8,2.079442,.4700036,,,1,1,1,1,1,1,1,-.12113811,-.05497381,-.06698336
"2020-03-18","ITA","Abruzzo","Chieti",42.35103,14.16755,44,44,385588,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Abruzzo","Chieti",0,3,1.098612,0,,,1,1,1,1,1,1,1,-.64408876,-.05497381,-.01403631
"2020-03-19","ITA","Abruzzo","Chieti",42.35103,14.16755,69,69,385588,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Abruzzo","Chieti",0,25,3.218876,2.120264,,,1,1,1,1,1,1,1,1.4794635,-.05497381,-.01732495
"2020-03-21","ITA","Abruzzo","Chieti",42.35103,14.16755,91,91,385588,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Abruzzo","Chieti",0,11,2.397895,0,,,1,1,1,1,1,1,1,-.69195636,-.05497381,.03383129
"2020-03-22","ITA","Abruzzo","Chieti",42.35103,14.16755,102,102,385588,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Abruzzo","Chieti",0,11,2.397895,0,,,1,1,1,1,1,1,1,-.61098713,-.05497381,.02122235
"2020-03-23","ITA","Abruzzo","Chieti",42.35103,14.16755,129,129,385588,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Abruzzo","Chieti",0,27,3.295837,.8979416,,,1,1,1,1,1,1,1,.37516017,-.05497381,-.06698336
"2020-03-25","ITA","Abruzzo","Chieti",42.35103,14.16755,146,146,385588,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Abruzzo","Chieti",0,13,2.564949,1.178655,,,1,1,1,1,1,1,1,.60292644,-.05497381,-.01403631
"2020-03-26","ITA","Abruzzo","Chieti",42.35103,14.16755,175,175,385588,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Abruzzo","Chieti",0,29,3.367296,.8023465,,,1,1,1,1,1,1,1,.22990663,-.05497381,-.01732495
"2020-03-28","ITA","Abruzzo","Chieti",42.35103,14.16755,229,229,385588,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Abruzzo","Chieti",0,40,3.688879,1.049822,,,1,1,1,1,1,1,1,.42622602,-.05497381,.03383129
"2020-03-31","ITA","Abruzzo","Chieti",42.35103,14.16755,280,280,385588,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Abruzzo","Chieti",0,7,1.94591,0,,,1,1,1,1,1,1,1,-.66989403,-.05497381,.08012925
"2020-04-01","ITA","Abruzzo","Chieti",42.35103,14.16755,292,292,385588,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,01apr2020,3,4,2020,1,"Abruzzo","Chieti",0,12,2.484907,.5389966,,,1,1,1,1,1,1,1,-.03673189,-.05497381,-.01403631
"2020-04-03","ITA","Abruzzo","Chieti",42.35103,14.16755,310,310,385588,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,03apr2020,5,4,2020,3,"Abruzzo","Chieti",0,11,2.397895,.4519852,,,1,1,1,1,1,1,1,-.09837408,-.05497381,-.03940546
