date,adm0_name,adm1_name,school_closure,travel_ban_local_opt,no_gathering,travel_ban_intl_out,work_from_home,testing_regime,home_isolation,religious_closure,cum_confirmed_cases,cum_confirmed_cases_imputed,population,t,dow,month,year,day,adm1_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,testing_change_irn_13mar2020,sample_avg,day_avg,travel_ban_local_opt_natl,school_closure_natl,p_irn_1,p_irn_2
"2020-03-13","IRN","Lorestan",1,1,1,1,1,1,1,0,233,261,1760649,13mar2020,5,3,2020,13,"Lorestan",0,25,3.218876,0,1,,,1,1,1,1
"2020-03-14","IRN","Lorestan",1,1,1,1,1,1,1,0,235,263,1760649,14mar2020,6,3,2020,14,"Lorestan",0,2,.6931472,,0,.8196025,,1,1,1,1
"2020-03-15","IRN","Lorestan",1,1,1,1,1,1,1,0,287,315,1760649,15mar2020,0,3,2020,15,"Lorestan",0,52,3.951244,3.258096,0,,,1,1,1,1
"2020-03-16","IRN","Lorestan",1,1,1,1,1,1,1,0,287,315,1760649,16mar2020,1,3,2020,16,"Lorestan",0,0,,,0,.8196025,,1,1,1,1
"2020-03-17","IRN","Lorestan",1,1,1,1,1,1,1,0,322,350,1760649,17mar2020,2,3,2020,17,"Lorestan",0,35,3.555348,,0,.8196025,,1,1,1,1
"2020-03-18","IRN","Lorestan",1,1,1,1,1,1,1,0,361,389,1760649,18mar2020,3,3,2020,18,"Lorestan",0,39,3.663562,.1082134,0,,,1,1,1,1
"2020-03-19","IRN","Lorestan",1,1,1,1,1,1,1,0,398,426,1760649,19mar2020,4,3,2020,19,"Lorestan",0,37,3.610918,,0,.8196025,,1,1,1,1
"2020-03-20","IRN","Lorestan",1,1,1,1,1,1,1,0,407,435,1760649,20mar2020,5,3,2020,20,"Lorestan",0,9,2.197225,,0,.8196025,,1,1,1,1
"2020-03-21","IRN","Lorestan",1,1,1,1,1,1,1,0,441,469,1760649,21mar2020,6,3,2020,21,"Lorestan",0,34,3.526361,1.329136,0,,,1,1,1,1
"2020-03-22","IRN","Lorestan",1,1,1,1,1,1,1,0,474,502,1760649,22mar2020,0,3,2020,22,"Lorestan",0,33,3.496508,,0,.8196025,,1,1,1,1
"2020-02-27","IRN","Markazi",1,0,1,1,0,0,0,0,,5,1429475,27feb2020,4,2,2020,27,"Markazi",0,,,,0,.8196025,,0,0,0,0
"2020-02-28","IRN","Markazi",1,0,1,1,0,0,0,0,,5,1429475,28feb2020,5,2,2020,28,"Markazi",0,,,,0,.8196025,,0,0,0,0
"2020-02-29","IRN","Markazi",1,0,1,1,0,0,0,0,23,23,1429475,29feb2020,6,2,2020,29,"Markazi",0,,,,0,.8196025,,0,0,0,0
"2020-03-01","IRN","Markazi",1,1,1,1,0,0,0,0,67,67,1429475,01mar2020,0,3,2020,1,"Markazi",0,44,3.78419,,0,.8196025,,1,0,.3333333,0
"2020-03-02","IRN","Markazi",1,1,1,1,0,0,0,0,,127,1429475,02mar2020,1,3,2020,2,"Markazi",0,,,,0,.8196025,,1,0,.3333333,0
"2020-03-03","IRN","Markazi",1,1,1,1,1,0,0,0,,222,1429475,03mar2020,2,3,2020,3,"Markazi",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-04","IRN","Markazi",1,1,1,1,1,0,0,0,75,230,1429475,04mar2020,3,3,2020,4,"Markazi",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-05","IRN","Markazi",1,1,1,1,1,0,0,0,106,261,1429475,05mar2020,4,3,2020,5,"Markazi",0,31,3.433987,,0,.8196025,,1,0,.6666667,0
"2020-03-06","IRN","Markazi",1,1,1,1,1,0,0,0,154,309,1429475,06mar2020,5,3,2020,6,"Markazi",0,48,3.871201,.4372139,0,,,1,0,.6666667,0
"2020-03-07","IRN","Markazi",1,1,1,1,1,0,0,0,191,346,1429475,07mar2020,6,3,2020,7,"Markazi",0,37,3.610918,,0,.8196025,,1,0,.6666667,0
"2020-03-08","IRN","Markazi",1,1,1,1,1,0,0,0,261,416,1429475,08mar2020,0,3,2020,8,"Markazi",0,70,4.248495,.6375773,0,,,1,0,.6666667,0
"2020-03-09","IRN","Markazi",1,1,1,1,1,0,0,0,315,470,1429475,09mar2020,1,3,2020,9,"Markazi",0,54,3.988984,,0,.8196025,,1,0,.6666667,0
"2020-03-10","IRN","Markazi",1,1,1,1,1,0,0,0,342,497,1429475,10mar2020,2,3,2020,10,"Markazi",0,27,3.295837,,0,.8196025,,1,0,.6666667,0
"2020-03-11","IRN","Markazi",1,1,1,1,1,0,0,0,373,528,1429475,11mar2020,3,3,2020,11,"Markazi",0,31,3.433987,.1381502,0,,,1,0,.6666667,0
"2020-03-12","IRN","Markazi",1,1,1,1,1,0,0,0,461,616,1429475,12mar2020,4,3,2020,12,"Markazi",0,88,4.477337,1.04335,0,,,1,0,.6666667,0
"2020-03-13","IRN","Markazi",1,1,1,1,1,1,1,0,509,664,1429475,13mar2020,5,3,2020,13,"Markazi",0,48,3.871201,,1,.8196025,,1,0,.6666667,1
"2020-03-14","IRN","Markazi",1,1,1,1,1,1,1,0,624,779,1429475,14mar2020,6,3,2020,14,"Markazi",0,115,4.744932,.8737311,0,,,1,0,.6666667,1
"2020-03-15","IRN","Markazi",1,1,1,1,1,1,1,0,624,779,1429475,15mar2020,0,3,2020,15,"Markazi",0,0,,,0,.8196025,,1,0,.6666667,1
"2020-03-16","IRN","Markazi",1,1,1,1,1,1,1,0,638,793,1429475,16mar2020,1,3,2020,16,"Markazi",0,14,2.639057,,0,.8196025,,1,0,.6666667,1
"2020-03-17","IRN","Markazi",1,1,1,1,1,1,1,0,685,840,1429475,17mar2020,2,3,2020,17,"Markazi",0,47,3.850147,1.21109,0,,,1,0,.6666667,1
"2020-03-18","IRN","Markazi",1,1,1,1,1,1,1,0,708,863,1429475,18mar2020,3,3,2020,18,"Markazi",0,23,3.135494,,0,.8196025,,1,0,.6666667,1
"2020-03-19","IRN","Markazi",1,1,1,1,1,1,1,0,755,910,1429475,19mar2020,4,3,2020,19,"Markazi",0,47,3.850147,.7146533,0,,,1,0,.6666667,1
"2020-03-20","IRN","Markazi",1,1,1,1,1,1,1,0,772,927,1429475,20mar2020,5,3,2020,20,"Markazi",0,17,2.833213,,0,.8196025,,1,0,.6666667,1
"2020-03-21","IRN","Markazi",1,1,1,1,1,1,1,0,772,927,1429475,21mar2020,6,3,2020,21,"Markazi",0,0,,,0,.8196025,,1,0,.6666667,1
"2020-03-22","IRN","Markazi",1,1,1,1,1,1,1,0,808,963,1429475,22mar2020,0,3,2020,22,"Markazi",0,36,3.583519,,0,.8196025,,1,0,.6666667,1
"2020-02-27","IRN","Mazandaran",1,0,1,1,0,0,0,0,11,11,3283582,27feb2020,4,2,2020,27,"Mazandaran",0,,,,0,.8196025,,0,0,0,0
"2020-02-28","IRN","Mazandaran",1,0,1,1,0,0,0,0,20,20,3283582,28feb2020,5,2,2020,28,"Mazandaran",0,9,2.197225,,0,.8196025,,0,0,0,0
"2020-02-29","IRN","Mazandaran",1,0,1,1,0,0,0,0,32,32,3283582,29feb2020,6,2,2020,29,"Mazandaran",0,12,2.484907,.2876821,0,,,0,0,0,0
"2020-03-01","IRN","Mazandaran",1,1,1,1,0,0,0,0,43,43,3283582,01mar2020,0,3,2020,1,"Mazandaran",0,11,2.397895,,0,.8196025,,1,0,.3333333,0
"2020-03-02","IRN","Mazandaran",1,1,1,1,0,0,0,0,,58,3283582,02mar2020,1,3,2020,2,"Mazandaran",0,,,,0,.8196025,,1,0,.3333333,0
"2020-03-03","IRN","Mazandaran",1,1,1,1,1,0,0,0,,82,3283582,03mar2020,2,3,2020,3,"Mazandaran",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-04","IRN","Mazandaran",1,1,1,1,1,0,0,0,52,91,3283582,04mar2020,3,3,2020,4,"Mazandaran",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-05","IRN","Mazandaran",1,1,1,1,1,0,0,0,102,141,3283582,05mar2020,4,3,2020,5,"Mazandaran",0,50,3.912023,,0,.8196025,,1,0,.6666667,0
"2020-03-06","IRN","Mazandaran",1,1,1,1,1,0,0,0,282,321,3283582,06mar2020,5,3,2020,6,"Mazandaran",0,180,5.192957,1.280934,0,,,1,0,.6666667,0
"2020-03-07","IRN","Mazandaran",1,1,1,1,1,0,0,0,587,626,3283582,07mar2020,6,3,2020,7,"Mazandaran",0,305,5.720312,.5273547,0,,,1,0,.6666667,0
"2020-03-08","IRN","Mazandaran",1,1,1,1,1,0,0,0,601,640,3283582,08mar2020,0,3,2020,8,"Mazandaran",0,14,2.639057,,0,.8196025,,1,0,.6666667,0
"2020-03-09","IRN","Mazandaran",1,1,1,1,1,0,0,0,614,653,3283582,09mar2020,1,3,2020,9,"Mazandaran",0,13,2.564949,,0,.8196025,,1,0,.6666667,0
"2020-03-10","IRN","Mazandaran",1,1,1,1,1,0,0,0,867,906,3283582,10mar2020,2,3,2020,10,"Mazandaran",0,253,5.53339,2.96844,0,,,1,0,.6666667,0
"2020-03-11","IRN","Mazandaran",1,1,1,1,1,0,0,0,899,938,3283582,11mar2020,3,3,2020,11,"Mazandaran",0,32,3.465736,,0,.8196025,,1,0,.6666667,0
"2020-03-12","IRN","Mazandaran",1,1,1,1,1,0,0,0,978,1017,3283582,12mar2020,4,3,2020,12,"Mazandaran",0,79,4.369448,.9037118,0,,,1,0,.6666667,0
"2020-03-13","IRN","Mazandaran",1,1,1,1,1,1,1,0,1170,1209,3283582,13mar2020,5,3,2020,13,"Mazandaran",0,192,5.257495,.8880477,1,,,1,0,.6666667,1
"2020-03-14","IRN","Mazandaran",1,1,1,1,1,1,1,0,1187,1226,3283582,14mar2020,6,3,2020,14,"Mazandaran",0,17,2.833213,,0,.8196025,,1,0,.6666667,1
"2020-03-15","IRN","Mazandaran",1,1,1,1,1,1,1,0,1259,1298,3283582,15mar2020,0,3,2020,15,"Mazandaran",0,72,4.276666,1.443453,0,,,1,0,.6666667,1
"2020-03-16","IRN","Mazandaran",1,1,1,1,1,1,1,0,1355,1394,3283582,16mar2020,1,3,2020,16,"Mazandaran",0,96,4.564348,.2876821,0,,,1,0,.6666667,1
"2020-03-17","IRN","Mazandaran",1,1,1,1,1,1,1,0,1414,1453,3283582,17mar2020,2,3,2020,17,"Mazandaran",0,59,4.077538,,0,.8196025,,1,0,.6666667,1
"2020-03-18","IRN","Mazandaran",1,1,1,1,1,1,1,0,1475,1514,3283582,18mar2020,3,3,2020,18,"Mazandaran",0,61,4.110874,.0333362,0,,,1,0,.6666667,1
"2020-03-19","IRN","Mazandaran",1,1,1,1,1,1,1,0,1533,1572,3283582,19mar2020,4,3,2020,19,"Mazandaran",0,58,4.060443,,0,.8196025,,1,0,.6666667,1
"2020-03-20","IRN","Mazandaran",1,1,1,1,1,1,1,0,1617,1656,3283582,20mar2020,5,3,2020,20,"Mazandaran",0,84,4.430817,.3703737,0,,,1,0,.6666667,1
"2020-03-21","IRN","Mazandaran",1,1,1,1,1,1,1,0,1645,1684,3283582,21mar2020,6,3,2020,21,"Mazandaran",0,28,3.332205,,0,.8196025,,1,0,.6666667,1
"2020-03-22","IRN","Mazandaran",1,1,1,1,1,1,1,0,1681,1720,3283582,22mar2020,0,3,2020,22,"Mazandaran",0,36,3.583519,.2513144,0,,,1,0,.6666667,1
"2020-02-27","IRN","North Khorasan",0,0,1,1,0,0,0,0,,0,863092,27feb2020,4,2,2020,27,"North Khorasan",0,,,,0,.8196025,,0,0,0,0
"2020-02-28","IRN","North Khorasan",0,0,1,1,0,0,0,0,,0,863092,28feb2020,5,2,2020,28,"North Khorasan",0,,,,0,.8196025,,0,0,0,0
"2020-02-29","IRN","North Khorasan",0,0,1,1,0,0,0,0,,0,863092,29feb2020,6,2,2020,29,"North Khorasan",0,,,,0,.8196025,,0,0,0,0
"2020-03-01","IRN","North Khorasan",0,1,1,1,0,0,0,0,,0,863092,01mar2020,0,3,2020,1,"North Khorasan",0,,,,0,.8196025,,1,0,.3333333,0
"2020-03-02","IRN","North Khorasan",0,1,1,1,0,0,0,0,,0,863092,02mar2020,1,3,2020,2,"North Khorasan",0,,,,0,.8196025,,1,0,.3333333,0
"2020-03-03","IRN","North Khorasan",0,1,1,1,1,0,0,0,,0,863092,03mar2020,2,3,2020,3,"North Khorasan",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-04","IRN","North Khorasan",0,1,1,1,1,0,0,0,,1,863092,04mar2020,3,3,2020,4,"North Khorasan",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-05","IRN","North Khorasan",1,1,1,1,1,0,0,0,,3,863092,05mar2020,4,3,2020,5,"North Khorasan",0,,,,0,.8196025,,1,1,1,0
"2020-03-06","IRN","North Khorasan",1,1,1,1,1,0,0,0,15,15,863092,06mar2020,5,3,2020,6,"North Khorasan",0,,,,0,.8196025,,1,1,1,0
"2020-03-07","IRN","North Khorasan",1,1,1,1,1,0,0,0,23,23,863092,07mar2020,6,3,2020,7,"North Khorasan",0,8,2.079442,,0,.8196025,,1,1,1,0
"2020-03-08","IRN","North Khorasan",1,1,1,1,1,0,0,0,24,24,863092,08mar2020,0,3,2020,8,"North Khorasan",0,1,0,,0,.8196025,,1,1,1,0
"2020-03-09","IRN","North Khorasan",1,1,1,1,1,0,0,0,34,34,863092,09mar2020,1,3,2020,9,"North Khorasan",0,10,2.302585,2.302585,0,,,1,1,1,0
"2020-03-10","IRN","North Khorasan",1,1,1,1,1,0,0,0,34,34,863092,10mar2020,2,3,2020,10,"North Khorasan",0,0,,,0,.8196025,,1,1,1,0
"2020-03-11","IRN","North Khorasan",1,1,1,1,1,0,0,0,45,45,863092,11mar2020,3,3,2020,11,"North Khorasan",0,11,2.397895,,0,.8196025,,1,1,1,0
"2020-03-12","IRN","North Khorasan",1,1,1,1,1,0,0,0,45,45,863092,12mar2020,4,3,2020,12,"North Khorasan",0,0,,,0,.8196025,,1,1,1,0
"2020-03-13","IRN","North Khorasan",1,1,1,1,1,1,1,0,45,45,863092,13mar2020,5,3,2020,13,"North Khorasan",0,0,,,1,.8196025,,1,1,1,1
"2020-03-14","IRN","North Khorasan",1,1,1,1,1,1,1,0,46,46,863092,14mar2020,6,3,2020,14,"North Khorasan",0,1,0,,0,.8196025,,1,1,1,1
"2020-03-15","IRN","North Khorasan",1,1,1,1,1,1,1,0,52,52,863092,15mar2020,0,3,2020,15,"North Khorasan",0,6,1.791759,1.791759,0,,,1,1,1,1
"2020-03-16","IRN","North Khorasan",1,1,1,1,1,1,1,0,97,97,863092,16mar2020,1,3,2020,16,"North Khorasan",0,45,3.806663,2.014903,0,,,1,1,1,1
"2020-03-17","IRN","North Khorasan",1,1,1,1,1,1,1,0,100,100,863092,17mar2020,2,3,2020,17,"North Khorasan",0,3,1.098612,,0,.8196025,,1,1,1,1
"2020-03-18","IRN","North Khorasan",1,1,1,1,1,1,1,0,100,100,863092,18mar2020,3,3,2020,18,"North Khorasan",0,0,,,0,.8196025,,1,1,1,1
"2020-03-19","IRN","North Khorasan",1,1,1,1,1,1,1,0,121,121,863092,19mar2020,4,3,2020,19,"North Khorasan",0,21,3.044523,,0,.8196025,,1,1,1,1
"2020-03-20","IRN","North Khorasan",1,1,1,1,1,1,1,0,138,138,863092,20mar2020,5,3,2020,20,"North Khorasan",0,17,2.833213,,0,.8196025,,1,1,1,1
"2020-03-21","IRN","North Khorasan",1,1,1,1,1,1,1,0,139,139,863092,21mar2020,6,3,2020,21,"North Khorasan",0,1,0,,0,.8196025,,1,1,1,1
"2020-03-22","IRN","North Khorasan",1,1,1,1,1,1,1,0,165,165,863092,22mar2020,0,3,2020,22,"North Khorasan",0,26,3.258096,3.258096,0,,,1,1,1,1
"2020-02-27","IRN","Qazvin",1,0,1,1,0,0,0,0,,0,1273761,27feb2020,4,2,2020,27,"Qazvin",0,,,,0,.8196025,,0,0,0,0
"2020-02-28","IRN","Qazvin",1,0,1,1,0,0,0,0,,2,1273761,28feb2020,5,2,2020,28,"Qazvin",0,,,,0,.8196025,,0,0,0,0
"2020-02-29","IRN","Qazvin",1,0,1,1,0,0,0,0,,8,1273761,29feb2020,6,2,2020,29,"Qazvin",0,,,,0,.8196025,,0,0,0,0
"2020-03-01","IRN","Qazvin",1,1,1,1,0,0,0,0,,8,1273761,01mar2020,0,3,2020,1,"Qazvin",0,,,,0,.8196025,,1,0,.3333333,0
"2020-03-02","IRN","Qazvin",1,1,1,1,0,0,0,0,,8,1273761,02mar2020,1,3,2020,2,"Qazvin",0,,,,0,.8196025,,1,0,.3333333,0
"2020-03-03","IRN","Qazvin",1,1,1,1,1,0,0,0,,8,1273761,03mar2020,2,3,2020,3,"Qazvin",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-04","IRN","Qazvin",1,1,1,1,1,0,0,0,33,33,1273761,04mar2020,3,3,2020,4,"Qazvin",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-05","IRN","Qazvin",1,1,1,1,1,0,0,0,64,64,1273761,05mar2020,4,3,2020,5,"Qazvin",0,31,3.433987,,0,.8196025,,1,0,.6666667,0
"2020-03-06","IRN","Qazvin",1,1,1,1,1,0,0,0,129,129,1273761,06mar2020,5,3,2020,6,"Qazvin",0,65,4.174387,.7404003,0,,,1,0,.6666667,0
"2020-03-07","IRN","Qazvin",1,1,1,1,1,0,0,0,131,131,1273761,07mar2020,6,3,2020,7,"Qazvin",0,2,.6931472,,0,.8196025,,1,0,.6666667,0
"2020-03-08","IRN","Qazvin",1,1,1,1,1,0,0,0,160,160,1273761,08mar2020,0,3,2020,8,"Qazvin",0,29,3.367296,2.674149,0,,,1,0,.6666667,0
"2020-03-09","IRN","Qazvin",1,1,1,1,1,0,0,0,200,200,1273761,09mar2020,1,3,2020,9,"Qazvin",0,40,3.688879,.3215837,0,,,1,0,.6666667,0
"2020-03-10","IRN","Qazvin",1,1,1,1,1,0,0,0,210,210,1273761,10mar2020,2,3,2020,10,"Qazvin",0,10,2.302585,,0,.8196025,,1,0,.6666667,0
"2020-03-11","IRN","Qazvin",1,1,1,1,1,0,0,0,237,237,1273761,11mar2020,3,3,2020,11,"Qazvin",0,27,3.295837,.9932518,0,,,1,0,.6666667,0
"2020-03-12","IRN","Qazvin",1,1,1,1,1,0,0,0,279,279,1273761,12mar2020,4,3,2020,12,"Qazvin",0,42,3.73767,.4418328,0,,,1,0,.6666667,0
"2020-03-13","IRN","Qazvin",1,1,1,1,1,1,1,0,291,291,1273761,13mar2020,5,3,2020,13,"Qazvin",0,12,2.484907,,1,.8196025,,1,0,.6666667,1
"2020-03-14","IRN","Qazvin",1,1,1,1,1,1,1,0,338,338,1273761,14mar2020,6,3,2020,14,"Qazvin",0,47,3.850147,1.365241,0,,,1,0,.6666667,1
"2020-03-15","IRN","Qazvin",1,1,1,1,1,1,1,0,360,360,1273761,15mar2020,0,3,2020,15,"Qazvin",0,22,3.091043,,0,.8196025,,1,0,.6666667,1
"2020-03-16","IRN","Qazvin",1,1,1,1,1,1,1,0,400,400,1273761,16mar2020,1,3,2020,16,"Qazvin",0,40,3.688879,.597837,0,,,1,0,.6666667,1
"2020-03-17","IRN","Qazvin",1,1,1,1,1,1,1,0,426,426,1273761,17mar2020,2,3,2020,17,"Qazvin",0,26,3.258096,,0,.8196025,,1,0,.6666667,1
"2020-03-18","IRN","Qazvin",1,1,1,1,1,1,1,0,479,479,1273761,18mar2020,3,3,2020,18,"Qazvin",0,53,3.970292,.7121954,0,,,1,0,.6666667,1
"2020-03-19","IRN","Qazvin",1,1,1,1,1,1,1,0,526,526,1273761,19mar2020,4,3,2020,19,"Qazvin",0,47,3.850147,,0,.8196025,,1,0,.6666667,1
"2020-03-20","IRN","Qazvin",1,1,1,1,1,1,1,0,534,534,1273761,20mar2020,5,3,2020,20,"Qazvin",0,8,2.079442,,0,.8196025,,1,0,.6666667,1
"2020-03-21","IRN","Qazvin",1,1,1,1,1,1,1,0,593,593,1273761,21mar2020,6,3,2020,21,"Qazvin",0,59,4.077538,1.998096,0,,,1,0,.6666667,1
"2020-03-22","IRN","Qazvin",1,1,1,1,1,1,1,0,622,622,1273761,22mar2020,0,3,2020,22,"Qazvin",0,29,3.367296,,0,.8196025,,1,0,.6666667,1
"2020-02-27","IRN","Qom",1,1,1,1,0,0,0,0,72,72,1292283,27feb2020,4,2,2020,27,"Qom",0,,,,0,.8196025,,0,0,0,0
"2020-02-28","IRN","Qom",1,1,1,1,0,0,0,0,88,88,1292283,28feb2020,5,2,2020,28,"Qom",0,16,2.772589,,0,.8196025,,0,0,0,0
"2020-02-29","IRN","Qom",1,1,1,1,0,0,0,0,109,109,1292283,29feb2020,6,2,2020,29,"Qom",0,21,3.044523,.2719338,0,,,0,0,0,0
"2020-03-01","IRN","Qom",1,1,1,1,0,0,0,0,139,139,1292283,01mar2020,0,3,2020,1,"Qom",0,30,3.401197,.3566749,0,,,0,0,0,0
"2020-03-02","IRN","Qom",1,1,1,1,0,0,0,0,,180,1292283,02mar2020,1,3,2020,2,"Qom",0,,,,0,.8196025,,0,0,0,0
"2020-03-03","IRN","Qom",1,1,1,1,1,0,0,0,,245,1292283,03mar2020,2,3,2020,3,"Qom",0,,,,0,.8196025,,0,0,.3333333,0
"2020-03-04","IRN","Qom",1,1,1,1,1,0,0,0,240,346,1292283,04mar2020,3,3,2020,4,"Qom",0,,,,0,.8196025,,0,0,.3333333,0
"2020-03-05","IRN","Qom",1,1,1,1,1,0,0,0,272,378,1292283,05mar2020,4,3,2020,5,"Qom",0,32,3.465736,,0,.8196025,,0,0,.3333333,0
"2020-03-06","IRN","Qom",1,1,1,1,1,1,0,0,409,515,1292283,06mar2020,5,3,2020,6,"Qom",0,137,4.919981,1.454245,0,,,0,0,.3333333,0
"2020-03-07","IRN","Qom",1,1,1,1,1,1,0,0,554,660,1292283,07mar2020,6,3,2020,7,"Qom",0,145,4.976734,.0567527,0,,,0,0,.3333333,0
"2020-03-08","IRN","Qom",1,1,1,1,1,1,0,0,571,677,1292283,08mar2020,0,3,2020,8,"Qom",0,17,2.833213,,0,.8196025,,0,0,.3333333,0
"2020-03-09","IRN","Qom",1,1,1,1,1,1,0,0,598,704,1292283,09mar2020,1,3,2020,9,"Qom",0,27,3.295837,.4626236,0,,,0,0,.3333333,0
"2020-03-10","IRN","Qom",1,1,1,1,1,1,0,0,637,743,1292283,10mar2020,2,3,2020,10,"Qom",0,39,3.663562,.3677247,0,,,0,0,.3333333,0
"2020-03-11","IRN","Qom",1,1,1,1,1,1,0,0,690,796,1292283,11mar2020,3,3,2020,11,"Qom",0,53,3.970292,.3067303,0,,,0,0,.3333333,0
"2020-03-12","IRN","Qom",1,1,1,1,1,1,0,0,732,838,1292283,12mar2020,4,3,2020,12,"Qom",0,42,3.73767,,0,.8196025,,0,0,.3333333,0
"2020-03-13","IRN","Qom",1,1,1,1,1,1,1,0,774,880,1292283,13mar2020,5,3,2020,13,"Qom",0,42,3.73767,0,1,,,0,0,.3333333,1
"2020-03-14","IRN","Qom",1,1,1,1,1,1,1,0,806,912,1292283,14mar2020,6,3,2020,14,"Qom",0,32,3.465736,,0,.8196025,,0,0,.3333333,1
"2020-03-15","IRN","Qom",1,1,1,1,1,1,1,0,890,996,1292283,15mar2020,0,3,2020,15,"Qom",0,84,4.430817,.9650807,0,,,0,0,.3333333,1
"2020-03-16","IRN","Qom",1,1,1,1,1,1,1,0,909,1015,1292283,16mar2020,1,3,2020,16,"Qom",0,19,2.944439,,0,.8196025,,0,0,.3333333,1
"2020-03-17","IRN","Qom",1,1,1,1,1,1,1,1,938,1044,1292283,17mar2020,2,3,2020,17,"Qom",0,29,3.367296,.4228568,0,,,0,0,.3333333,1
"2020-03-18","IRN","Qom",1,1,1,1,1,1,1,1,960,1066,1292283,18mar2020,3,3,2020,18,"Qom",0,22,3.091043,,0,.8196025,,0,0,.3333333,1
"2020-03-19","IRN","Qom",1,1,1,1,1,1,1,1,991,1097,1292283,19mar2020,4,3,2020,19,"Qom",0,31,3.433987,.3429446,0,,,0,0,.3333333,1
"2020-03-20","IRN","Qom",1,1,1,1,1,1,1,1,1027,1133,1292283,20mar2020,5,3,2020,20,"Qom",0,36,3.583519,.1495318,0,,,0,0,.3333333,1
"2020-03-21","IRN","Qom",1,1,1,1,1,1,1,1,1047,1153,1292283,21mar2020,6,3,2020,21,"Qom",0,20,2.995732,,0,.8196025,,0,0,.3333333,1
"2020-03-22","IRN","Qom",1,1,1,1,1,1,1,1,1064,1170,1292283,22mar2020,0,3,2020,22,"Qom",0,17,2.833213,,0,.8196025,,0,0,.3333333,1
"2020-02-27","IRN","Razavi Khorasan",0,0,1,1,0,0,0,0,,2,6434501,27feb2020,4,2,2020,27,"Razavi Khorasan",0,,,,0,.8196025,,0,0,0,0
"2020-02-28","IRN","Razavi Khorasan",0,0,1,1,0,0,0,0,,2,6434501,28feb2020,5,2,2020,28,"Razavi Khorasan",0,,,,0,.8196025,,0,0,0,0
"2020-02-29","IRN","Razavi Khorasan",0,0,1,1,0,0,0,0,,2,6434501,29feb2020,6,2,2020,29,"Razavi Khorasan",0,,,,0,.8196025,,0,0,0,0
"2020-03-01","IRN","Razavi Khorasan",0,1,1,1,0,0,0,0,19,19,6434501,01mar2020,0,3,2020,1,"Razavi Khorasan",0,,,,0,.8196025,,1,0,.3333333,0
"2020-03-02","IRN","Razavi Khorasan",0,1,1,1,0,0,0,0,,42,6434501,02mar2020,1,3,2020,2,"Razavi Khorasan",0,,,,0,.8196025,,1,0,.3333333,0
"2020-03-03","IRN","Razavi Khorasan",0,1,1,1,1,0,0,0,,79,6434501,03mar2020,2,3,2020,3,"Razavi Khorasan",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-04","IRN","Razavi Khorasan",0,1,1,1,1,0,0,0,27,87,6434501,04mar2020,3,3,2020,4,"Razavi Khorasan",0,,,,0,.8196025,,1,0,.6666667,0
"2020-03-05","IRN","Razavi Khorasan",1,1,1,1,1,0,0,0,80,140,6434501,05mar2020,4,3,2020,5,"Razavi Khorasan",0,53,3.970292,,0,.8196025,,1,1,1,0
"2020-03-06","IRN","Razavi Khorasan",1,1,1,1,1,0,0,0,80,140,6434501,06mar2020,5,3,2020,6,"Razavi Khorasan",0,0,,,0,.8196025,,1,1,1,0
"2020-03-07","IRN","Razavi Khorasan",1,1,1,1,1,0,0,0,126,186,6434501,07mar2020,6,3,2020,7,"Razavi Khorasan",0,46,3.828641,,0,.8196025,,1,1,1,0
"2020-03-08","IRN","Razavi Khorasan",1,1,1,1,1,0,0,0,145,205,6434501,08mar2020,0,3,2020,8,"Razavi Khorasan",0,19,2.944439,,0,.8196025,,1,1,1,0
"2020-03-09","IRN","Razavi Khorasan",1,1,1,1,1,0,0,0,174,234,6434501,09mar2020,1,3,2020,9,"Razavi Khorasan",0,29,3.367296,.4228568,0,,,1,1,1,0
"2020-03-10","IRN","Razavi Khorasan",1,1,1,1,1,0,0,0,213,273,6434501,10mar2020,2,3,2020,10,"Razavi Khorasan",0,39,3.663562,.2962658,0,,,1,1,1,0
"2020-03-11","IRN","Razavi Khorasan",1,1,1,1,1,0,0,0,247,307,6434501,11mar2020,3,3,2020,11,"Razavi Khorasan",0,34,3.526361,,0,.8196025,,1,1,1,0
"2020-03-12","IRN","Razavi Khorasan",1,1,1,1,1,0,0,0,276,336,6434501,12mar2020,4,3,2020,12,"Razavi Khorasan",0,29,3.367296,,0,.8196025,,1,1,1,0
"2020-03-13","IRN","Razavi Khorasan",1,1,1,1,1,1,1,0,386,446,6434501,13mar2020,5,3,2020,13,"Razavi Khorasan",0,110,4.70048,1.333185,1,,,1,1,1,1
