date,adm0_name,adm1_name,adm2_name,lat,lon,cum_confirmed_cases,cum_confirmed_cases_imputed,population,travel_ban_intl_out,travel_ban_local,business_closure,social_distance,school_closure,no_gathering,transit_suspension,work_from_home,testing_regime,pos_cases_quarantine,home_isolation,travel_ban_intl_in,travel_ban_local_popwt,business_closure_popwt,social_distance_popwt,school_closure_popwt,no_gathering_popwt,transit_suspension_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,home_isolation_popwt,social_distance_opt,social_distance_opt_popwt,work_from_home_opt,work_from_home_opt_popwt,policies_enacted,t,dow,month,year,day,adm1_id,adm2_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,social_distance_comb_popwt,work_from_home_comb_popwt,p_ita_1,p_ita_2,p_ita_3,p_ita_4,p_ita_5
"2020-03-16","ITA","Lazio","Rieti",42.40488,12.86206,11,11,155503,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,16mar2020,1,3,2020,16,"Lazio","Rieti",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-17","ITA","Lazio","Rieti",42.40488,12.86206,12,12,155503,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,17mar2020,2,3,2020,17,"Lazio","Rieti",0,1,0,,,,1,1,.835,1,.25,1,.67
"2020-03-18","ITA","Lazio","Rieti",42.40488,12.86206,12,12,155503,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Lazio","Rieti",0,0,,,,,1,1,.835,1,.25,1,.67
"2020-03-19","ITA","Lazio","Rieti",42.40488,12.86206,18,18,155503,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Lazio","Rieti",0,6,1.791759,,,,1,1,.835,1,.25,1,.67
"2020-03-20","ITA","Lazio","Rieti",42.40488,12.86206,18,18,155503,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Lazio","Rieti",0,0,,,,,1,1,.835,1,.25,1,.67
"2020-03-21","ITA","Lazio","Rieti",42.40488,12.86206,24,24,155503,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Lazio","Rieti",0,6,1.791759,,,,1,1,.835,1,.25,1,.67
"2020-03-22","ITA","Lazio","Rieti",42.40488,12.86206,24,24,155503,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Lazio","Rieti",0,0,,,,,1,1,1,1,.5,1,.67
"2020-03-23","ITA","Lazio","Rieti",42.40488,12.86206,31,31,155503,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Lazio","Rieti",0,7,1.94591,,,,1,1,1,1,.5,1,.67
"2020-03-24","ITA","Lazio","Rieti",42.40488,12.86206,33,33,155503,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Lazio","Rieti",0,2,.6931472,,,,1,1,1,1,.5,1,.67
"2020-03-25","ITA","Lazio","Rieti",42.40488,12.86206,39,39,155503,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Lazio","Rieti",0,6,1.791759,1.098612,,,1,1,1,1,.5,1,.67
"2020-03-26","ITA","Lazio","Rieti",42.40488,12.86206,41,41,155503,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Lazio","Rieti",0,2,.6931472,,,,1,1,1,1,.5,1,.67
"2020-03-27","ITA","Lazio","Rieti",42.40488,12.86206,43,43,155503,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,27mar2020,5,3,2020,27,"Lazio","Rieti",0,2,.6931472,0,,,1,1,1,1,.5,1,.67
"2020-03-28","ITA","Lazio","Rieti",42.40488,12.86206,62,62,155503,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Lazio","Rieti",0,19,2.944439,2.251292,,,1,1,1,1,.5,1,.67
"2020-03-29","ITA","Lazio","Rieti",42.40488,12.86206,76,76,155503,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Lazio","Rieti",0,14,2.639057,,,,1,1,1,1,.5,1,.67
"2020-03-30","ITA","Lazio","Rieti",42.40488,12.86206,105,105,155503,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Lazio","Rieti",0,29,3.367296,.7282383,,,1,1,1,1,.5,1,.67
"2020-03-31","ITA","Lazio","Rieti",42.40488,12.86206,132,132,155503,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Lazio","Rieti",0,27,3.295837,,,,1,1,1,1,.5,1,.67
"2020-04-01","ITA","Lazio","Rieti",42.40488,12.86206,,158,155503,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,01apr2020,3,4,2020,1,"Lazio","Rieti",0,,,,,,1,1,1,1,.5,1,.67
"2020-04-02","ITA","Lazio","Rieti",42.40488,12.86206,188,188,155503,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Lazio","Rieti",0,,,,,,1,1,1,1,.5,1,.67
"2020-04-03","ITA","Lazio","Rieti",42.40488,12.86206,188,188,155503,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,03apr2020,5,4,2020,3,"Lazio","Rieti",0,0,,,,,1,1,1,1,.5,1,.67
"2020-04-04","ITA","Lazio","Rieti",42.40488,12.86206,188,188,155503,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,04apr2020,6,4,2020,4,"Lazio","Rieti",0,0,,,,,1,1,1,1,.5,1,.67
"2020-04-05","ITA","Lazio","Rieti",42.40488,12.86206,189,189,155503,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,05apr2020,0,4,2020,5,"Lazio","Rieti",0,1,0,,,,1,1,1,1,.5,1,.67
"2020-04-06","ITA","Lazio","Rieti",42.40488,12.86206,266,266,155503,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,06apr2020,1,4,2020,6,"Lazio","Rieti",0,77,4.343805,4.343805,,,1,1,1,1,.5,1,.67
"2020-02-26","ITA","Emilia Romagna","Rimini",44.0609,12.56563,,3,339017,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26feb2020,3,2,2020,26,"Emilia Romagna","Rimini",0,,,,,,0,0,0,0,0,0,0
"2020-02-27","ITA","Emilia Romagna","Rimini",44.0609,12.56563,,6,339017,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27feb2020,4,2,2020,27,"Emilia Romagna","Rimini",0,,,,,,0,0,0,0,0,0,0
"2020-02-28","ITA","Emilia Romagna","Rimini",44.0609,12.56563,,9,339017,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28feb2020,5,2,2020,28,"Emilia Romagna","Rimini",0,,,,,,0,0,0,0,0,0,0
"2020-02-29","ITA","Emilia Romagna","Rimini",44.0609,12.56563,15,15,339017,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29feb2020,6,2,2020,29,"Emilia Romagna","Rimini",0,,,,,,0,0,0,0,0,0,0
"2020-03-01","ITA","Emilia Romagna","Rimini",44.0609,12.56563,16,16,339017,1,0,.33,0,1,1,0,0,1,0,0,0,0,.33,0,1,1,0,0,0,0,1,1,1,1,4.33,01mar2020,0,3,2020,1,"Emilia Romagna","Rimini",0,1,0,,,,.5,.5,.4983333,1,0,0,0
"2020-03-02","ITA","Emilia Romagna","Rimini",44.0609,12.56563,19,19,339017,1,0,.33,0,1,1,0,0,1,0,0,0,0,.33,0,1,1,0,0,0,0,1,1,1,1,4.33,02mar2020,1,3,2020,2,"Emilia Romagna","Rimini",0,3,1.098612,1.098612,,,.5,.5,.4983333,1,0,0,0
"2020-03-03","ITA","Emilia Romagna","Rimini",44.0609,12.56563,24,24,339017,1,0,.33,0,1,1,0,0,1,0,0,0,0,.33,0,1,1,0,0,0,0,1,1,1,1,4.33,03mar2020,2,3,2020,3,"Emilia Romagna","Rimini",0,5,1.609438,.5108256,,,.5,.5,.4983333,1,0,0,0
"2020-03-04","ITA","Emilia Romagna","Rimini",44.0609,12.56563,33,33,339017,1,0,.33,0,1,1,0,0,1,0,0,0,0,.33,0,1,1,0,0,0,0,1,1,1,1,4.33,04mar2020,3,3,2020,4,"Emilia Romagna","Rimini",0,9,2.197225,.5877867,,,.5,.5,.4983333,1,0,0,0
"2020-03-05","ITA","Emilia Romagna","Rimini",44.0609,12.56563,68,68,339017,1,0,.33,0,1,1,0,0,1,0,0,0,0,.33,0,1,1,0,0,0,0,1,1,1,1,4.33,05mar2020,4,3,2020,5,"Emilia Romagna","Rimini",0,35,3.555348,1.358124,,,.5,.5,.4983333,1,0,0,0
"2020-03-06","ITA","Emilia Romagna","Rimini",44.0609,12.56563,93,93,339017,1,0,.33,0,1,1,0,0,1,0,0,0,0,.33,0,1,1,0,0,0,0,1,1,1,1,4.33,06mar2020,5,3,2020,6,"Emilia Romagna","Rimini",0,25,3.218876,,,,.5,.5,.4983333,1,0,0,0
"2020-03-07","ITA","Emilia Romagna","Rimini",44.0609,12.56563,104,104,339017,1,0,.33,0,1,1,0,0,1,0,0,0,0,.33,0,1,1,0,0,0,0,1,1,1,1,4.33,07mar2020,6,3,2020,7,"Emilia Romagna","Rimini",0,11,2.397895,,,,.5,.5,.4983333,1,0,0,0
"2020-03-08","ITA","Emilia Romagna","Rimini",44.0609,12.56563,113,113,339017,1,.5,.33,1,1,1,0,1,1,1,.33,0,.5,.33,1,1,1,0,1,1,.33,0,0,0,0,8.16,08mar2020,0,3,2020,8,"Emilia Romagna","Rimini",0,9,2.197225,,,,1,1,.665,1,.25,1,.33
"2020-03-09","ITA","Emilia Romagna","Rimini",44.0609,12.56563,164,164,339017,1,.5,.33,1,1,1,0,1,1,1,.33,0,.5,.33,1,1,1,0,1,1,.33,0,0,0,0,8.16,09mar2020,1,3,2020,9,"Emilia Romagna","Rimini",0,51,3.931826,1.734601,,,1,1,.665,1,.25,1,.33
"2020-03-10","ITA","Emilia Romagna","Rimini",44.0609,12.56563,206,206,339017,1,.5,.33,1,1,1,0,1,1,1,.33,1,.5,.33,1,1,1,0,1,1,.33,0,0,0,0,9.16,10mar2020,2,3,2020,10,"Emilia Romagna","Rimini",0,42,3.73767,,,,1,1,.665,1,.25,1,.33
"2020-03-11","ITA","Emilia Romagna","Rimini",44.0609,12.56563,245,245,339017,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,11mar2020,3,3,2020,11,"Emilia Romagna","Rimini",0,39,3.663562,,,,1,1,.835,1,.25,1,.67
"2020-03-12","ITA","Emilia Romagna","Rimini",44.0609,12.56563,312,312,339017,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,12mar2020,4,3,2020,12,"Emilia Romagna","Rimini",0,67,4.204693,.5411313,,,1,1,.835,1,.25,1,.67
"2020-03-13","ITA","Emilia Romagna","Rimini",44.0609,12.56563,363,363,339017,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,13mar2020,5,3,2020,13,"Emilia Romagna","Rimini",0,51,3.931826,,,,1,1,.835,1,.25,1,.67
"2020-03-14","ITA","Emilia Romagna","Rimini",44.0609,12.56563,398,398,339017,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,14mar2020,6,3,2020,14,"Emilia Romagna","Rimini",0,35,3.555348,,,,1,1,.835,1,.25,1,.67
"2020-03-15","ITA","Emilia Romagna","Rimini",44.0609,12.56563,425,425,339017,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,15mar2020,0,3,2020,15,"Emilia Romagna","Rimini",0,27,3.295837,,,,1,1,.835,1,.25,1,.67
"2020-03-16","ITA","Emilia Romagna","Rimini",44.0609,12.56563,509,509,339017,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,16mar2020,1,3,2020,16,"Emilia Romagna","Rimini",0,84,4.430817,1.13498,,,1,1,.835,1,.25,1,.67
"2020-03-17","ITA","Emilia Romagna","Rimini",44.0609,12.56563,,559,339017,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,17mar2020,2,3,2020,17,"Emilia Romagna","Rimini",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-18","ITA","Emilia Romagna","Rimini",44.0609,12.56563,613,613,339017,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Emilia Romagna","Rimini",0,,,,,,1,1,.835,1,.25,1,.67
"2020-03-19","ITA","Emilia Romagna","Rimini",44.0609,12.56563,691,691,339017,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Emilia Romagna","Rimini",0,78,4.356709,,,,1,1,.835,1,.25,1,.67
"2020-03-20","ITA","Emilia Romagna","Rimini",44.0609,12.56563,757,757,339017,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Emilia Romagna","Rimini",0,66,4.189655,,,,1,1,.835,1,.25,1,.67
"2020-03-21","ITA","Emilia Romagna","Rimini",44.0609,12.56563,826,826,339017,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Emilia Romagna","Rimini",0,69,4.234107,.0444517,,,1,1,.835,1,.25,1,.67
"2020-03-22","ITA","Emilia Romagna","Rimini",44.0609,12.56563,942,942,339017,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,22mar2020,0,3,2020,22,"Emilia Romagna","Rimini",0,116,4.75359,.5194836,,,1,1,1,1,.5,1,.67
"2020-03-23","ITA","Emilia Romagna","Rimini",44.0609,12.56563,1035,1035,339017,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,23mar2020,1,3,2020,23,"Emilia Romagna","Rimini",0,93,4.532599,,,,1,1,1,1,.5,1,.67
"2020-03-24","ITA","Emilia Romagna","Rimini",44.0609,12.56563,1084,1084,339017,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,24mar2020,2,3,2020,24,"Emilia Romagna","Rimini",0,49,3.89182,,,,1,1,1,1,.5,1,.67
"2020-03-25","ITA","Emilia Romagna","Rimini",44.0609,12.56563,1136,1136,339017,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,25mar2020,3,3,2020,25,"Emilia Romagna","Rimini",0,52,3.951244,.0594234,,,1,1,1,1,.5,1,.67
"2020-03-26","ITA","Emilia Romagna","Rimini",44.0609,12.56563,1189,1189,339017,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,26mar2020,4,3,2020,26,"Emilia Romagna","Rimini",0,53,3.970292,.0190482,,,1,1,1,1,.5,1,.67
"2020-03-27","ITA","Emilia Romagna","Rimini",44.0609,12.56563,1264,1264,339017,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,27mar2020,5,3,2020,27,"Emilia Romagna","Rimini",0,75,4.317488,.3471963,,,1,1,1,1,.5,1,.67
"2020-03-28","ITA","Emilia Romagna","Rimini",44.0609,12.56563,1323,1323,339017,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,28mar2020,6,3,2020,28,"Emilia Romagna","Rimini",0,59,4.077538,,,,1,1,1,1,.5,1,.67
"2020-03-29","ITA","Emilia Romagna","Rimini",44.0609,12.56563,1357,1357,339017,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,29mar2020,0,3,2020,29,"Emilia Romagna","Rimini",0,34,3.526361,,,,1,1,1,1,.5,1,.67
"2020-03-30","ITA","Emilia Romagna","Rimini",44.0609,12.56563,1382,1382,339017,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,30mar2020,1,3,2020,30,"Emilia Romagna","Rimini",0,25,3.218876,,,,1,1,1,1,.5,1,.67
"2020-03-31","ITA","Emilia Romagna","Rimini",44.0609,12.56563,1407,1407,339017,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,31mar2020,2,3,2020,31,"Emilia Romagna","Rimini",0,25,3.218876,0,,,1,1,1,1,.5,1,.67
"2020-04-01","ITA","Emilia Romagna","Rimini",44.0609,12.56563,1445,1445,339017,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,01apr2020,3,4,2020,1,"Emilia Romagna","Rimini",0,38,3.637586,.4187102,,,1,1,1,1,.5,1,.67
"2020-04-02","ITA","Emilia Romagna","Rimini",44.0609,12.56563,1456,1456,339017,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,02apr2020,4,4,2020,2,"Emilia Romagna","Rimini",0,11,2.397895,,,,1,1,1,1,.5,1,.67
"2020-04-03","ITA","Emilia Romagna","Rimini",44.0609,12.56563,1511,1511,339017,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,03apr2020,5,4,2020,3,"Emilia Romagna","Rimini",0,55,4.007333,1.609438,,,1,1,1,1,.5,1,.67
"2020-04-04","ITA","Emilia Romagna","Rimini",44.0609,12.56563,1523,1523,339017,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,04apr2020,6,4,2020,4,"Emilia Romagna","Rimini",0,12,2.484907,,,,1,1,1,1,.5,1,.67
"2020-04-05","ITA","Emilia Romagna","Rimini",44.0609,12.56563,1553,1553,339017,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,05apr2020,0,4,2020,5,"Emilia Romagna","Rimini",0,30,3.401197,.9162908,,,1,1,1,1,.5,1,.67
"2020-04-06","ITA","Emilia Romagna","Rimini",44.0609,12.56563,1575,1575,339017,1,1,1,1,1,1,0,1,1,1,.67,1,1,1,1,1,1,0,1,1,.67,0,0,0,0,10.67,06apr2020,1,4,2020,6,"Emilia Romagna","Rimini",0,22,3.091043,,,,1,1,1,1,.5,1,.67
"2020-02-26","ITA","Lazio","Roma",41.89277,12.48367,,3,4342212,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26feb2020,3,2,2020,26,"Lazio","Roma",0,,,,,,0,0,0,0,0,0,0
"2020-02-27","ITA","Lazio","Roma",41.89277,12.48367,,3,4342212,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27feb2020,4,2,2020,27,"Lazio","Roma",0,,,,,,0,0,0,0,0,0,0
"2020-02-28","ITA","Lazio","Roma",41.89277,12.48367,,3,4342212,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28feb2020,5,2,2020,28,"Lazio","Roma",0,,,,,,0,0,0,0,0,0,0
"2020-02-29","ITA","Lazio","Roma",41.89277,12.48367,,6,4342212,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29feb2020,6,2,2020,29,"Lazio","Roma",0,,,,,,0,0,0,0,0,0,0
"2020-03-01","ITA","Lazio","Roma",41.89277,12.48367,,6,4342212,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,01mar2020,0,3,2020,1,"Lazio","Roma",0,,,,,,0,0,0,0,0,0,0
"2020-03-02","ITA","Lazio","Roma",41.89277,12.48367,,7,4342212,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,02mar2020,1,3,2020,2,"Lazio","Roma",0,,,,,,0,0,0,0,0,0,0
"2020-03-03","ITA","Lazio","Roma",41.89277,12.48367,14,14,4342212,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,03mar2020,2,3,2020,3,"Lazio","Roma",0,,,,,,0,0,0,0,0,0,0
"2020-03-04","ITA","Lazio","Roma",41.89277,12.48367,29,29,4342212,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,04mar2020,3,3,2020,4,"Lazio","Roma",0,15,2.70805,,,,0,0,0,0,0,0,0
"2020-03-05","ITA","Lazio","Roma",41.89277,12.48367,42,42,4342212,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,05mar2020,4,3,2020,5,"Lazio","Roma",0,13,2.564949,,,,0,0,0,1,0,0,0
"2020-03-06","ITA","Lazio","Roma",41.89277,12.48367,49,49,4342212,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,06mar2020,5,3,2020,6,"Lazio","Roma",0,7,1.94591,,,,0,0,0,1,0,0,0
"2020-03-07","ITA","Lazio","Roma",41.89277,12.48367,71,71,4342212,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,07mar2020,6,3,2020,7,"Lazio","Roma",0,22,3.091043,1.145132,,,0,0,0,1,0,0,0
"2020-03-08","ITA","Lazio","Roma",41.89277,12.48367,,73,4342212,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,08mar2020,0,3,2020,8,"Lazio","Roma",0,,,,,,1,.5,.5816666,1,0,1,0
"2020-03-09","ITA","Lazio","Roma",41.89277,12.48367,,74,4342212,1,0,.33,1,1,1,0,0,1,1,0,0,0,.33,1,1,1,0,0,1,0,0,0,1,1,6.33,09mar2020,1,3,2020,9,"Lazio","Roma",0,,,,,,1,.5,.5816666,1,0,1,0
"2020-03-10","ITA","Lazio","Roma",41.89277,12.48367,76,76,4342212,1,.5,.33,1,1,1,0,1,1,1,.33,1,.5,.33,1,1,1,0,1,1,.33,0,0,0,0,9.16,10mar2020,2,3,2020,10,"Lazio","Roma",0,,,,,,1,1,.665,1,.25,1,.33
"2020-03-11","ITA","Lazio","Roma",41.89277,12.48367,99,99,4342212,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,11mar2020,3,3,2020,11,"Lazio","Roma",0,23,3.135494,,,,1,1,.835,1,.25,1,.67
"2020-03-12","ITA","Lazio","Roma",41.89277,12.48367,162,162,4342212,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,12mar2020,4,3,2020,12,"Lazio","Roma",0,63,4.143135,1.00764,,,1,1,.835,1,.25,1,.67
"2020-03-13","ITA","Lazio","Roma",41.89277,12.48367,218,218,4342212,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,13mar2020,5,3,2020,13,"Lazio","Roma",0,56,4.025352,,,,1,1,.835,1,.25,1,.67
"2020-03-14","ITA","Lazio","Roma",41.89277,12.48367,288,288,4342212,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,14mar2020,6,3,2020,14,"Lazio","Roma",0,70,4.248495,.2231436,,,1,1,.835,1,.25,1,.67
"2020-03-15","ITA","Lazio","Roma",41.89277,12.48367,354,354,4342212,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,15mar2020,0,3,2020,15,"Lazio","Roma",0,66,4.189655,,,,1,1,.835,1,.25,1,.67
"2020-03-16","ITA","Lazio","Roma",41.89277,12.48367,412,412,4342212,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,16mar2020,1,3,2020,16,"Lazio","Roma",0,58,4.060443,,,,1,1,.835,1,.25,1,.67
"2020-03-17","ITA","Lazio","Roma",41.89277,12.48367,486,486,4342212,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,17mar2020,2,3,2020,17,"Lazio","Roma",0,74,4.304065,.2436223,,,1,1,.835,1,.25,1,.67
"2020-03-18","ITA","Lazio","Roma",41.89277,12.48367,590,590,4342212,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,18mar2020,3,3,2020,18,"Lazio","Roma",0,104,4.644391,.3403258,,,1,1,.835,1,.25,1,.67
"2020-03-19","ITA","Lazio","Roma",41.89277,12.48367,678,678,4342212,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,19mar2020,4,3,2020,19,"Lazio","Roma",0,88,4.477337,,,,1,1,.835,1,.25,1,.67
"2020-03-20","ITA","Lazio","Roma",41.89277,12.48367,755,755,4342212,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,20mar2020,5,3,2020,20,"Lazio","Roma",0,77,4.343805,,,,1,1,.835,1,.25,1,.67
"2020-03-21","ITA","Lazio","Roma",41.89277,12.48367,893,893,4342212,1,.5,.67,1,1,1,0,1,1,1,.67,1,.5,.67,1,1,1,0,1,1,.67,0,0,0,0,9.84,21mar2020,6,3,2020,21,"Lazio","Roma",0,138,4.927254,.5834484,,,1,1,.835,1,.25,1,.67
