date,adm0_name,adm1_name,cum_confirmed_cases,cum_confirmed_cases_imputed,cum_deaths,cum_deaths_imputed,population,lat,lon,pos_cases_quarantine,travel_ban_intl_out,travel_ban_intl_in,travel_ban_local,social_distance,work_from_home,no_gathering,school_closure,religious_closure,paid_sick_leave,business_closure,federal_guidelines,home_isolation,transit_suspension,pos_cases_quarantine_popwt,travel_ban_local_popwt,social_distance_popwt,work_from_home_popwt,no_gathering_popwt,school_closure_popwt,religious_closure_popwt,paid_sick_leave_popwt,business_closure_popwt,federal_guidelines_popwt,home_isolation_popwt,transit_suspension_popwt,policies_enacted,testing_regime,t,dow,month,year,day,adm1_id,adm1_abb,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,testing_change_usa_13mar2020_NY,testing_change_usa_16mar2020_CA,testing_change_usa_18mar2020_NC,testing_change_usa_19mar2020_CT,testing_change_usa_19mar2020_NV,testing_change_usa_19mar2020_UT,testing_change_usa_20mar2020_IA,testing_change_usa_21mar2020_TN,testing_change_usa_22mar2020_AL,testing_change_usa_23mar2020_HI,testing_change_usa_24mar2020_KS,testing_change_usa_24mar2020_NJ,testing_change_usa_25mar2020_OH,testing_change_usa_27mar2020_AZ,testing_change_usa_28mar2020_MD,testing_change_usa_28mar2020_MO,testing_change_usa_30mar2020_DE,sample_avg,day_avg,p_usa_1,p_usa_2,p_usa_3,p_usa_4,p_usa_5,p_usa_6,p_usa_7,p_usa_8,p_usa_9,p_usa_10,p_usa_11,_reghdfe_resid,__hdfe1__,__hdfe2__
"2020-03-19","USA","California",1297,1297,22,22,39937489,37.245,-119.608,.5,.8,1,1,.56,1,1,1,1,1,1,1,1,0,.0223054,1,.4368755,1,1,.7572386,1,1,1,1,1,0,11.86,1,19mar2020,4,3,2020,19,"California","CA",1,211,5.351858,.1369224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52446,.6949872,1,1,1,1,1,1,1,1,1,1,1,-.03729546,-.11356428,-.02037144
"2020-03-20","USA","California",1576,1576,27,27,39937489,37.245,-119.608,.5,.8,1,1,.56,1,1,1,1,1,1,1,1,0,.0223054,1,.4368755,1,1,.7572386,1,1,1,1,1,0,11.86,1,20mar2020,5,3,2020,20,"California","CA",1,279,5.631212,.2793536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52446,.6265875,1,1,1,1,1,1,1,1,1,1,1,.08224111,-.11356428,.00252324
"2020-03-22","USA","California",2084,2084,36,36,39937489,37.245,-119.608,.5,.8,1,1,.56,1,1,1,1,1,1,1,1,0,.0223054,1,.4368755,1,1,.7572386,1,1,1,1,1,0,11.86,1,22mar2020,0,3,2020,22,"California","CA",1,301,5.70711,.3743916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52446,.4503588,1,1,1,1,1,1,1,1,1,1,1,.29794458,-.11356428,-.11814228
"2020-03-23","USA","California",2566,2566,43,43,39937489,37.245,-119.608,.5,.8,1,1,.56,1,1,1,1,1,1,1,1,0,.0223054,1,.4368755,1,1,.7572386,1,1,1,1,1,0,11.86,1,23mar2020,1,3,2020,23,"California","CA",1,482,6.177944,.4708338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52446,.671834,1,1,1,1,1,1,1,1,1,1,1,.19696084,-.11356428,.07928368
"2020-03-25","USA","California",3497,3497,70,70,39937489,37.245,-119.608,.5,.8,1,1,.56,1,1,1,1,1,1,1,1,0,.0223054,1,.4368755,1,1,.7572386,1,1,1,1,1,0,11.86,1,25mar2020,3,3,2020,25,"California","CA",1,528,6.269096,.2701597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52446,.6264212,1,1,1,1,1,1,1,1,1,1,1,.06710046,-.11356428,.00847
"2020-03-26","USA","California",4347,4347,86,86,39937489,37.245,-119.608,.5,.8,1,1,.56,1,1,1,1,1,1,1,1,0,.0223054,1,.4368755,1,1,.7572386,1,1,1,1,1,0,11.86,1,26mar2020,4,3,2020,26,"California","CA",1,850,6.745236,.47614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52446,.4757735,1,1,1,1,1,1,1,1,1,1,1,.3019222,-.11356428,-.02037144
"2020-03-27","USA","California",5205,5205,103,103,39937489,37.245,-119.608,.5,.8,1,1,.56,1,1,1,1,1,1,1,1,0,.0223054,1,.4368755,1,1,.7572386,1,1,1,1,1,0,11.86,1,27mar2020,5,3,2020,27,"California","CA",1,858,6.754604,.0093675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52446,.4293762,1,1,1,1,1,1,1,1,1,1,1,-.18774504,-.11356428,.00252324
"2020-03-30","USA","California",7622,7622,152,152,39937489,37.245,-119.608,.5,.8,1,1,.56,1,1,1,1,1,1,1,1,0,.0223054,1,.4368755,1,1,.7572386,1,1,1,1,1,0,11.86,1,30mar2020,1,3,2020,30,"California","CA",1,936,6.841616,.3661828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52446,.5021614,1,1,1,1,1,1,1,1,1,1,1,.09230987,-.11356428,.07928368
"2020-03-31","USA","California",8794,8794,185,185,39937489,37.245,-119.608,.5,.8,1,1,.56,1,1,1,1,1,1,1,1,0,.0223054,1,.4368755,1,1,.7572386,1,1,1,1,1,0,11.86,1,31mar2020,2,3,2020,31,"California","CA",1,1172,7.066467,.2248511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52446,.4024684,1,1,1,1,1,1,1,1,1,1,1,-.00498498,-.11356428,.03524685
"2020-04-01","USA","California",10151,10151,215,215,39937489,37.245,-119.608,.5,.8,1,1,.56,1,1,1,1,1,1,1,1,0,.0223054,1,.4368755,1,1,.7572386,1,1,1,1,1,0,11.86,1,01apr2020,3,4,2020,1,"California","CA",1,1357,7.213032,.146565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52446,.3062416,1,1,1,1,1,1,1,1,1,1,1,-.0564943,-.11356428,.00847
"2020-04-03","USA","California",12734,12734,284,284,39937489,37.245,-119.608,.5,.8,1,1,.63,1,1,1,1,1,1,1,1,0,.0223054,1,.5068755,1,1,.7572386,1,1,1,1,1,0,11.93,1,03apr2020,5,4,2020,3,"California","CA",1,1358,7.213768,.1030722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52446,.4186113,1,1,1,1,1,1,1,1,1,1,1,-.06216963,-.11356428,.00252324
"2020-04-05","USA","California",15335,15335,352,352,39937489,37.245,-119.608,.5,.8,1,1,.63,1,1,1,1,1,1,1,1,0,.0223054,1,.5068755,1,1,.7572386,1,1,1,1,1,0,11.93,1,05apr2020,0,4,2020,5,"California","CA",1,1301,7.170888,.0007687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52446,.344193,1,1,1,1,1,1,1,1,1,1,1,-.04380761,-.11356428,-.11814228
"2020-03-11","USA","Colorado",24,24,0,0,5845526,38.999,-105.548,0,.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,11mar2020,3,3,2020,11,"Colorado","CO",0,6,1.791759,.4054651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,-.40262204,-.21244048,.00847
"2020-03-12","USA","Colorado",49,49,0,0,5845526,38.999,-105.548,0,.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,12mar2020,4,3,2020,12,"Colorado","CO",0,25,3.218876,1.427116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,.64787066,-.21244048,-.02037144
"2020-03-13","USA","Colorado",77,77,1,1,5845526,38.999,-105.548,0,.8,1,0,0,0,.5,0,0,.33,0,0,0,0,0,0,0,0,.5,0,0,.33,0,0,0,0,2.63,0,13mar2020,5,3,2020,13,"Colorado","CO",0,28,3.332205,.1133287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,0,0,0,0,0,-.61589552,-.21244048,.00252324
"2020-03-15","USA","Colorado",131,131,1,1,5845526,38.999,-105.548,0,.8,1,0,.14,0,.5,0,0,.33,.66,0,0,0,0,0,.14,0,.5,0,0,.33,.66,0,0,0,3.43,0,15mar2020,0,3,2020,15,"Colorado","CO",0,30,3.401197,.2231436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,1,0,0,0,-.19533467,-.21244048,-.11814228
"2020-03-21","USA","Colorado",475,475,6,6,5845526,38.999,-105.548,0,.8,1,0,.21,0,.875,0,0,.33,.66,1,0,0,0,0,.21,0,.875,0,0,.33,.66,1,0,0,4.875,0,21mar2020,6,3,2020,21,"Colorado","CO",0,113,4.727388,.2847366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,1,0,0,1,.15137669,-.21244048,-.01705571
"2020-03-22","USA","Colorado",591,591,7,7,5845526,38.999,-105.548,0,.8,1,0,.21,1,.875,0,0,.33,.66,1,0,0,0,0,.21,1,.875,0,0,.33,.66,1,0,0,5.875,0,22mar2020,0,3,2020,22,"Colorado","CO",0,116,4.75359,.0262022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,0,0,1,0,0,1,.0715819,-.21244048,-.11814228
"2020-03-23","USA","Colorado",720,720,7,7,5845526,38.999,-105.548,0,.8,1,0,.21,1,.875,1,0,.33,.66,1,0,0,0,0,.21,1,.875,1,0,.33,.66,1,0,0,6.875,0,23mar2020,1,3,2020,23,"Colorado","CO",0,129,4.859812,.1062222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,0,1,-.23999962,-.21244048,.07928368
"2020-03-24","USA","Colorado",911,911,11,11,5845526,38.999,-105.548,0,.8,1,0,.21,1,.875,1,0,.33,.66,1,0,0,0,0,.21,1,.875,1,0,.33,.66,1,0,0,6.875,0,24mar2020,2,3,2020,24,"Colorado","CO",0,191,5.252274,.3924613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,0,1,.09027635,-.21244048,.03524685
"2020-03-26","USA","Colorado",1429,1429,24,24,5845526,38.999,-105.548,0,.8,1,0,.35,1,1,1,0,.33,1,1,1,0,0,0,.35,1,1,1,0,.33,1,1,1,0,8.48,0,26mar2020,4,3,2020,26,"Colorado","CO",0,343,5.83773,.6729445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,.51520851,-.21244048,-.02037144
"2020-03-28","USA","Colorado",2061,2061,44,44,5845526,38.999,-105.548,0,.8,1,0,.49,1,1,1,0,.33,1,1,1,0,0,0,.49,1,1,1,0,.33,1,1,1,0,8.62,0,28mar2020,6,3,2020,28,"Colorado","CO",0,329,5.796058,.082325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,-.01498538,-.21244048,-.01705571
"2020-03-30","USA","Colorado",2624,2624,54,54,5845526,38.999,-105.548,0,.8,1,0,.49,1,1,1,0,.33,1,1,1,0,0,0,.49,1,1,1,0,.33,1,1,1,0,8.62,0,30mar2020,1,3,2020,30,"Colorado","CO",0,318,5.762052,.2607932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,.06714347,-.21244048,.07928368
"2020-03-31","USA","Colorado",2965,2965,69,69,5845526,38.999,-105.548,0,.8,1,0,.49,1,1,1,0,.33,1,1,1,0,0,0,.49,1,1,1,0,.33,1,1,1,0,8.62,0,31mar2020,2,3,2020,31,"Colorado","CO",0,341,5.831882,.0698309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,-.07978202,-.21244048,.03524685
"2020-04-01","USA","Colorado",3341,3341,80,80,5845526,38.999,-105.548,0,.8,1,0,.49,1,1,1,0,.33,1,1,1,0,0,0,.49,1,1,1,0,.33,1,1,1,0,8.62,0,01apr2020,3,4,2020,1,"Colorado","CO",0,376,5.929589,.0977068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,-.02512927,-.21244048,.00847
"2020-04-02","USA","Colorado",3724,3724,97,97,5845526,38.999,-105.548,0,.8,1,0,.49,1,1,1,0,.33,1,1,1,0,0,0,.49,1,1,1,0,.33,1,1,1,0,8.62,0,02apr2020,4,4,2020,2,"Colorado","CO",0,383,5.948035,.0184455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,-.07554914,-.21244048,-.02037144
"2020-04-03","USA","Colorado",4173,4173,111,111,5845526,38.999,-105.548,0,.8,1,0,.63,1,1,1,0,.33,1,1,1,0,0,0,.63,1,1,1,0,.33,1,1,1,0,8.76,0,03apr2020,5,4,2020,3,"Colorado","CO",0,449,6.107023,.158988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,.10584008,-.21244048,.00252324
"2020-03-16","USA","Connecticut",41,41,0,0,3563077,41.622,-72.728,0,.8,1,.2,.28,.33,.5,0,0,.33,.66,1,0,0,0,.2,.28,.33,.5,0,0,.33,.66,1,0,0,5.1,0,16mar2020,1,3,2020,16,"Connecticut","CT",0,15,2.70805,.9162908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,0,1,1,0,0,1,.20641352,.28288192,.07928368
"2020-03-17","USA","Connecticut",68,68,0,0,3563077,41.622,-72.728,0,.8,1,.2,.28,.33,.5,1,0,.33,.66,1,0,0,0,.2,.28,.33,.5,1,0,.33,.66,1,0,0,6.1,0,17mar2020,2,3,2020,17,"Connecticut","CT",0,27,3.295837,.5877867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,-.27222925,.28288192,.03524685
"2020-03-18","USA","Connecticut",96,96,1,1,3563077,41.622,-72.728,0,.8,1,.2,.28,.33,.5,1,0,.33,.66,1,0,0,0,.2,.28,.33,.5,1,0,.33,.66,1,0,0,6.1,0,18mar2020,3,3,2020,18,"Connecticut","CT",0,28,3.332205,.0363677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,-.79687142,.28288192,.00847
"2020-03-19","USA","Connecticut",159,159,3,3,3563077,41.622,-72.728,0,.8,1,.2,.28,.33,.5,1,0,.33,.66,1,0,0,0,.2,.28,.33,.5,1,0,.33,.66,1,0,0,6.1,1,19mar2020,4,3,2020,19,"Connecticut","CT",0,63,4.143135,.81093,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,-1.171e-12,.28288192,-.02037144
"2020-03-22","USA","Connecticut",327,327,8,8,3563077,41.622,-72.728,0,.8,1,.2,.35,.33,.5,1,0,.33,.66,1,0,0,0,.2,.35,.33,.5,1,0,.33,.66,1,0,0,6.17,1,22mar2020,0,3,2020,22,"Connecticut","CT",0,104,4.644391,1.277095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,0,1,.60233922,.28288192,-.11814228
"2020-03-24","USA","Connecticut",618,618,12,12,3563077,41.622,-72.728,1,.8,1,.2,.35,1,1,1,0,.33,1,1,1,.5,1,.2,.35,1,1,1,0,.33,1,1,1,.5,10.18,1,24mar2020,2,3,2020,24,"Connecticut","CT",0,203,5.313206,.8358693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,1,1,.10406279,.28288192,.03524685
"2020-03-25","USA","Connecticut",875,875,19,19,3563077,41.622,-72.728,1,.8,1,.2,.35,1,1,1,0,.33,1,1,1,.5,1,.2,.35,1,1,1,0,.33,1,1,1,.5,10.18,1,25mar2020,3,3,2020,25,"Connecticut","CT",0,257,5.549076,.2358699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,1,1,-.46915979,.28288192,.00847
"2020-03-27","USA","Connecticut",1291,1291,27,27,3563077,41.622,-72.728,1,.8,1,.2,.49,1,1,1,0,.33,1,1,1,.5,1,.2,.49,1,1,1,0,.33,1,1,1,.5,10.32,1,27mar2020,5,3,2020,27,"Connecticut","CT",0,279,5.631212,.7112308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,1,1,.07588925,.28288192,.00252324
"2020-03-29","USA","Connecticut",1993,1993,34,34,3563077,41.622,-72.728,1,.8,1,.2,.49,1,1,1,0,.33,1,1,1,.5,1,.2,.49,1,1,1,0,.33,1,1,1,.5,10.32,1,29mar2020,0,3,2020,29,"Connecticut","CT",0,469,6.150603,.6995645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,1,1,.18488847,.28288192,-.11814228
"2020-03-30","USA","Connecticut",2571,2571,36,36,3563077,41.622,-72.728,1,.8,1,.2,.49,1,1,1,0,.33,1,1,1,.5,1,.2,.49,1,1,1,0,.33,1,1,1,.5,10.32,1,30mar2020,1,3,2020,30,"Connecticut","CT",0,578,6.359574,.208971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,1,1,-.50313092,.28288192,.07928368
"2020-04-03","USA","Connecticut",4915,4915,133,133,3563077,41.622,-72.728,1,.8,1,.2,.56,1,1,1,0,.33,1,1,1,.5,1,.2,.56,1,1,1,0,.33,1,1,1,.5,10.39,1,03apr2020,5,4,2020,3,"Connecticut","CT",0,1091,6.99485,1.407601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,1,1,.80413054,.28288192,.00252324
"2020-04-05","USA","Connecticut",5675,5675,189,189,3563077,41.622,-72.728,1,.8,1,.2,.56,1,1,1,0,.33,1,1,1,.5,1,.2,.56,1,1,1,0,.33,1,1,1,.5,10.39,1,05apr2020,0,4,2020,5,"Connecticut","CT",0,399,5.988961,.1000834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,1,1,-.38272194,.28288192,-.11814228
"2020-04-06","USA","Connecticut",6906,6906,206,206,3563077,41.622,-72.728,1,.8,1,.2,.56,1,1,1,0,.33,1,1,1,.5,1,.2,.56,1,1,1,0,.33,1,1,1,.5,10.39,1,06apr2020,1,4,2020,6,"Connecticut","CT",0,1231,7.115582,1.126621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,1,1,1,1,1,1,0,1,1,.44638952,.28288192,.07928368
"2020-03-20","USA","Delaware",39,39,0,0,982895,39.01,-75.506,0,.8,1,0,.14,0,.75,1,0,.33,.66,1,0,0,0,0,.14,0,.75,1,0,.33,.66,1,0,0,5.68,0,20mar2020,5,3,2020,20,"Delaware","DE",0,9,2.197225,.8109303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,-.01334098,.21921746,.00252324
"2020-03-22","USA","Delaware",56,56,0,0,982895,39.01,-75.506,0,.8,1,0,.28,0,.75,1,0,.33,.66,1,0,0,0,0,.28,0,.75,1,0,.33,.66,1,0,0,5.82,0,22mar2020,0,3,2020,22,"Delaware","DE",0,11,2.397895,.6061358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,-.03372846,.21921746,-.11814228
"2020-03-23","USA","Delaware",87,87,0,0,982895,39.01,-75.506,0,.8,1,0,.28,0,.75,1,0,.33,.66,1,0,0,0,0,.28,0,.75,1,0,.33,.66,1,0,0,5.82,0,23mar2020,1,3,2020,23,"Delaware","DE",0,31,3.433987,1.036092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,1,0,1,0,0,1,.19880154,.21921746,.07928368
"2020-03-28","USA","Delaware",214,214,5,5,982895,39.01,-75.506,0,.8,1,0,.42,1,1,1,0,.33,1,1,1,0,0,0,.42,1,1,1,0,.33,1,1,1,0,8.55,0,28mar2020,6,3,2020,28,"Delaware","DE",0,49,3.89182,.0631788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,0,1,0,1,1,-.49766024,.21921746,-.01705571
"2020-03-30","USA","Delaware",264,264,7,7,982895,39.01,-75.506,0,.8,1,.2,.42,1,1,1,0,.33,1,1,1,0,0,.2,.42,1,1,1,0,.33,1,1,1,0,8.75,1,30mar2020,1,3,2020,30,"Delaware","DE",0,32,3.465736,.5753641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,1,0,1,1,1,1,1,0,1,1,4.224e-11,.21921746,.07928368
"2020-03-31","USA","Delaware",319,319,10,10,982895,39.01,-75.506,0,.8,1,.2,.42,1,1,1,0,.33,1,1,1,0,0,.2,.42,1,1,1,0,.33,1,1,1,0,8.75,1,31mar2020,2,3,2020,31,"Delaware","DE",0,55,4.007333,.5415974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.07301134,.21921746,.03524685
"2020-04-03","USA","Delaware",450,450,14,14,982895,39.01,-75.506,0,.8,1,.2,.49,1,1,1,0,.33,1,1,1,0,0,.2,.49,1,1,1,0,.33,1,1,1,0,8.82,1,03apr2020,5,4,2020,3,"Delaware","DE",0,57,4.043051,.8241754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,.27416097,.21921746,.00252324
"2020-04-04","USA","Delaware",593,593,14,14,982895,39.01,-75.506,0,.8,1,.2,.49,1,1,1,0,.33,1,1,1,0,0,.2,.49,1,1,1,0,.33,1,1,1,0,8.82,1,04apr2020,6,4,2020,4,"Delaware","DE",0,143,4.962845,.9197936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,.38935816,.21921746,-.01705571
"2020-04-06","USA","Delaware",783,783,15,15,982895,39.01,-75.506,0,.8,1,.2,.63,1,1,1,0,.33,1,1,1,0,0,.2,.63,1,1,1,0,.33,1,1,1,0,8.96,1,06apr2020,1,4,2020,6,"Delaware","DE",0,110,4.70048,.3184538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,1,1,1,1,0,1,1,-.24457965,.21921746,.07928368
"2020-03-16","USA","District of Columbia",22,22,0,0,720687,38.909,-77.015,0,.8,1,0,0,0,.125,0,0,.33,0,1,0,0,0,0,0,0,.125,0,0,.33,0,1,0,0,3.255,0,16mar2020,1,3,2020,16,"District of Columbia","DC",0,5,1.609438,1.609438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,0,0,0,0,1,.88759866,-.02402082,.07928368
"2020-03-17","USA","District of Columbia",31,31,0,0,720687,38.909,-77.015,0,.8,1,0,0,0,.125,0,0,.33,0,1,0,0,0,0,0,0,.125,0,0,.33,0,1,0,0,3.255,0,17mar2020,2,3,2020,17,"District of Columbia","DC",0,9,2.197225,.5877867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,0,0,0,0,1,-.09001578,-.02402082,.03524685
"2020-03-19","USA","District of Columbia",71,71,0,0,720687,38.909,-77.015,0,.8,1,0,0,0,.125,0,0,.33,0,1,0,0,0,0,0,0,.125,0,0,.33,0,1,0,0,3.255,0,19mar2020,4,3,2020,19,"District of Columbia","DC",0,32,3.465736,1.386294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,0,0,0,0,0,1,.76411019,-.02402082,-.02037144
"2020-03-21","USA","District of Columbia",98,98,1,1,720687,38.909,-77.015,0,.8,1,0,.14,0,.125,0,0,.33,0,1,0,0,0,0,.14,0,.125,0,0,.33,0,1,0,0,3.395,0,21mar2020,6,3,2020,21,"District of Columbia","DC",0,21,3.044523,1.252763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,0,1,.69100453,-.02402082,-.01705571
"2020-03-23","USA","District of Columbia",137,137,2,2,720687,38.909,-77.015,0,.8,1,0,.14,0,.125,0,0,.33,0,1,0,0,0,0,.14,0,.125,0,0,.33,0,1,0,0,3.395,0,23mar2020,1,3,2020,23,"District of Columbia","DC",0,21,3.044523,.1541507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,0,1,-.50394716,-.02402082,.07928368
"2020-03-24","USA","District of Columbia",183,183,2,2,720687,38.909,-77.015,0,.8,1,0,.14,0,.125,0,0,.33,0,1,0,0,0,0,.14,0,.125,0,0,.33,0,1,0,0,3.395,0,24mar2020,2,3,2020,24,"District of Columbia","DC",0,46,3.828641,.7841189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,0,1,.17005783,-.02402082,.03524685
"2020-03-25","USA","District of Columbia",231,231,3,3,720687,38.909,-77.015,0,.8,1,0,.14,0,.125,0,0,.33,0,1,0,0,0,0,.14,0,.125,0,0,.33,0,1,0,0,3.395,0,25mar2020,3,3,2020,25,"District of Columbia","DC",0,48,3.871201,.0425596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,0,1,-.54472459,-.02402082,.00847
"2020-03-27","USA","District of Columbia",304,304,4,4,720687,38.909,-77.015,0,.8,1,0,.14,0,.125,0,0,.33,0,1,0,0,0,0,.14,0,.125,0,0,.33,0,1,0,0,3.395,0,27mar2020,5,3,2020,27,"District of Columbia","DC",0,37,3.610918,.0273988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,0,1,-.55393863,-.02402082,.00252324
"2020-03-28","USA","District of Columbia",342,342,5,5,720687,38.909,-77.015,0,.8,1,0,.14,0,.125,0,0,.33,0,1,0,0,0,0,.14,0,.125,0,0,.33,0,1,0,0,3.395,0,28mar2020,6,3,2020,28,"District of Columbia","DC",0,38,3.637586,.0266683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,0,1,-.5350902,-.02402082,-.01705571
"2020-03-29","USA","District of Columbia",401,401,9,9,720687,38.909,-77.015,0,.8,1,0,.14,0,.125,0,0,.33,0,1,0,0,0,0,.14,0,.125,0,0,.33,0,1,0,0,3.395,0,29mar2020,0,3,2020,29,"District of Columbia","DC",0,59,4.077538,.4399514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,0,1,-.02072051,-.02402082,-.11814228
"2020-03-30","USA","District of Columbia",495,495,9,9,720687,38.909,-77.015,0,.8,1,0,.14,0,.125,0,0,.33,0,1,0,0,0,0,.14,0,.125,0,0,.33,0,1,0,0,3.395,0,30mar2020,1,3,2020,30,"District of Columbia","DC",0,94,4.543295,.4657574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,1,0,1,0,0,0,0,0,0,1,-.19234052,-.02402082,.07928368
