date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__,country,D_l_cum_confirmed_cases,fecha,cod_ine,ccaa,total,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,work_from_home,no_public_gathering,no_private_gathering,transit_suspension,home_isolation,travel_ban_local,travel_ban_intl,p_esp_1,p_esp_2,p_esp_3
2020-04-01,Jeollanam-do,KOR,14,0,3,11,34.868,126.901,1,1861894,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,01apr2020,3,4,2020,1,Jeollanam-do,0,2.397895,2.639057,0.0953102,0.1,0.0953102,0,0,0,0,NA,NA,1,1,0,1,0.04216598,-0.00709815,-0.0041242,KOR,0.0953102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-04-02,Jeollanam-do,KOR,15,0,3,12,34.868,126.901,1,1861894,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,02apr2020,4,4,2020,2,Jeollanam-do,0,2.484907,2.70805,0.0870113,0.0909091,0.0870113,0,0,0,0,NA,NA,1,1,0,1,0.03323112,-0.00709815,-0.00348821,KOR,0.0870113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-04-03,Jeollanam-do,KOR,15,0,4,11,34.868,126.901,0,1861894,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,03apr2020,5,4,2020,3,Jeollanam-do,0,2.397895,2.70805,0,0,-0.0870113,0,0,0,0,NA,NA,1,1,0,1,-0.09117196,-0.00709815,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-04-04,Jeollanam-do,KOR,15,0,4,11,34.868,126.901,0,1861894,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,04apr2020,6,4,2020,4,Jeollanam-do,0,2.397895,2.70805,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.05568399,-0.00709815,-0.00158444,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-04-05,Jeollanam-do,KOR,15,0,4,11,34.868,126.901,0,1861894,0,0,1,0,1,1,1,1,1,7,1,1,1,1,NA,NA,10,05apr2020,0,4,2020,5,Jeollanam-do,0,2.397895,2.70805,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.06612836,-0.00709815,0.00381491,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-04-06,Jeollanam-do,KOR,15,0,4,11,34.868,126.901,0,1861894,0,0,1,0,1,1,1,1,1,7,1,1,1,1,NA,NA,10,06apr2020,1,4,2020,6,Jeollanam-do,0,2.397895,2.70805,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.04166656,-0.00709815,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-11,Sejong,KOR,19,0,0,19,36.548,127.239,4,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,1,NA,NA,7,11mar2020,3,3,2020,11,Sejong,0,2.944439,2.944439,0.2363887,0.2666667,0.2363887,0,0,0,0,NA,NA,1,1,0,0,0.18631754,-0.11709904,-0.0041242,KOR,0.2363887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-12,Sejong,KOR,33,0,0,33,36.548,127.239,14,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,1,NA,NA,7,12mar2020,4,3,2020,12,Sejong,0,3.496508,3.496508,0.5520687,0.73684210000000006,0.5520687,0,0,0,0,NA,NA,1,1,0,0,0.50136157,-0.11709904,-0.00348821,KOR,0.5520687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-13,Sejong,KOR,38,0,0,38,36.548,127.239,5,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,1,NA,NA,7,13mar2020,5,3,2020,13,Sejong,0,3.637586,3.637586,0.1410785,0.1515152,0.1410785,0,0,0,0,NA,NA,1,1,0,0,0.0529796,-0.11709904,0.03390352,KOR,0.1410785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-14,Sejong,KOR,39,0,0,39,36.548,127.239,1,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,1,NA,NA,7,14mar2020,6,3,2020,14,Sejong,0,3.663562,3.663562,0.0263158,0.0263158,0.0259755,0,0,0,0,NA,NA,1,1,0,0,-0.02629512,-0.11709904,-0.00158444,KOR,0.0263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-15,Sejong,KOR,40,0,0,40,36.548,127.239,1,343788,0,0,1,0,0,0,0,1,1,5,1,1,1,1,NA,NA,7,15mar2020,0,3,2020,15,Sejong,0,3.688879,3.688879,0.025641,0.025641,0.0253179,0,0,0,0,NA,NA,1,1,0,0,-0.03236923,-0.11709904,0.00381491,KOR,0.025641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-16,Sejong,KOR,40,0,0,40,36.548,127.239,0,343788,0,0,1,0,1,0,0,1,1,5,1,1,1,1,NA,NA,8,16mar2020,1,3,2020,16,Sejong,0,3.688879,3.688879,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.01276048,-0.11709904,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-17,Sejong,KOR,41,0,0,41,36.548,127.239,1,343788,0,0,1,0,1,0,0,1,1,5,1,1,1,1,NA,NA,8,17mar2020,2,3,2020,17,Sejong,0,3.713572,3.713572,0.025,0.025,0.0246925,0,0,0,0,NA,NA,1,1,0,0,-7.376e-5,-0.11709904,-0.00833361,KOR,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-18,Sejong,KOR,41,0,0,41,36.548,127.239,0,343788,0,0,1,0,1,0,0,1,1,5,1,1,1,1,NA,NA,8,18mar2020,3,3,2020,18,Sejong,0,3.713572,3.713572,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.02928316,-0.11709904,-0.0041242,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-19,Sejong,KOR,41,0,0,41,36.548,127.239,0,343788,0,0,1,0,1,0,0,1,1,5,1,1,1,1,NA,NA,8,19mar2020,4,3,2020,19,Sejong,0,3.713572,3.713572,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.02991915,-0.11709904,-0.00348821,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-20,Sejong,KOR,41,0,2,39,36.548,127.239,0,343788,0,0,1,0,1,0,0,1,1,5,1,1,1,1,NA,NA,8,20mar2020,5,3,2020,20,Sejong,0,3.663562,3.713572,0,0,-0.050010400000000003,0,0,0,0,NA,NA,1,1,0,0,-0.06731089,-0.11709904,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-21,Sejong,KOR,41,0,3,38,36.548,127.239,0,343788,0,0,1,0,1,0,0,1,1,5,1,1,1,1,NA,NA,8,21mar2020,6,3,2020,21,Sejong,0,3.637586,3.713572,0,0,-0.0259755,0,0,0,0,NA,NA,1,1,0,0,-0.03182293,-0.11709904,-0.00158444,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-22,Sejong,KOR,42,0,3,39,36.548,127.239,1,343788,0,0,1,0,1,0.25,0,1,1,6,1,1,1,1,NA,NA,9,22mar2020,0,3,2020,22,Sejong,0,3.663562,3.73767,0.0263158,0.0263158,0.0259755,0,0,1,0,NA,NA,1,1,0,1,-0.00564141,-0.11709904,0.00381491,KOR,0.0263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-23,Sejong,KOR,42,0,3,39,36.548,127.239,0,343788,0,0,1,0,1,0.25,0,1,1,6,1,1,1,1,NA,NA,9,23mar2020,1,3,2020,23,Sejong,0,3.663562,3.73767,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.01780549,-0.11709904,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-24,Sejong,KOR,44,0,3,41,36.548,127.239,2,343788,0,0,1,0,1,0.25,0,1,1,6,1,1,1,1,NA,NA,9,24mar2020,2,3,2020,24,Sejong,0,3.713572,3.78419,0.050010400000000003,0.0512821,0.050010400000000003,0,0,0,0,NA,NA,1,1,0,1,0.01989167,-0.11709904,-0.00833361,KOR,0.050010400000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-25,Sejong,KOR,44,0,8,36,36.548,127.239,0,343788,0,0,1,0,1,0.25,0,1,1,6,1,1,1,1,NA,NA,9,25mar2020,3,3,2020,25,Sejong,0,3.583519,3.78419,0,0,-0.130053,0,0,0,0,NA,NA,1,1,0,1,-0.03432817,-0.11709904,-0.0041242,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-26,Sejong,KOR,44,0,9,35,36.548,127.239,0,343788,0,0,1,0,1,0.25,0,1,1,6,1,1,1,1,NA,NA,9,26mar2020,4,3,2020,26,Sejong,0,3.555348,3.78419,0,0,-0.0281708,0,0,0,0,NA,NA,1,1,0,1,-0.03496416,-0.11709904,-0.00348821,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-27,Sejong,KOR,44,0,9,35,36.548,127.239,0,343788,0,0,1,0,1,0.5,0,1,1,7,1,1,1,1,NA,NA,9,27mar2020,5,3,2020,27,Sejong,0,3.555348,3.78419,0,0,0,0,0,0,1,NA,NA,1,1,0,1,-0.03866064,-0.11709904,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-28,Sejong,KOR,46,0,11,35,36.548,127.239,2,343788,0,0,1,0,1,0.5,0,1,1,7,1,1,1,1,NA,NA,9,28mar2020,6,3,2020,28,Sejong,0,3.555348,3.828641,0.0571429,0.0571429,0,0,0,0,0,NA,NA,1,1,0,1,0.01522991,-0.11709904,-0.00158444,KOR,0.0571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-29,Sejong,KOR,46,0,12,34,36.548,127.239,0,343788,0,0,1,0,1,0.5,0,1,1,7,1,1,1,1,NA,NA,9,29mar2020,0,3,2020,29,Sejong,0,3.526361,3.828641,0,0,-0.0289876,0,0,0,0,NA,NA,1,1,0,1,-0.0473123,-0.11709904,0.00381491,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-30,Sejong,KOR,46,0,12,34,36.548,127.239,0,343788,0,0,1,0,1,0.5,0,1,1,7,1,1,1,1,NA,NA,9,30mar2020,1,3,2020,30,Sejong,0,3.526361,3.828641,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.0228505,-0.11709904,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-31,Sejong,KOR,46,0,12,34,36.548,127.239,0,343788,0,0,1,0,1,0.5,0,1,1,7,1,1,1,1,NA,NA,9,31mar2020,2,3,2020,31,Sejong,0,3.526361,3.828641,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.03516378,-0.11709904,-0.00833361,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-04-01,Sejong,KOR,46,0,12,34,36.548,127.239,0,343788,0,0,1,0,1,0.75,0,1,1,7,1,1,1,1,NA,NA,9,01apr2020,3,4,2020,1,Sejong,0,3.526361,3.828641,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.0444182,-0.11709904,-0.0041242,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-04-02,Sejong,KOR,46,0,12,34,36.548,127.239,0,343788,0,0,1,0,1,0.75,0,1,1,7,1,1,1,1,NA,NA,9,02apr2020,4,4,2020,2,Sejong,0,3.526361,3.828641,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.04505419,-0.11709904,-0.00348821,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-04-03,Sejong,KOR,46,0,15,31,36.548,127.239,0,343788,0,0,1,0,1,0.75,0,1,1,7,1,1,1,1,NA,NA,9,03apr2020,5,4,2020,3,Sejong,0,3.433987,3.828641,0,0,-0.0923734,0,0,0,0,NA,NA,1,1,0,1,-0.08244592,-0.11709904,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-04-04,Sejong,KOR,46,0,16,30,36.548,127.239,0,343788,0,0,1,0,1,0.75,0,1,1,7,1,1,1,1,NA,NA,9,04apr2020,6,4,2020,4,Sejong,0,3.401197,3.828641,0,0,-0.0327897,0,0,0,0,NA,NA,1,1,0,1,-0.04695796,-0.11709904,-0.00158444,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-04-05,Sejong,KOR,46,0,17,29,36.548,127.239,0,343788,0,0,1,0,1,1,0,1,1,7,1,1,1,1,NA,NA,9,05apr2020,0,4,2020,5,Sejong,0,3.367296,3.828641,0,0,-0.0339017,0,0,0,0,NA,NA,1,1,0,1,-0.05740232,-0.11709904,0.00381491,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-04-06,Sejong,KOR,46,0,17,29,36.548,127.239,0,343788,0,0,1,0,1,1,0,1,1,7,1,1,1,1,NA,NA,9,06apr2020,1,4,2020,6,Sejong,0,3.367296,3.828641,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.03294053,-0.11709904,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-02-18,Seoul,KOR,12,0,3,9,37.533,126.991,0,9736962,0,0,1,0,0,0,0,0,0,3,1,1,0,0,NA,NA,3,18feb2020,2,2,2020,18,Seoul,1,2.197225,2.484907,0,0,0,0,0,0,0,0.066091,0.0625,0,0,0,0,-0.39849644,0.09268483,-0.00833361,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-02-19,Seoul,KOR,13,0,5,8,37.533,126.991,1,9736962,0,0,1,0,0,0,0,0,0,3,1,1,0,0,NA,NA,3,19feb2020,3,2,2020,19,Seoul,1,2.079442,2.564949,0.1111111,0.1111111,-0.1177831,0,0,0,0,0.066091,0.0555556,0,0,0,0,-0.29159473,0.09268483,-0.0041242,KOR,0.1111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-02-20,Seoul,KOR,14,0,5,9,37.533,126.991,1,9736962,0,0,1,0,0,0,0,0,0,4,1,1,0,0,NA,NA,3,20feb2020,4,2,2020,20,Seoul,1,2.197225,2.639057,0.1177831,0.125,0.1177831,1,0,0,0,0.066091,0.4154161,0,0,0,0,-0.35976468,0.09268483,-0.00348821,KOR,0.1177831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-02-21,Seoul,KOR,21,0,6,15,37.533,126.991,7,9736962,0,0,1,1,0,0,1,0,0,4,1,1,0,0,NA,NA,5,21feb2020,5,2,2020,21,Seoul,1,2.70805,3.044523,0.5108256,0.7777778,0.5108256,0,0,0,0,0.066091,0.8228254,0,1,0,0,0.27264178,0.09268483,0.03390352,KOR,0.5108256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-02-22,Seoul,KOR,24,0,6,18,37.533,126.991,3,9736962,0,0,1,1,0,0,1,0,0,4,1,1,0,0,NA,NA,5,22feb2020,6,2,2020,22,Seoul,1,2.890372,3.178054,0.1823215,0.2,0.1823215,0,0,0,0,0.066091,0.3618386,0,1,0,0,-0.02037434,0.09268483,-0.00158444,KOR,0.1823215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-02-23,Seoul,KOR,25,0,6,19,37.533,126.991,1,9736962,0,0,1,1,0,0,1,0,0,4,1,1,0,0,NA,NA,5,23feb2020,0,2,2020,23,Seoul,1,2.944439,3.218876,0.0540671,0.0555556,0.0540671,0,0,0,0,0.066091,0.4642896,0,1,0,0,-0.15402811,0.09268483,0.00381491,KOR,0.0540671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-02-24,Seoul,KOR,31,0,6,25,37.533,126.991,6,9736962,0,0,1,1,0,0,1,0,0,4,1,1,0,0,NA,NA,5,24feb2020,1,2,2020,24,Seoul,1,3.218876,3.433987,0.274437,0.3157895,0.274437,0,0,0,0,0.066091,0.2547962,0,1,0,0,0.09080351,0.09268483,-0.02064689,KOR,0.274437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-02-25,Seoul,KOR,40,0,9,31,37.533,126.991,9,9736962,0,0,1,1,0,0,1,0,0,4,1,1,0,0,NA,NA,5,25feb2020,2,2,2020,25,Seoul,1,3.433987,3.688879,0.2151113,0.36,0.2151113,0,0,0,0,0.066091,0.1869705,0,1,0,0,0.01916453,0.09268483,-0.00833361,KOR,0.2151113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-02-26,Seoul,KOR,59,0,9,50,37.533,126.991,19,9736962,0,0,1,1,0,0,1,0,0,4,1,1,0,0,NA,NA,5,26feb2020,3,2,2020,26,Seoul,1,3.912023,4.077538,0.4780359,0.6129032,0.4780359,0,0,0,0,0.066091,0.274206,0,1,0,0,0.2778798,0.09268483,-0.0041242,KOR,0.4780359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-02-27,Seoul,KOR,65,0,9,56,37.533,126.991,6,9736962,0,0,1,1,0,0,1,0,0,4,1,1,0,0,NA,NA,5,27feb2020,4,2,2020,27,Seoul,1,4.025352,4.174387,0.1133285,0.12,0.1133285,0,0,0,0,0.066091,0.1849032,0,1,0,0,-0.08746366,0.09268483,-0.00348821,KOR,0.1133285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-02-28,Seoul,KOR,77,0,9,68,37.533,126.991,12,9736962,0,0,1,1,0,0,1,0,0,4,1,1,1,0,NA,NA,6,28feb2020,5,2,2020,28,Seoul,1,4.219508,4.343805,0.1941562,0.2142857,0.1941562,0,0,0,0,0.066091,0.2587703,0,1,0,0,0.05724716,0.09268483,0.03390352,KOR,0.1941562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-02-29,Seoul,KOR,86,0,9,77,37.533,126.991,9,9736962,0,0,1,1,0,0,1,0,1,5,1,1,1,0,NA,NA,7,29feb2020,6,2,2020,29,Seoul,1,4.343805,4.454347,0.1242976,0.1323529,0.1242976,0,1,0,0,0.066091,0.1269707,1,1,0,0,0.00372189,0.09268483,-0.00158444,KOR,0.1242976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-01,Seoul,KOR,92,0,9,83,37.533,126.991,6,9736962,0,0,1,1,0,0,1,0,1,5,1,1,1,0,NA,NA,7,01mar2020,0,3,2020,1,Seoul,1,4.41884,4.521789,0.0750351,0.0779221,0.0750351,0,0,0,0,0.066091,0.1065353,1,1,0,0,-0.01099732,0.09268483,0.00381491,KOR,0.0750351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-02,Seoul,KOR,98,0,13,85,37.533,126.991,6,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,NA,NA,8,02mar2020,1,3,2020,2,Seoul,1,4.442651,4.584968,0.0722892,0.0722892,0.0238109,0,0,0,0,0.066091,0.0335941,1,1,0,0,0.01071854,0.09268483,-0.02064689,KOR,0.0722892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-03,Seoul,KOR,99,0,15,84,37.533,126.991,1,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,NA,NA,8,03mar2020,2,3,2020,3,Seoul,1,4.430817,4.59512,0.0117647,0.0117647,-0.0118346,0,0,0,0,0.066091,0.0636262,1,1,0,0,-0.06211919,0.09268483,-0.00833361,KOR,0.0117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-04,Seoul,KOR,103,0,26,77,37.533,126.991,4,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,NA,NA,8,04mar2020,3,3,2020,4,Seoul,1,4.343805,4.634729,0.047619,0.047619,-0.0870113,0,0,0,0,0.066091,0.0738898,1,1,0,0,-0.03047425,0.09268483,-0.0041242,KOR,0.047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-05,Seoul,KOR,105,0,26,79,37.533,126.991,2,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,NA,NA,8,05mar2020,4,3,2020,5,Seoul,1,4.369448,4.65396,0.025974,0.025974,0.0256424,0,0,0,0,0.066091,0.0507649,1,1,0,0,-0.05275526,0.09268483,-0.00348821,KOR,0.025974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-06,Seoul,KOR,106,0,26,80,37.533,126.991,1,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,NA,NA,8,06mar2020,5,3,2020,6,Seoul,1,4.382027,4.663439,0.0126582,0.0126582,0.012579,0,0,0,0,0.066091,0.0485196,1,1,0,0,-0.10346279,0.09268483,0.03390352,KOR,0.0126582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-07,Seoul,KOR,114,0,27,87,37.533,126.991,8,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,NA,NA,8,07mar2020,6,3,2020,7,Seoul,1,4.465908,4.736198,0.0838814,0.1,0.0838814,0,0,0,0,0.066091,0.0492465,1,1,0,0,0.00324832,0.09268483,-0.00158444,KOR,0.0838814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
2020-03-08,Seoul,KOR,120,0,28,92,37.533,126.991,6,9736962,0,0,1,1,0,0,1,1,1,5,1,1,1,0,NA,NA,8,08mar2020,0,3,2020,8,Seoul,1,4.521789,4.787492,0.0558805,0.0689655,0.0558805,0,0,0,0,0.066091,0.0274347,1,1,0,0,-0.03015187,0.09268483,0.00381491,KOR,0.0558805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
