totalt_antal_fall,adm1_name,case_count,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,travel_ban_local,travel_ban_intl_in,t,dow,month,year,day,adm1_id,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_swe_1,p_swe_2,p_swe_3,p_swe_4,p_swe_5,p_swe_6,country,fecha,cod_ine,ccaa,total,transit_suspension,home_isolation,travel_ban_intl,p_esp_1,p_esp_2,p_esp_3
NA,Castilla y León,NA,2020-03-22,1744,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,22mar2020,0,3,2020,22,Castilla y León,0,7.463937,0.1736441,NA,NA,0,0,0,0,0,0,ESP,2020-03-22,7,Castilla y León,1744,1,1,1,1,1,1
NA,Castilla y León,NA,2020-03-23,2055,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,23mar2020,1,3,2020,23,Castilla y León,0,7.628031,0.1640944,NA,NA,0,0,0,0,0,0,ESP,2020-03-23,7,Castilla y León,2055,1,1,1,1,1,1
NA,Castilla y León,NA,2020-03-24,2460,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,24mar2020,2,3,2020,24,Castilla y León,0,7.807917,0.1798854,NA,NA,0,0,0,0,0,0,ESP,2020-03-24,7,Castilla y León,2460,1,1,1,1,1,1
NA,Castilla y León,NA,2020-03-25,2940,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,25mar2020,3,3,2020,25,Castilla y León,0,7.986165,0.1782484,NA,NA,0,0,0,0,0,0,ESP,2020-03-25,7,Castilla y León,2940,1,1,1,1,1,1
NA,Castilla-La Mancha,NA,2020-03-03,NA,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,03mar2020,2,3,2020,3,Castilla-La Mancha,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-03,8,Castilla-La Mancha,7,0,0,0,0,0,0
NA,Castilla-La Mancha,NA,2020-03-04,12,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,04mar2020,3,3,2020,4,Castilla-La Mancha,0,2.484907,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-04,8,Castilla-La Mancha,12,0,0,0,0,0,0
NA,Castilla-La Mancha,NA,2020-03-05,13,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,05mar2020,4,3,2020,5,Castilla-La Mancha,0,2.564949,0.0800426,NA,NA,0,0,0,0,0,0,ESP,2020-03-05,8,Castilla-La Mancha,13,0,0,0,0,0,0
NA,Castilla-La Mancha,NA,2020-03-06,15,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,06mar2020,5,3,2020,6,Castilla-La Mancha,0,2.70805,0.143101,NA,NA,0,0,0,0,0,0,ESP,2020-03-06,8,Castilla-La Mancha,15,0,0,0,0,0,0
NA,Castilla-La Mancha,NA,2020-03-07,15,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,07mar2020,6,3,2020,7,Castilla-La Mancha,0,2.70805,0,NA,NA,0,0,0,0,0,0,ESP,2020-03-07,8,Castilla-La Mancha,15,0,0,0,0,0,0
NA,Castilla-La Mancha,NA,2020-03-08,15,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,08mar2020,0,3,2020,8,Castilla-La Mancha,0,2.70805,0,NA,NA,0,0,0,0,0,0,ESP,2020-03-08,8,Castilla-La Mancha,15,0,0,0,0,0,0
NA,Castilla-La Mancha,NA,2020-03-09,26,3,1,0,0,0,0,1,0,0,2,2,1,1,1,1,0,0,1,NA,09mar2020,1,3,2020,9,Castilla-La Mancha,0,3.258096,0.5500462,NA,NA,0,0,0,0,0,0,ESP,2020-03-09,8,Castilla-La Mancha,26,0,0,0,1,0,0
NA,Castilla-La Mancha,NA,2020-03-10,39,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,1,NA,10mar2020,2,3,2020,10,Castilla-La Mancha,0,3.663562,0.4054651,NA,NA,0,0,0,0,0,0,ESP,2020-03-10,8,Castilla-La Mancha,39,0,0,1,1,1,0
NA,Castilla-La Mancha,NA,2020-03-11,71,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,1,NA,11mar2020,3,3,2020,11,Castilla-La Mancha,0,4.26268,0.5991185,NA,NA,0,0,0,0,0,0,ESP,2020-03-11,8,Castilla-La Mancha,71,0,0,1,1,1,0
NA,Castilla-La Mancha,NA,2020-03-12,115,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,1,NA,12mar2020,4,3,2020,12,Castilla-La Mancha,0,4.744932,0.4822521,NA,NA,0,0,0,0,0,0,ESP,2020-03-12,8,Castilla-La Mancha,115,0,0,1,1,1,0
NA,Castilla-La Mancha,NA,2020-03-13,194,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,1,NA,13mar2020,5,3,2020,13,Castilla-La Mancha,0,5.267858,0.5229259,NA,NA,0,0,0,0,0,0,ESP,2020-03-13,8,Castilla-La Mancha,194,0,0,1,1,1,0
NA,Castilla-La Mancha,NA,2020-03-14,289,3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,NA,14mar2020,6,3,2020,14,Castilla-La Mancha,0,5.666427,0.3985686,NA,NA,0,0,0,0,0,0,ESP,2020-03-14,8,Castilla-La Mancha,289,1,1,1,1,1,1
NA,Castilla-La Mancha,NA,2020-03-15,401,3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,NA,15mar2020,0,3,2020,15,Castilla-La Mancha,0,5.993961,0.3275347,NA,NA,0,0,0,0,0,0,ESP,2020-03-15,8,Castilla-La Mancha,401,1,1,1,1,1,1
NA,Castilla-La Mancha,NA,2020-03-16,567,3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,NA,16mar2020,1,3,2020,16,Castilla-La Mancha,0,6.340359,0.3463979,NA,NA,0,0,0,0,0,0,ESP,2020-03-16,8,Castilla-La Mancha,567,1,1,1,1,1,1
NA,Castilla-La Mancha,NA,2020-03-17,567,3,2,2,1,1,2,1,4,0,2,2,1,1,1,1,1,1,1,NA,17mar2020,2,3,2020,17,Castilla-La Mancha,0,6.340359,0,NA,NA,0,0,0,0,0,0,ESP,2020-03-17,8,Castilla-La Mancha,567,1,1,1,1,1,1
NA,Castilla-La Mancha,NA,2020-03-18,675,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,18mar2020,3,3,2020,18,Castilla-La Mancha,0,6.514713,0.1743536,NA,NA,0,0,0,0,0,0,ESP,2020-03-18,8,Castilla-La Mancha,675,1,1,1,1,1,1
NA,Castilla-La Mancha,NA,2020-03-19,801,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,19mar2020,4,3,2020,19,Castilla-La Mancha,0,6.685861,0.1711483,NA,NA,0,0,0,0,0,0,ESP,2020-03-19,8,Castilla-La Mancha,801,1,1,1,1,1,1
NA,Castilla-La Mancha,NA,2020-03-20,1044,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,20mar2020,5,3,2020,20,Castilla-La Mancha,0,6.950815,0.2649536,NA,NA,0,0,0,0,0,0,ESP,2020-03-20,8,Castilla-La Mancha,1044,1,1,1,1,1,1
NA,Castilla-La Mancha,NA,2020-03-21,1423,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,21mar2020,6,3,2020,21,Castilla-La Mancha,0,7.260522,0.3097076,NA,NA,0,0,0,0,0,0,ESP,2020-03-21,8,Castilla-La Mancha,1423,1,1,1,1,1,1
NA,Castilla-La Mancha,NA,2020-03-22,1819,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,22mar2020,0,3,2020,22,Castilla-La Mancha,0,7.506042,0.2455196,NA,NA,0,0,0,0,0,0,ESP,2020-03-22,8,Castilla-La Mancha,1819,1,1,1,1,1,1
NA,Castilla-La Mancha,NA,2020-03-23,2078,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,23mar2020,1,3,2020,23,Castilla-La Mancha,0,7.639161,0.1331191,NA,NA,0,0,0,0,0,0,ESP,2020-03-23,8,Castilla-La Mancha,2078,1,1,1,1,1,1
NA,Castilla-La Mancha,NA,2020-03-24,2465,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,24mar2020,2,3,2020,24,Castilla-La Mancha,0,7.809947,0.1707859,NA,NA,0,0,0,0,0,0,ESP,2020-03-24,8,Castilla-La Mancha,2465,1,1,1,1,1,1
NA,Castilla-La Mancha,NA,2020-03-25,2780,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,25mar2020,3,3,2020,25,Castilla-La Mancha,0,7.930206,0.1202593,NA,NA,0,0,0,0,0,0,ESP,2020-03-25,8,Castilla-La Mancha,2780,1,1,1,1,1,1
NA,Cataluña,NA,2020-03-03,15,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,03mar2020,2,3,2020,3,Cataluña,0,2.70805,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-03,9,Cataluña,15,0,0,0,0,0,0
NA,Cataluña,NA,2020-03-04,15,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,04mar2020,3,3,2020,4,Cataluña,0,2.70805,0,NA,NA,0,0,0,0,0,0,ESP,2020-03-04,9,Cataluña,15,0,0,0,0,0,0
NA,Cataluña,NA,2020-03-05,24,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,05mar2020,4,3,2020,5,Cataluña,0,3.178054,0.4700036,NA,NA,0,0,0,0,0,0,ESP,2020-03-05,9,Cataluña,24,0,0,0,0,0,0
NA,Cataluña,NA,2020-03-06,24,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,06mar2020,5,3,2020,6,Cataluña,0,3.178054,0,NA,NA,0,0,0,0,0,0,ESP,2020-03-06,9,Cataluña,24,0,0,0,0,0,0
NA,Cataluña,NA,2020-03-07,24,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,07mar2020,6,3,2020,7,Cataluña,0,3.178054,0,NA,NA,0,0,0,0,0,0,ESP,2020-03-07,9,Cataluña,24,0,0,0,0,0,0
NA,Cataluña,NA,2020-03-08,49,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,08mar2020,0,3,2020,8,Cataluña,0,3.89182,0.7137663,NA,NA,0,0,0,0,0,0,ESP,2020-03-08,9,Cataluña,49,0,0,0,0,0,0
NA,Cataluña,NA,2020-03-09,75,3,1,0,0,0,0,1,0,0,2,2,1,1,1,1,0,0,1,NA,09mar2020,1,3,2020,9,Cataluña,0,4.317488,0.425668,NA,NA,0,0,0,0,0,0,ESP,2020-03-09,9,Cataluña,75,0,0,0,1,0,0
NA,Cataluña,NA,2020-03-10,124,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,1,NA,10mar2020,2,3,2020,10,Cataluña,0,4.820282,0.5027933,NA,NA,0,0,0,0,0,0,ESP,2020-03-10,9,Cataluña,124,0,0,1,1,1,0
NA,Cataluña,NA,2020-03-11,156,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,1,NA,11mar2020,3,3,2020,11,Cataluña,0,5.049856,0.2295747,NA,NA,0,0,0,0,0,0,ESP,2020-03-11,9,Cataluña,156,0,0,1,1,1,0
NA,Cataluña,NA,2020-03-12,260,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,1,NA,12mar2020,4,3,2020,12,Cataluña,0,5.560682,0.5108256,NA,NA,0,0,0,0,0,0,ESP,2020-03-12,9,Cataluña,260,0,0,1,1,1,0
NA,Cataluña,NA,2020-03-13,316,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,1,NA,13mar2020,5,3,2020,13,Cataluña,0,5.755742,0.1950603,NA,NA,0,0,0,0,0,0,ESP,2020-03-13,9,Cataluña,316,0,0,1,1,1,0
NA,Cataluña,NA,2020-03-14,509,3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,NA,14mar2020,6,3,2020,14,Cataluña,0,6.232448,0.476706,NA,NA,0,0,0,0,0,0,ESP,2020-03-14,9,Cataluña,509,1,1,1,1,1,1
NA,Cataluña,NA,2020-03-15,715,3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,NA,15mar2020,0,3,2020,15,Cataluña,0,6.572282,0.3398342,NA,NA,0,0,0,0,0,0,ESP,2020-03-15,9,Cataluña,715,1,1,1,1,1,1
NA,Cataluña,NA,2020-03-16,903,3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,NA,16mar2020,1,3,2020,16,Cataluña,0,6.805723,0.2334404,NA,NA,0,0,0,0,0,0,ESP,2020-03-16,9,Cataluña,903,1,1,1,1,1,1
NA,Cataluña,NA,2020-03-17,1394,3,2,2,1,1,2,1,4,0,2,2,1,1,1,1,1,1,1,NA,17mar2020,2,3,2020,17,Cataluña,0,7.239933,0.4342098,NA,NA,0,0,0,0,0,0,ESP,2020-03-17,9,Cataluña,1394,1,1,1,1,1,1
NA,Cataluña,NA,2020-03-18,1866,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,18mar2020,3,3,2020,18,Cataluña,0,7.531552,0.2916198,NA,NA,0,0,0,0,0,0,ESP,2020-03-18,9,Cataluña,1866,1,1,1,1,1,1
NA,Cataluña,NA,2020-03-19,2702,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,19mar2020,4,3,2020,19,Cataluña,0,7.901748,0.3701954,NA,NA,0,0,0,0,0,0,ESP,2020-03-19,9,Cataluña,2702,1,1,1,1,1,1
NA,Cataluña,NA,2020-03-20,3270,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,20mar2020,5,3,2020,20,Cataluña,0,8.092546,0.1907978,NA,NA,0,0,0,0,0,0,ESP,2020-03-20,9,Cataluña,3270,1,1,1,1,1,1
NA,Cataluña,NA,2020-03-21,4203,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,21mar2020,6,3,2020,21,Cataluña,0,8.343554,0.251008,NA,NA,0,0,0,0,0,0,ESP,2020-03-21,9,Cataluña,4203,1,1,1,1,1,1
NA,Cataluña,NA,2020-03-22,4704,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,22mar2020,0,3,2020,22,Cataluña,0,8.456168,0.1126146,NA,NA,0,0,0,0,0,0,ESP,2020-03-22,9,Cataluña,4704,1,1,1,1,1,1
NA,Cataluña,NA,2020-03-23,5925,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,23mar2020,1,3,2020,23,Cataluña,0,8.686936,0.2307682,NA,NA,0,0,0,0,0,0,ESP,2020-03-23,9,Cataluña,5925,1,1,1,1,1,1
NA,Cataluña,NA,2020-03-24,7864,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,24mar2020,2,3,2020,24,Cataluña,0,8.970051,0.2831144,NA,NA,0,0,0,0,0,0,ESP,2020-03-24,9,Cataluña,7864,1,1,1,1,1,1
NA,Cataluña,NA,2020-03-25,9937,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,25mar2020,3,3,2020,25,Cataluña,0,9.204021,0.2339697,NA,NA,0,0,0,0,0,0,ESP,2020-03-25,9,Cataluña,9937,1,1,1,1,1,1
NA,Ceuta,NA,2020-03-03,NA,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,03mar2020,2,3,2020,3,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-03,18,Ceuta,0,0,0,0,0,0,0
NA,Ceuta,NA,2020-03-04,NA,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,04mar2020,3,3,2020,4,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-04,18,Ceuta,0,0,0,0,0,0,0
NA,Ceuta,NA,2020-03-05,NA,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,05mar2020,4,3,2020,5,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-05,18,Ceuta,0,0,0,0,0,0,0
NA,Ceuta,NA,2020-03-06,NA,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,06mar2020,5,3,2020,6,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-06,18,Ceuta,0,0,0,0,0,0,0
NA,Ceuta,NA,2020-03-07,NA,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,07mar2020,6,3,2020,7,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-07,18,Ceuta,0,0,0,0,0,0,0
NA,Ceuta,NA,2020-03-08,NA,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,08mar2020,0,3,2020,8,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-08,18,Ceuta,0,0,0,0,0,0,0
NA,Ceuta,NA,2020-03-09,NA,3,1,0,0,0,0,1,0,0,2,2,1,1,1,1,0,0,1,NA,09mar2020,1,3,2020,9,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-09,18,Ceuta,0,0,0,0,1,0,0
NA,Ceuta,NA,2020-03-10,NA,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,1,NA,10mar2020,2,3,2020,10,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-10,18,Ceuta,0,0,0,1,1,1,0
NA,Ceuta,NA,2020-03-11,NA,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,1,NA,11mar2020,3,3,2020,11,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-11,18,Ceuta,0,0,0,1,1,1,0
NA,Ceuta,NA,2020-03-12,NA,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,1,NA,12mar2020,4,3,2020,12,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-12,18,Ceuta,0,0,0,1,1,1,0
NA,Ceuta,NA,2020-03-13,NA,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,1,NA,13mar2020,5,3,2020,13,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-13,18,Ceuta,0,0,0,1,1,1,0
NA,Ceuta,NA,2020-03-14,NA,3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,NA,14mar2020,6,3,2020,14,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-14,18,Ceuta,0,1,1,1,1,1,1
NA,Ceuta,NA,2020-03-15,NA,3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,NA,15mar2020,0,3,2020,15,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-15,18,Ceuta,1,1,1,1,1,1,1
NA,Ceuta,NA,2020-03-16,NA,3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,NA,16mar2020,1,3,2020,16,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-16,18,Ceuta,1,1,1,1,1,1,1
NA,Ceuta,NA,2020-03-17,NA,3,2,2,1,1,2,1,4,0,2,2,1,1,1,1,1,1,1,NA,17mar2020,2,3,2020,17,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-17,18,Ceuta,1,1,1,1,1,1,1
NA,Ceuta,NA,2020-03-18,NA,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,18mar2020,3,3,2020,18,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-18,18,Ceuta,1,1,1,1,1,1,1
NA,Ceuta,NA,2020-03-19,NA,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,19mar2020,4,3,2020,19,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-19,18,Ceuta,1,1,1,1,1,1,1
NA,Ceuta,NA,2020-03-20,NA,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,20mar2020,5,3,2020,20,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-20,18,Ceuta,5,1,1,1,1,1,1
NA,Ceuta,NA,2020-03-21,NA,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,21mar2020,6,3,2020,21,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-21,18,Ceuta,5,1,1,1,1,1,1
NA,Ceuta,NA,2020-03-22,NA,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,22mar2020,0,3,2020,22,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-22,18,Ceuta,5,1,1,1,1,1,1
NA,Ceuta,NA,2020-03-23,NA,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,23mar2020,1,3,2020,23,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-23,18,Ceuta,6,1,1,1,1,1,1
NA,Ceuta,NA,2020-03-24,NA,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,24mar2020,2,3,2020,24,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-24,18,Ceuta,6,1,1,1,1,1,1
NA,Ceuta,NA,2020-03-25,NA,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,25mar2020,3,3,2020,25,Ceuta,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-25,18,Ceuta,9,1,1,1,1,1,1
NA,Extremadura,NA,2020-03-03,NA,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,03mar2020,2,3,2020,3,Extremadura,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-03,11,Extremadura,6,0,0,0,0,0,0
NA,Extremadura,NA,2020-03-04,NA,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,04mar2020,3,3,2020,4,Extremadura,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-04,11,Extremadura,6,0,0,0,0,0,0
NA,Extremadura,NA,2020-03-05,NA,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,05mar2020,4,3,2020,5,Extremadura,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-05,11,Extremadura,6,0,0,0,0,0,0
NA,Extremadura,NA,2020-03-06,NA,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,06mar2020,5,3,2020,6,Extremadura,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-06,11,Extremadura,6,0,0,0,0,0,0
NA,Extremadura,NA,2020-03-07,NA,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,07mar2020,6,3,2020,7,Extremadura,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-07,11,Extremadura,6,0,0,0,0,0,0
NA,Extremadura,NA,2020-03-08,NA,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,NA,08mar2020,0,3,2020,8,Extremadura,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-08,11,Extremadura,6,0,0,0,0,0,0
NA,Extremadura,NA,2020-03-09,NA,3,1,0,0,0,0,1,0,0,2,2,1,1,1,1,0,0,1,NA,09mar2020,1,3,2020,9,Extremadura,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-09,11,Extremadura,7,0,0,0,1,0,0
NA,Extremadura,NA,2020-03-10,NA,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,1,NA,10mar2020,2,3,2020,10,Extremadura,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-10,11,Extremadura,8,0,0,1,1,1,0
NA,Extremadura,NA,2020-03-11,NA,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,1,NA,11mar2020,3,3,2020,11,Extremadura,0,NA,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-11,11,Extremadura,9,0,0,1,1,1,0
NA,Extremadura,NA,2020-03-12,19,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,1,NA,12mar2020,4,3,2020,12,Extremadura,0,2.944439,NA,NA,NA,0,0,0,0,0,0,ESP,2020-03-12,11,Extremadura,19,0,0,1,1,1,0
NA,Extremadura,NA,2020-03-13,39,3,1,2,1,0,0,1,3,0,2,2,1,1,1,1,1,1,1,NA,13mar2020,5,3,2020,13,Extremadura,0,3.663562,0.7191226,NA,NA,0,0,0,0,0,0,ESP,2020-03-13,11,Extremadura,39,0,0,1,1,1,0
NA,Extremadura,NA,2020-03-14,66,3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,NA,14mar2020,6,3,2020,14,Extremadura,0,4.189655,0.5260932,NA,NA,0,0,0,0,0,0,ESP,2020-03-14,11,Extremadura,66,1,1,1,1,1,1
NA,Extremadura,NA,2020-03-15,95,3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,NA,15mar2020,0,3,2020,15,Extremadura,0,4.553877,0.364222,NA,NA,0,0,0,0,0,0,ESP,2020-03-15,11,Extremadura,95,1,1,1,1,1,1
NA,Extremadura,NA,2020-03-16,111,3,2,2,1,1,2,1,3,0,2,2,1,1,1,1,1,1,1,NA,16mar2020,1,3,2020,16,Extremadura,0,4.70953,0.1556535,NA,NA,0,0,0,0,0,0,ESP,2020-03-16,11,Extremadura,111,1,1,1,1,1,1
NA,Extremadura,NA,2020-03-17,153,3,2,2,1,1,2,1,4,0,2,2,1,1,1,1,1,1,1,NA,17mar2020,2,3,2020,17,Extremadura,0,5.030438,0.3209076,NA,NA,0,0,0,0,0,0,ESP,2020-03-17,11,Extremadura,153,1,1,1,1,1,1
NA,Extremadura,NA,2020-03-18,194,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,18mar2020,3,3,2020,18,Extremadura,0,5.267858,0.2374201,NA,NA,0,0,0,0,0,0,ESP,2020-03-18,11,Extremadura,194,1,1,1,1,1,1
NA,Extremadura,NA,2020-03-19,241,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,19mar2020,4,3,2020,19,Extremadura,0,5.484797,0.216939,NA,NA,0,0,0,0,0,0,ESP,2020-03-19,11,Extremadura,241,1,1,1,1,1,1
NA,Extremadura,NA,2020-03-20,297,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,20mar2020,5,3,2020,20,Extremadura,0,5.693732,0.2089353,NA,NA,0,0,0,0,0,0,ESP,2020-03-20,11,Extremadura,297,1,1,1,1,1,1
NA,Extremadura,NA,2020-03-21,354,3,2,2,1,1,2,1,4,2,2,2,1,1,1,1,1,1,1,NA,21mar2020,6,3,2020,21,Extremadura,0,5.869297,0.1755648,NA,NA,0,0,0,0,0,0,ESP,2020-03-21,11,Extremadura,354,1,1,1,1,1,1
