date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__,country,D_l_cum_confirmed_cases,cum_confirmed_cases_imputed,cum_deaths_imputed,travel_ban_intl_out,travel_ban_intl_in,travel_ban_local,social_distance,work_from_home,no_gathering,paid_sick_leave,business_closure,federal_guidelines,home_isolation,transit_suspension,pos_cases_quarantine_popwt,travel_ban_local_popwt,social_distance_popwt,work_from_home_popwt,no_gathering_popwt,school_closure_popwt,religious_closure_popwt,paid_sick_leave_popwt,business_closure_popwt,federal_guidelines_popwt,home_isolation_popwt,transit_suspension_popwt,adm1_abb,testing_change_usa_13mar2020_NY,testing_change_usa_16mar2020_CA,testing_change_usa_18mar2020_NC,testing_change_usa_19mar2020_CT,testing_change_usa_19mar2020_NV,testing_change_usa_19mar2020_UT,testing_change_usa_20mar2020_IA,testing_change_usa_21mar2020_TN,testing_change_usa_22mar2020_AL,testing_change_usa_23mar2020_HI,testing_change_usa_24mar2020_KS,testing_change_usa_24mar2020_NJ,testing_change_usa_25mar2020_OH,testing_change_usa_27mar2020_AZ,testing_change_usa_28mar2020_MD,testing_change_usa_28mar2020_MO,testing_change_usa_30mar2020_DE,p_usa_1,p_usa_2,p_usa_3,p_usa_4,p_usa_5,p_usa_6,p_usa_7,p_usa_8,p_usa_9,p_usa_10,p_usa_11
2020-04-05,Connecticut,USA,5675,189,NA,NA,41.622,-72.728,NA,3563077,NA,NA,NA,NA,NA,1,0,1,NA,1,NA,NA,NA,NA,NA,NA,10.39,05apr2020,0,4,2020,5,Connecticut,0,NA,8.643826,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.06804475,0.13684142,-0.03060109,USA,0.0729017,5675,189,0.8,1,0.2,0.56,1,1,0.33,1,1,1,0.5,1,0.2,0.56,1,1,1,0,0.33,1,1,1,0.5,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1
2020-04-06,Connecticut,USA,6906,206,NA,NA,41.622,-72.728,NA,3563077,NA,NA,NA,NA,NA,1,0,1,NA,1,NA,NA,NA,NA,NA,NA,10.39,06apr2020,1,4,2020,6,Connecticut,0,NA,8.840146,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.03827362,0.13684142,-0.01350066,USA,0.1963205,6906,206,0.8,1,0.2,0.56,1,1,0.33,1,1,1,0.5,1,0.2,0.56,1,1,1,0,0.33,1,1,1,0.5,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1
2020-03-18,Delaware,USA,26,0,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,5.54,18mar2020,3,3,2020,18,Delaware,0,NA,3.258096,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.07231521,0.01830328,0.00507278,USA,0.4248831,26,0,0.8,1,0,0,0,0.75,0.33,0.66,1,0,0,0,0,0,0,0.75,1,0,0.33,0.66,1,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
2020-03-19,Delaware,USA,30,0,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,5.54,19mar2020,4,3,2020,19,Delaware,0,NA,3.401197,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.22459371,0.01830328,0.02019955,USA,0.143101,30,0,0.8,1,0,0,0,0.75,0.33,0.66,1,0,0,0,0,0,0,0.75,1,0,0.33,0.66,1,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1
2020-03-20,Delaware,USA,39,0,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,5.68,20mar2020,5,3,2020,20,Delaware,0,NA,3.663562,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.07156114,0.01830328,0.02084507,USA,0.2623641,39,0,0.8,1,0,0.14,0,0.75,0.33,0.66,1,0,0,0,0,0.14,0,0.75,1,0,0.33,0.66,1,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
2020-03-21,Delaware,USA,45,0,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,5.82,21mar2020,6,3,2020,21,Delaware,0,NA,3.806663,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.144498,0.01830328,0.00893367,USA,0.143101,45,0,0.8,1,0,0.28,0,0.75,0.33,0.66,1,0,0,0,0,0.28,0,0.75,1,0,0.33,0.66,1,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
2020-03-22,Delaware,USA,56,0,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,5.82,22mar2020,0,3,2020,22,Delaware,0,NA,4.025352,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.02937525,0.01830328,-0.03060109,USA,0.218689,56,0,0.8,1,0,0.28,0,0.75,0.33,0.66,1,0,0,0,0,0.28,0,0.75,1,0,0.33,0.66,1,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
2020-03-23,Delaware,USA,87,0,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,5.82,23mar2020,1,3,2020,23,Delaware,0,NA,4.465908,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.17539188,0.01830328,-0.01350066,USA,0.4405565,87,0,0.8,1,0,0.28,0,0.75,0.33,0.66,1,0,0,0,0,0.28,0,0.75,1,0,0.33,0.66,1,0,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1
2020-03-24,Delaware,USA,104,0,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,8.55,24mar2020,2,3,2020,24,Delaware,0,NA,4.644391,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.03505957,0.01830328,-0.00819627,USA,0.178483,104,0,0.8,1,0,0.42,1,1,0.33,1,1,1,0,0,0,0.42,1,1,1,0,0.33,1,1,1,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1
2020-03-25,Delaware,USA,119,0,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,8.55,25mar2020,3,3,2020,25,Delaware,0,NA,4.779123,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.02196025,0.01830328,0.00507278,USA,0.1347322,119,0,0.8,1,0,0.42,1,1,0.33,1,1,1,0,0,0,0.42,1,1,1,0,0.33,1,1,1,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1
2020-03-26,Delaware,USA,119,0,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,8.55,26mar2020,4,3,2020,26,Delaware,0,NA,4.779123,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.17181926,0.01830328,0.02019955,USA,0,119,0,0.8,1,0,0.42,1,1,0.33,1,1,1,0,0,0,0.42,1,1,1,0,0.33,1,1,1,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1
2020-03-27,Delaware,USA,165,2,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,8.55,27mar2020,5,3,2020,27,Delaware,0,NA,5.105946,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.1543575,0.01830328,0.02084507,USA,0.3268223,165,2,0.8,1,0,0.42,1,1,0.33,1,1,1,0,0,0,0.42,1,1,1,0,0.33,1,1,1,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1
2020-03-28,Delaware,USA,214,5,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,8.55,28mar2020,6,3,2020,28,Delaware,0,NA,5.365976,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.09947689,0.01830328,0.00893367,USA,0.2600303,214,5,0.8,1,0,0.42,1,1,0.33,1,1,1,0,0,0,0.42,1,1,1,0,0.33,1,1,1,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1
2020-03-29,Delaware,USA,232,6,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,8.75,29mar2020,0,3,2020,29,Delaware,0,NA,5.446737,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.03941823,0.01830328,-0.03060109,USA,0.0807614,232,6,0.8,1,0.2,0.42,1,1,0.33,1,1,1,0,0,0.2,0.42,1,1,1,0,0.33,1,1,1,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-30,Delaware,USA,264,7,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,1,NA,NA,NA,NA,NA,NA,8.75,30mar2020,1,3,2020,30,Delaware,0,NA,5.575949,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,2.7e-11,0.01830328,-0.01350066,USA,0.1292119,264,7,0.8,1,0.2,0.42,1,1,0.33,1,1,1,0,0,0.2,0.42,1,1,1,0,0.33,1,1,1,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1
2020-03-31,Delaware,USA,319,10,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,1,NA,NA,NA,NA,NA,NA,8.75,31mar2020,2,3,2020,31,Delaware,0,NA,5.765191,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.0466574,0.01830328,-0.00819627,USA,0.1892419,319,10,0.8,1,0.2,0.42,1,1,0.33,1,1,1,0,0,0.2,0.42,1,1,1,0,0.33,1,1,1,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-01,Delaware,USA,368,11,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,1,NA,NA,NA,NA,NA,NA,8.75,01apr2020,3,4,2020,1,Delaware,0,NA,5.908083,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.01296166,0.01830328,0.00507278,USA,0.1428919,368,11,0.8,1,0.2,0.42,1,1,0.33,1,1,1,0,0,0.2,0.42,1,1,1,0,0.33,1,1,1,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-02,Delaware,USA,393,12,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,1,NA,NA,NA,NA,NA,NA,8.75,02apr2020,4,4,2020,2,Delaware,0,NA,5.97381,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.10525355,0.01830328,0.02019955,USA,0.0657268,393,12,0.8,1,0.2,0.42,1,1,0.33,1,1,1,0,0,0.2,0.42,1,1,1,0,0.33,1,1,1,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-03,Delaware,USA,450,14,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,1,NA,NA,NA,NA,NA,NA,8.82,03apr2020,5,4,2020,3,Delaware,0,NA,6.109248,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.0189804,0.01830328,0.02084507,USA,0.135438,450,14,0.8,1,0.2,0.49,1,1,0.33,1,1,1,0,0,0.2,0.49,1,1,1,0,0.33,1,1,1,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-04,Delaware,USA,593,14,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,1,NA,NA,NA,NA,NA,NA,8.82,04apr2020,6,4,2020,4,Delaware,0,NA,6.385194,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.13343965,0.01830328,0.00893367,USA,0.2759466,593,14,0.8,1,0.2,0.49,1,1,0.33,1,1,1,0,0,0.2,0.49,1,1,1,0,0.33,1,1,1,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-05,Delaware,USA,673,14,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,1,NA,NA,NA,NA,NA,NA,8.96,05apr2020,0,4,2020,5,Delaware,0,NA,6.511745,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.05799386,0.01830328,-0.03060109,USA,0.1265512,673,14,0.8,1,0.2,0.63,1,1,0.33,1,1,1,0,0,0.2,0.63,1,1,1,0,0.33,1,1,1,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-04-06,Delaware,USA,783,15,NA,NA,39.01,-75.506,NA,982895,NA,NA,NA,NA,NA,0,0,1,NA,1,NA,NA,NA,NA,NA,NA,8.96,06apr2020,1,4,2020,6,Delaware,0,NA,6.663133,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.06572949,0.01830328,-0.01350066,USA,0.1513872,783,15,0.8,1,0.2,0.63,1,1,0.33,1,1,1,0,0,0.2,0.63,1,1,1,0,0.33,1,1,1,0,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1
2020-03-12,District of Columbia,USA,10,0,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,1.8,12mar2020,4,3,2020,12,District of Columbia,0,NA,2.302585,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.21923113,-0.09217759,0.02019955,USA,0,10,0,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-13,District of Columbia,USA,10,0,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,2.13,13mar2020,5,3,2020,13,District of Columbia,0,NA,2.302585,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.21110633,-0.09217759,0.02084507,USA,0,10,0,0.8,1,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-03-14,District of Columbia,USA,16,0,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,2.13,14mar2020,6,3,2020,14,District of Columbia,0,NA,2.772589,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.27080868,-0.09217759,0.00893367,USA,0.4700036,16,0,0.8,1,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2020-03-15,District of Columbia,USA,17,0,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,2.255,15mar2020,0,3,2020,15,District of Columbia,0,NA,2.833213,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.10045116,-0.09217759,-0.03060109,USA,0.0606246,17,0,0.8,1,0,0,0,0.125,0.33,0,0,0,0,0,0,0,0,0.125,0,0,0.33,0,0,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2020-03-16,District of Columbia,USA,22,0,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3.255,16mar2020,1,3,2020,16,District of Columbia,0,NA,3.091043,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.03111616,-0.09217759,-0.01350066,USA,0.2578292,22,0,0.8,1,0,0,0,0.125,0.33,0,1,0,0,0,0,0,0,0.125,0,0,0.33,0,1,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2020-03-17,District of Columbia,USA,31,0,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3.255,17mar2020,2,3,2020,17,District of Columbia,0,NA,3.433987,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.1109272,-0.09217759,-0.00819627,USA,0.3429446,31,0,0.8,1,0,0,0,0.125,0.33,0,1,0,0,0,0,0,0,0.125,0,0,0.33,0,1,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2020-03-18,District of Columbia,USA,39,0,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3.255,18mar2020,3,3,2020,18,District of Columbia,0,NA,3.663562,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.01571203,-0.09217759,0.00507278,USA,0.2295744,39,0,0.8,1,0,0,0,0.125,0.33,0,1,0,0,0,0,0,0,0.125,0,0,0.33,0,1,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2020-03-19,District of Columbia,USA,71,0,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3.255,19mar2020,4,3,2020,19,District of Columbia,0,NA,4.26268,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.33870524,-0.09217759,0.02019955,USA,0.5991185,71,0,0.8,1,0,0,0,0.125,0.33,0,1,0,0,0,0,0,0,0.125,0,0,0.33,0,1,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
2020-03-20,District of Columbia,USA,77,1,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3.395,20mar2020,5,3,2020,20,District of Columbia,0,NA,4.343805,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.14551858,-0.09217759,0.02084507,USA,0.0811253,77,1,0.8,1,0,0.14,0,0.125,0.33,0,1,0,0,0,0,0.14,0,0.125,0,0,0.33,0,1,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
2020-03-21,District of Columbia,USA,98,1,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3.395,21mar2020,6,3,2020,21,District of Columbia,0,NA,4.584968,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.02642986,-0.09217759,0.00893367,USA,0.2411623,98,1,0.8,1,0,0.14,0,0.125,0.33,0,1,0,0,0,0,0.14,0,0.125,0,0,0.33,0,1,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
2020-03-22,District of Columbia,USA,116,2,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3.395,22mar2020,0,3,2020,22,District of Columbia,0,NA,4.75359,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.00657519,-0.09217759,-0.03060109,USA,0.1686225,116,2,0.8,1,0,0.14,0,0.125,0.33,0,1,0,0,0,0,0.14,0,0.125,0,0,0.33,0,1,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
2020-03-23,District of Columbia,USA,137,2,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3.395,23mar2020,1,3,2020,23,District of Columbia,0,NA,4.919981,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.02590722,-0.09217759,-0.01350066,USA,0.1663909,137,2,0.8,1,0,0.14,0,0.125,0.33,0,1,0,0,0,0,0.14,0,0.125,0,0,0.33,0,1,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
2020-03-24,District of Columbia,USA,183,2,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3.395,24mar2020,2,3,2020,24,District of Columbia,0,NA,5.209486,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.0919025,-0.09217759,-0.00819627,USA,0.289505,183,2,0.8,1,0,0.14,0,0.125,0.33,0,1,0,0,0,0,0.14,0,0.125,0,0,0.33,0,1,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
2020-03-25,District of Columbia,USA,231,3,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3.395,25mar2020,3,3,2020,25,District of Columbia,0,NA,5.442418,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.02206006,-0.09217759,0.00507278,USA,0.2329316,231,3,0.8,1,0,0.14,0,0.125,0.33,0,1,0,0,0,0,0.14,0,0.125,0,0,0.33,0,1,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
2020-03-26,District of Columbia,USA,267,3,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3.395,26mar2020,4,3,2020,26,District of Columbia,0,NA,5.587249,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.08116714,-0.09217759,0.02019955,USA,0.1448312,267,3,0.8,1,0,0.14,0,0.125,0.33,0,1,0,0,0,0,0.14,0,0.125,0,0,0.33,0,1,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
2020-03-27,District of Columbia,USA,304,4,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3.395,27mar2020,5,3,2020,27,District of Columbia,0,NA,5.717028,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.09686498,-0.09217759,0.02084507,USA,0.1297789,304,4,0.8,1,0,0.14,0,0.125,0.33,0,1,0,0,0,0,0.14,0,0.125,0,0,0.33,0,1,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
2020-03-28,District of Columbia,USA,342,5,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3.395,28mar2020,6,3,2020,28,District of Columbia,0,NA,5.834811,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.096949370000000007,-0.09217759,0.00893367,USA,0.1177831,342,5,0.8,1,0,0.14,0,0.125,0.33,0,1,0,0,0,0,0.14,0,0.125,0,0,0.33,0,1,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
2020-03-29,District of Columbia,USA,401,9,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3.395,29mar2020,0,3,2020,29,District of Columbia,0,NA,5.993961,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.01604708,-0.09217759,-0.03060109,USA,0.1591506,401,9,0.8,1,0,0.14,0,0.125,0.33,0,1,0,0,0,0,0.14,0,0.125,0,0,0.33,0,1,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
2020-03-30,District of Columbia,USA,495,9,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3.395,30mar2020,1,3,2020,30,District of Columbia,0,NA,6.204558,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.01829845,-0.09217759,-0.01350066,USA,0.2105966,495,9,0.8,1,0,0.14,0,0.125,0.33,0,1,0,0,0,0,0.14,0,0.125,0,0,0.33,0,1,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
2020-03-31,District of Columbia,USA,586,11,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,3.395,31mar2020,2,3,2020,31,District of Columbia,0,NA,6.37332,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.02884077,-0.09217759,-0.00819627,USA,0.1687617,586,11,0.8,1,0,0.14,0,0.125,0.33,0,1,0,0,0,0,0.14,0,0.125,0,0,0.33,0,1,0,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
2020-04-01,District of Columbia,USA,586,12,NA,NA,38.909,-77.015,NA,720687,NA,NA,NA,NA,NA,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,8.27,01apr2020,3,4,2020,1,District of Columbia,0,NA,6.37332,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.09686817,-0.09217759,0.00507278,USA,0,586,12,0.8,1,0,0.14,1,1,0.33,1,1,1,0,0,0,0.14,1,1,0,1,0.33,1,1,1,0,DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1
