date,adm1_name,adm0_name,cum_confirmed_cases,cum_deaths,cum_recoveries,active_cases,lat,lon,active_cases_new,population,business_closure_opt,emergency_declaration,event_cancel,no_demonstration,no_gathering_opt,pos_cases_quarantine,religious_closure,school_closure,social_distance_opt,testing_regime,travel_ban_intl_in_opt,travel_ban_intl_out_opt,welfare_services_closure,work_from_home_opt,travel_ban_intl_in_opt_country_l,travel_ban_intl_out_opt_country_,policies_enacted,t,dow,month,year,day,adm1_id,longest_series,l_active_cases,daily_confirmed_cases,l_cum_confirmed_cases,D_l_active_cases,transmissionrate,D_l_active_cases_raw,testing_change_kor_20feb2020,testing_change_kor_29feb2020,testing_change_kor_22mar2020,testing_change_kor_27mar2020,sample_avg,day_avg,p_kor_1,p_kor_2,p_kor_3,p_kor_4,_reghdfe_resid,__hdfe1__,__hdfe2__,country,D_l_cum_confirmed_cases,adm2_name,cum_confirmed_cases_imputed,travel_ban_intl_out,travel_ban_local,business_closure,social_distance,no_gathering,transit_suspension,work_from_home,home_isolation,travel_ban_intl_in,travel_ban_local_popwt,business_closure_popwt,social_distance_popwt,school_closure_popwt,no_gathering_popwt,transit_suspension_popwt,work_from_home_popwt,pos_cases_quarantine_popwt,home_isolation_popwt,social_distance_opt_popwt,work_from_home_opt_popwt,adm2_id,social_distance_comb_popwt,work_from_home_comb_popwt,p_ita_1,p_ita_2,p_ita_3,p_ita_4,p_ita_5
2020-03-15,Ulsan,KOR,28,0,8,20,35.536,129.241,0,1145710,0,0,1,0,0,0,1,1,1,5,1,1,1,1,NA,NA,8,15mar2020,0,3,2020,15,Ulsan,0,2.995732,0,NA,0,0,-0.0487902,0,0,0,0,NA,NA,1,1,0,0,-0.04206187,-0.03177257,0.00381491,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-16,Ulsan,KOR,28,0,9,19,35.536,129.241,0,1145710,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,16mar2020,1,3,2020,16,Ulsan,0,2.944439,0,NA,0,0,-0.0512934,0,0,0,0,NA,NA,1,1,0,0,0.00318791,-0.03177257,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-17,Ulsan,KOR,30,0,10,20,35.536,129.241,2,1145710,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,17mar2020,2,3,2020,17,Ulsan,0,2.995732,2,0.6931472,0.0512934,0.1052632,0.0512934,0,0,0,0,NA,NA,1,1,0,0,0.042168,-0.03177257,-0.00833361,KOR,0.0512934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-18,Ulsan,KOR,36,0,10,26,35.536,129.241,6,1145710,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,18mar2020,3,3,2020,18,Ulsan,0,3.258096,6,1.791759,0.2623641,0.3,0.2623641,0,0,0,0,NA,NA,1,1,0,0,0.24902937,-0.03177257,-0.0041242,KOR,0.2623641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-19,Ulsan,KOR,36,0,12,24,35.536,129.241,0,1145710,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,19mar2020,4,3,2020,19,Ulsan,0,3.178054,0,NA,0,0,-0.0800426,0,0,0,0,NA,NA,1,1,0,0,-0.01397077,-0.03177257,-0.00348821,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-20,Ulsan,KOR,36,0,12,24,35.536,129.241,0,1145710,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,20mar2020,5,3,2020,20,Ulsan,0,3.178054,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,0,-0.0513625,-0.03177257,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-21,Ulsan,KOR,36,0,13,23,35.536,129.241,0,1145710,0,0,1,0,1,0,1,1,1,5,1,1,1,1,NA,NA,9,21mar2020,6,3,2020,21,Ulsan,0,3.135494,0,NA,0,0,-0.0425596,0,0,0,0,NA,NA,1,1,0,0,-0.01587454,-0.03177257,-0.00158444,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-22,Ulsan,KOR,36,0,16,20,35.536,129.241,0,1145710,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,22mar2020,0,3,2020,22,Ulsan,0,2.995732,0,NA,0,0,-0.1397619,0,0,1,0,NA,NA,1,1,0,1,-0.01600881,-0.03177257,0.00381491,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-23,Ulsan,KOR,36,0,17,19,35.536,129.241,0,1145710,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,23mar2020,1,3,2020,23,Ulsan,0,2.944439,0,NA,0,0,-0.0512934,0,0,0,0,NA,NA,1,1,0,1,-0.0018571,-0.03177257,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-24,Ulsan,KOR,37,0,18,19,35.536,129.241,1,1145710,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,24mar2020,2,3,2020,24,Ulsan,0,2.944439,1,0,0.0526316,0.0526316,0,0,0,0,0,NA,NA,1,1,0,1,0.0384612,-0.03177257,-0.00833361,KOR,0.0526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-25,Ulsan,KOR,37,0,19,18,35.536,129.241,0,1145710,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,25mar2020,3,3,2020,25,Ulsan,0,2.890372,0,NA,0,0,-0.0540671,0,0,0,0,NA,NA,1,1,0,1,-0.01837979,-0.03177257,-0.0041242,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-26,Ulsan,KOR,39,0,19,20,35.536,129.241,2,1145710,0,0,1,0,1,0.25,1,1,1,6,1,1,1,1,NA,NA,10,26mar2020,4,3,2020,26,Ulsan,0,2.995732,2,0.6931472,0.1053605,0.1111111,0.1053605,0,0,0,0,NA,NA,1,1,0,1,0.08634473,-0.03177257,-0.00348821,KOR,0.1053605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-27,Ulsan,KOR,39,0,19,20,35.536,129.241,0,1145710,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,27mar2020,5,3,2020,27,Ulsan,0,2.995732,0,NA,0,0,0,0,0,0,1,NA,NA,1,1,0,1,-0.02271225,-0.03177257,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-28,Ulsan,KOR,39,0,19,20,35.536,129.241,0,1145710,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,28mar2020,6,3,2020,28,Ulsan,0,2.995732,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.02596456,-0.03177257,-0.00158444,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-29,Ulsan,KOR,39,0,19,20,35.536,129.241,0,1145710,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,29mar2020,0,3,2020,29,Ulsan,0,2.995732,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.03136391,-0.03177257,0.00381491,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-30,Ulsan,KOR,39,0,19,20,35.536,129.241,0,1145710,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,30mar2020,1,3,2020,30,Ulsan,0,2.995732,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.00690212,-0.03177257,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-31,Ulsan,KOR,39,1,20,18,35.536,129.241,0,1145710,0,0,1,0,1,0.5,1,1,1,7,1,1,1,1,NA,NA,10,31mar2020,2,3,2020,31,Ulsan,0,2.890372,0,NA,0,0,-0.1053605,0,0,0,0,NA,NA,1,1,0,1,-0.01921539,-0.03177257,-0.00833361,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-04-01,Ulsan,KOR,40,1,21,18,35.536,129.241,1,1145710,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,01apr2020,3,4,2020,1,Ulsan,0,2.890372,1,0,0.0555556,0.0555556,0,0,0,0,0,NA,NA,1,1,0,1,0.02708575,-0.03177257,-0.0041242,KOR,0.0555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-04-02,Ulsan,KOR,40,1,21,18,35.536,129.241,0,1145710,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,02apr2020,4,4,2020,2,Ulsan,0,2.890372,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.0291058,-0.03177257,-0.00348821,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-04-03,Ulsan,KOR,40,1,24,15,35.536,129.241,0,1145710,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,03apr2020,5,4,2020,3,Ulsan,0,2.70805,0,NA,0,0,-0.1823215,0,0,0,0,NA,NA,1,1,0,1,-0.06649754,-0.03177257,0.03390352,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-04-04,Ulsan,KOR,40,1,27,12,35.536,129.241,0,1145710,0,0,1,0,1,0.75,1,1,1,7,1,1,1,1,NA,NA,10,04apr2020,6,4,2020,4,Ulsan,0,2.484907,0,NA,0,0,-0.2231436,0,0,0,0,NA,NA,1,1,0,1,-0.03100958,-0.03177257,-0.00158444,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-04-05,Ulsan,KOR,40,1,27,12,35.536,129.241,0,1145710,0,0,1,0,1,1,1,1,1,7,1,1,1,1,NA,NA,10,05apr2020,0,4,2020,5,Ulsan,0,2.484907,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.04145394,-0.03177257,0.00381491,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-04-06,Ulsan,KOR,40,1,27,12,35.536,129.241,0,1145710,0,0,1,0,1,1,1,1,1,7,1,1,1,1,NA,NA,10,06apr2020,1,4,2020,6,Ulsan,0,2.484907,0,NA,0,0,0,0,0,0,0,NA,NA,1,1,0,1,-0.01699214,-0.03177257,-0.02064689,KOR,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0
2020-03-19,Sicilia,ITA,27,NA,NA,NA,37.30971,13.58457,NA,434870,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,19mar2020,4,3,2020,19,Agrigento,0,NA,3,1.098612,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.09657917,-0.38688797,-0.01732495,ITA,0.4054651,Agrigento,27,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Agrigento,1,1,1,1,1,1,1
2020-03-20,Sicilia,ITA,31,NA,NA,NA,37.30971,13.58457,NA,434870,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,20mar2020,5,3,2020,20,Agrigento,0,NA,4,1.386294,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,8.7661e-4,-0.38688797,-0.03940546,ITA,0.2876821,Agrigento,31,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Agrigento,1,1,1,1,1,1,1
2020-03-21,Sicilia,ITA,36,NA,NA,NA,37.30971,13.58457,NA,434870,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,21mar2020,6,3,2020,21,Agrigento,0,NA,5,1.609438,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.13689862,-0.38688797,0.03383129,ITA,0.2231436,Agrigento,36,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Agrigento,1,1,1,1,1,1,1
2020-03-22,Sicilia,ITA,41,NA,NA,NA,37.30971,13.58457,NA,434870,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,22mar2020,0,3,2020,22,Agrigento,0,NA,5,1.609438,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.27907297,-0.38688797,0.02122235,ITA,0,Agrigento,41,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Agrigento,1,1,1,1,1,1,1
2020-03-25,Sicilia,ITA,50,NA,NA,NA,37.30971,13.58457,NA,434870,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,25mar2020,3,3,2020,25,Agrigento,0,NA,3,1.098612,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.16165082,-0.38688797,-0.01403631,ITA,0.4054651,Agrigento,50,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Agrigento,1,1,1,1,1,1,1
2020-03-26,Sicilia,ITA,55,NA,NA,NA,37.30971,13.58457,NA,434870,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,26mar2020,4,3,2020,26,Agrigento,0,NA,5,1.609438,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.27029996,-0.38688797,-0.01732495,ITA,0.5108256,Agrigento,55,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Agrigento,1,1,1,1,1,1,1
2020-04-02,Sicilia,ITA,98,NA,NA,NA,37.30971,13.58457,NA,434870,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,02apr2020,4,4,2020,2,Agrigento,0,NA,2,0.6931472,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.24052567,-0.38688797,-0.01732495,ITA,0,Agrigento,98,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Agrigento,1,1,1,1,1,1,1
2020-04-03,Sicilia,ITA,100,NA,NA,NA,37.30971,13.58457,NA,434870,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,03apr2020,5,4,2020,3,Agrigento,0,NA,2,0.6931472,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.21844516,-0.38688797,-0.03940546,ITA,0,Agrigento,100,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Agrigento,1,1,1,1,1,1,1
2020-04-04,Sicilia,ITA,102,NA,NA,NA,37.30971,13.58457,NA,434870,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,04apr2020,6,4,2020,4,Agrigento,0,NA,2,0.6931472,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.29168191,-0.38688797,0.03383129,ITA,0,Agrigento,102,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Agrigento,1,1,1,1,1,1,1
2020-04-05,Sicilia,ITA,107,NA,NA,NA,37.30971,13.58457,NA,434870,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,05apr2020,0,4,2020,5,Agrigento,0,NA,5,1.609438,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.63721779,-0.38688797,0.02122235,ITA,0.9162908,Agrigento,107,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Agrigento,1,1,1,1,1,1,1
2020-03-06,Piemonte,ITA,32,NA,NA,NA,44.91298,8.615401,NA,421284,NA,NA,NA,NA,NA,0,NA,1,0,1,NA,NA,NA,0,NA,NA,3,06mar2020,5,3,2020,6,Alessandria,0,NA,10,2.302585,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.56584119,0.2105029,-0.03940546,ITA,0.5108256,Alessandria,32,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Alessandria,0,0,0,1,0,0,0
2020-03-08,Piemonte,ITA,60,NA,NA,NA,44.91298,8.615401,NA,421284,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,8.16,08mar2020,0,3,2020,8,Alessandria,0,NA,20,2.995732,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.08407115,0.2105029,0.02122235,ITA,0.9162908,Alessandria,60,1,0.5,0.33,1,1,0,1,0.33,0,0.5,0.33,1,1,1,0,1,1,0.33,0,0,Alessandria,1,1,1,1,1,1,1
2020-03-11,Piemonte,ITA,105,NA,NA,NA,44.91298,8.615401,NA,421284,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,11mar2020,3,3,2020,11,Alessandria,0,NA,40,3.688879,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,2.0861668,0.2105029,-0.01403631,ITA,2.995732,Alessandria,105,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Alessandria,1,1,1,1,1,1,1
2020-03-14,Piemonte,ITA,182,NA,NA,NA,44.91298,8.615401,NA,421284,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,14mar2020,6,3,2020,14,Alessandria,0,NA,46,3.828641,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,1.484914,0.2105029,0.03383129,ITA,2.442347,Alessandria,182,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Alessandria,1,1,1,1,1,1,1
2020-03-16,Piemonte,ITA,273,NA,NA,NA,44.91298,8.615401,NA,421284,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,16mar2020,1,3,2020,16,Alessandria,0,NA,66,4.189655,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.11416052,0.2105029,-0.06698336,ITA,0.9707789,Alessandria,273,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Alessandria,1,1,1,1,1,1,1
2020-03-18,Piemonte,ITA,374,NA,NA,NA,44.91298,8.615401,NA,421284,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,18mar2020,3,3,2020,18,Alessandria,0,NA,51,3.931826,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.8897629,0.2105029,-0.01403631,ITA,0.0198026,Alessandria,374,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Alessandria,1,1,1,1,1,1,1
2020-03-22,Piemonte,ITA,760,NA,NA,NA,44.91298,8.615401,NA,421284,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,22mar2020,0,3,2020,22,Alessandria,0,NA,106,4.663439,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.2905621,0.2105029,0.02122235,ITA,0.5859017,Alessandria,760,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Alessandria,1,1,1,1,1,1,1
2020-03-24,Piemonte,ITA,946,NA,NA,NA,44.91298,8.615401,NA,421284,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,24mar2020,2,3,2020,24,Alessandria,0,NA,129,4.859812,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.11860972,0.2105029,0.08012925,ITA,0.816761,Alessandria,946,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Alessandria,1,1,1,1,1,1,1
2020-03-27,Piemonte,ITA,1106,NA,NA,NA,44.91298,8.615401,NA,421284,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,27mar2020,5,3,2020,27,Alessandria,0,NA,126,4.836282,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.49408523,0.2105029,-0.03940546,ITA,1.309921,Alessandria,1106,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Alessandria,1,1,1,1,1,1,1
2020-03-31,Piemonte,ITA,1317,NA,NA,NA,44.91298,8.615401,NA,421284,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,31mar2020,2,3,2020,31,Alessandria,0,NA,37,3.610918,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.54332882,0.2105029,0.08012925,ITA,0.3920419,Alessandria,1317,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Alessandria,1,1,1,1,1,1,1
2020-04-01,Piemonte,ITA,1378,NA,NA,NA,44.91298,8.615401,NA,421284,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,01apr2020,3,4,2020,1,Alessandria,0,NA,61,4.110874,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.34124929,0.2105029,-0.01403631,ITA,0.4999559,Alessandria,1378,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Alessandria,1,1,1,1,1,1,1
2020-04-03,Piemonte,ITA,1491,NA,NA,NA,44.91298,8.615401,NA,421284,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,03apr2020,5,4,2020,3,Alessandria,0,NA,63,4.143135,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.5847245,0.2105029,-0.03940546,ITA,0.2311115,Alessandria,1491,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Alessandria,1,1,1,1,1,1,1
2020-04-04,Piemonte,ITA,1591,NA,NA,NA,44.91298,8.615401,NA,421284,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,04apr2020,6,4,2020,4,Alessandria,0,NA,100,4.60517,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.42703713,0.2105029,0.03383129,ITA,0.4620357,Alessandria,1591,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Alessandria,1,1,1,1,1,1,1
2020-04-05,Piemonte,ITA,1763,NA,NA,NA,44.91298,8.615401,NA,421284,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,10.67,05apr2020,0,4,2020,5,Alessandria,0,NA,172,5.147494,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.33413977,0.2105029,0.02122235,ITA,0.5423241,Alessandria,1763,1,1,1,1,1,0,1,0.67,1,1,1,1,1,1,0,1,1,0.67,0,0,Alessandria,1,1,1,1,1,1,1
2020-03-07,Marche,ITA,38,NA,NA,NA,43.61676,13.51888,NA,471228,NA,NA,NA,NA,NA,0,NA,1,0,1,NA,NA,NA,0,NA,NA,3,07mar2020,6,3,2020,7,Ancona,0,NA,15,2.70805,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.60690931,-0.22455409,0.03383129,ITA,1.321756,Ancona,38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ancona,0,0,0,1,0,0,0
2020-03-08,Marche,ITA,54,NA,NA,NA,43.61676,13.51888,NA,471228,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,1,NA,NA,6.33,08mar2020,0,3,2020,8,Ancona,0,NA,16,2.772589,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,-0.64729836,-0.22455409,0.02122235,ITA,0.0645385,Ancona,54,1,0,0.33,1,1,0,0,0,0,0,0.33,1,1,1,0,0,1,0,0,1,Ancona,1,0.5,1,1,0,1,0
2020-03-10,Marche,ITA,81,NA,NA,NA,43.61676,13.51888,NA,471228,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.16,10mar2020,2,3,2020,10,Ancona,0,NA,18,2.890372,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.06893537,-0.22455409,0.08012925,ITA,0.6931472,Ancona,81,1,0.5,0.33,1,1,0,1,0.33,1,0.5,0.33,1,1,1,0,1,1,0.33,0,0,Ancona,1,1,1,1,1,1,1
2020-03-11,Marche,ITA,110,NA,NA,NA,43.61676,13.51888,NA,471228,NA,NA,NA,NA,NA,1,NA,1,0,1,NA,NA,NA,0,NA,NA,9.84,11mar2020,3,3,2020,11,Ancona,0,NA,29,3.367296,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0.00241547,-0.22455409,-0.01403631,ITA,0.4769239,Ancona,110,1,0.5,0.67,1,1,0,1,0.67,1,0.5,0.67,1,1,1,0,1,1,0.67,0,0,Ancona,1,1,1,1,1,1,1
