totalt_antal_fall,adm1_name,case_count,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,travel_ban_local,travel_ban_intl_in,t,dow,month,year,day,adm1_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_swe_1,p_swe_2,p_swe_3,p_swe_4,p_swe_5,p_swe_6,country,areatype,areaname,areacode,newcasesbyspecimendate,cumcasesbyspecimendate,transit_suspension,home_isolation,p_uk_1,p_uk_2,p_uk_3,p_uk_4,p_uk_5
NA,South East,NA,2020-03-09,90,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,09mar2020,1,3,2020,9,South East,0,24,3.178054,0.8754687,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,24,90,0,0,0,0,0,0,0
NA,South East,NA,2020-03-10,124,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,10mar2020,2,3,2020,10,South East,0,34,3.526361,0.3483067,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,34,124,0,0,0,0,0,0,0
NA,South East,NA,2020-03-11,174,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,11mar2020,3,3,2020,11,South East,0,50,3.912023,0.3856626,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,50,174,0,0,0,0,0,0,0
NA,South East,NA,2020-03-12,259,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,NA,12mar2020,4,3,2020,12,South East,0,85,4.442651,0.5306282,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,85,259,0,0,0,0,0,0,0
NA,South East,NA,2020-03-13,312,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,NA,13mar2020,5,3,2020,13,South East,0,53,3.970292,NA,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,53,312,0,1,0,1,0,0,0
NA,South East,NA,2020-03-14,353,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,NA,14mar2020,6,3,2020,14,South East,0,41,3.713572,NA,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,41,353,0,1,0,1,0,0,0
NA,South East,NA,2020-03-15,406,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,NA,15mar2020,0,3,2020,15,South East,0,53,3.970292,0.2567198,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,53,406,0,1,0,1,0,0,0
NA,South East,NA,2020-03-16,484,0,1,1,0,0,1,0,0,0,0,2,1,0,0,1,1,0,0,NA,16mar2020,1,3,2020,16,South East,0,78,4.356709,0.3864172,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,78,484,0,1,0,1,0,0,0
NA,South East,NA,2020-03-17,573,0,1,1,0,0,1,0,0,0,1,2,1,0,0,1,1,0,0,NA,17mar2020,2,3,2020,17,South East,0,89,4.488636,0.1319275,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,89,573,0,1,0,1,0,0,0
NA,South East,NA,2020-03-18,695,3,1,1,0,0,1,0,0,0,1,2,1,0,1,1,1,0,0,NA,18mar2020,3,3,2020,18,South East,0,122,4.804021,0.3153844,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,122,695,0,1,1,1,0,0,0
NA,South East,NA,2020-03-19,822,3,1,1,0,0,1,0,0,0,2,2,1,0,1,1,1,0,0,NA,19mar2020,4,3,2020,19,South East,0,127,4.844187,0.0401664,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,127,822,0,1,1,1,0,0,0
NA,South East,NA,2020-03-20,948,3,1,1,0,1,1,0,0,2,2,2,1,0,1,1,1,0,0,NA,20mar2020,5,3,2020,20,South East,0,126,4.836282,NA,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,126,948,1,1,1,1,0,1,0
NA,South East,NA,2020-03-21,1077,3,2,2,0,1,1,0,0,2,2,2,1,0,1,1,1,0,0,NA,21mar2020,6,3,2020,21,South East,0,129,4.859812,0.0235305,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,129,1077,1,1,1,1,0,1,0
NA,South East,NA,2020-03-22,1246,3,2,2,0,1,2,2,0,2,2,2,1,0,1,1,1,0,1,NA,22mar2020,0,3,2020,22,South East,0,169,5.129899,0.2700863,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,169,1246,1,1,1,1,0,1,1
NA,South East,NA,2020-03-23,1527,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,23mar2020,1,3,2020,23,South East,0,281,5.638355,0.5084562,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,281,1527,1,1,1,1,1,1,1
NA,South East,NA,2020-03-24,1762,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,24mar2020,2,3,2020,24,South East,0,235,5.459586,NA,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,235,1762,1,1,1,1,1,1,1
NA,South East,NA,2020-03-25,2067,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,25mar2020,3,3,2020,25,South East,0,305,5.720312,0.260726,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,305,2067,1,1,1,1,1,1,1
NA,South East,NA,2020-03-26,2387,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,26mar2020,4,3,2020,26,South East,0,320,5.768321,0.0480094,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,320,2387,1,1,1,1,1,1,1
NA,South East,NA,2020-03-27,2719,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,27mar2020,5,3,2020,27,South East,0,332,5.805135,0.0368137,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,332,2719,1,1,1,1,1,1,1
NA,South East,NA,2020-03-28,3058,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,28mar2020,6,3,2020,28,South East,0,339,5.826,0.0208654,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,339,3058,1,1,1,1,1,1,1
NA,South East,NA,2020-03-29,3354,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,29mar2020,0,3,2020,29,South East,0,296,5.69036,NA,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,296,3354,1,1,1,1,1,1,1
NA,South East,NA,2020-03-30,3831,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,30mar2020,1,3,2020,30,South East,0,477,6.167517,0.4771571,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,477,3831,1,1,1,1,1,1,1
NA,South East,NA,2020-03-31,4302,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,31mar2020,2,3,2020,31,South East,0,471,6.154858,NA,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,471,4302,1,1,1,1,1,1,1
NA,South East,NA,2020-04-01,4849,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,01apr2020,3,4,2020,1,South East,0,547,6.304449,0.1495905,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,547,4849,1,1,1,1,1,1,1
NA,South East,NA,2020-04-02,5335,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,02apr2020,4,4,2020,2,South East,0,486,6.186209,NA,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,486,5335,1,1,1,1,1,1,1
NA,South East,NA,2020-04-03,5856,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,03apr2020,5,4,2020,3,South East,0,521,6.25575,0.0695415,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,521,5856,1,1,1,1,1,1,1
NA,South East,NA,2020-04-04,6314,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,04apr2020,6,4,2020,4,South East,0,458,6.126869,NA,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,458,6314,1,1,1,1,1,1,1
NA,South East,NA,2020-04-05,6738,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,05apr2020,0,4,2020,5,South East,0,424,6.049734,NA,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,424,6738,1,1,1,1,1,1,1
NA,South East,NA,2020-04-06,7331,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,06apr2020,1,4,2020,6,South East,0,593,6.385194,0.3354607,NA,NA,0,0,0,0,0,0,UK,region,South East,E12000008,593,7331,1,1,1,1,1,1,1
NA,South West,NA,2020-03-04,29,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,04mar2020,3,3,2020,4,South West,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,6,29,0,0,0,0,0,0,0
NA,South West,NA,2020-03-05,33,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,05mar2020,4,3,2020,5,South West,0,4,1.386294,NA,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,4,33,0,0,0,0,0,0,0
NA,South West,NA,2020-03-06,44,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,06mar2020,5,3,2020,6,South West,0,11,2.397895,1.011601,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,11,44,0,0,0,0,0,0,0
NA,South West,NA,2020-03-07,46,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,07mar2020,6,3,2020,7,South West,0,2,0.6931472,NA,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,2,46,0,0,0,0,0,0,0
NA,South West,NA,2020-03-08,49,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,08mar2020,0,3,2020,8,South West,0,3,1.098612,0.4054651,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,3,49,0,0,0,0,0,0,0
NA,South West,NA,2020-03-09,54,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,09mar2020,1,3,2020,9,South West,0,5,1.609438,0.5108256,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,5,54,0,0,0,0,0,0,0
NA,South West,NA,2020-03-10,64,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,10mar2020,2,3,2020,10,South West,0,10,2.302585,0.6931472,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,10,64,0,0,0,0,0,0,0
NA,South West,NA,2020-03-11,78,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,11mar2020,3,3,2020,11,South West,0,14,2.639057,0.3364723,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,14,78,0,0,0,0,0,0,0
NA,South West,NA,2020-03-12,96,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,NA,12mar2020,4,3,2020,12,South West,0,18,2.890372,0.2513144,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,18,96,0,0,0,0,0,0,0
NA,South West,NA,2020-03-13,126,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,NA,13mar2020,5,3,2020,13,South West,0,30,3.401197,0.5108256,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,30,126,0,1,0,1,0,0,0
NA,South West,NA,2020-03-14,136,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,NA,14mar2020,6,3,2020,14,South West,0,10,2.302585,NA,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,10,136,0,1,0,1,0,0,0
NA,South West,NA,2020-03-15,153,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,NA,15mar2020,0,3,2020,15,South West,0,17,2.833213,0.5306282,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,17,153,0,1,0,1,0,0,0
NA,South West,NA,2020-03-16,171,0,1,1,0,0,1,0,0,0,0,2,1,0,0,1,1,0,0,NA,16mar2020,1,3,2020,16,South West,0,18,2.890372,0.0571585,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,18,171,0,1,0,1,0,0,0
NA,South West,NA,2020-03-17,192,0,1,1,0,0,1,0,0,0,1,2,1,0,0,1,1,0,0,NA,17mar2020,2,3,2020,17,South West,0,21,3.044523,0.1541507,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,21,192,0,1,0,1,0,0,0
NA,South West,NA,2020-03-18,235,3,1,1,0,0,1,0,0,0,1,2,1,0,1,1,1,0,0,NA,18mar2020,3,3,2020,18,South West,0,43,3.7612,0.7166777,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,43,235,0,1,1,1,0,0,0
NA,South West,NA,2020-03-19,256,3,1,1,0,0,1,0,0,0,2,2,1,0,1,1,1,0,0,NA,19mar2020,4,3,2020,19,South West,0,21,3.044523,NA,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,21,256,0,1,1,1,0,0,0
NA,South West,NA,2020-03-20,299,3,1,1,0,1,1,0,0,2,2,2,1,0,1,1,1,0,0,NA,20mar2020,5,3,2020,20,South West,0,43,3.7612,0.7166777,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,43,299,1,1,1,1,0,1,0
NA,South West,NA,2020-03-21,341,3,2,2,0,1,1,0,0,2,2,2,1,0,1,1,1,0,0,NA,21mar2020,6,3,2020,21,South West,0,42,3.73767,NA,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,42,341,1,1,1,1,0,1,0
NA,South West,NA,2020-03-22,385,3,2,2,0,1,2,2,0,2,2,2,1,0,1,1,1,0,1,NA,22mar2020,0,3,2020,22,South West,0,44,3.78419,0.04652,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,44,385,1,1,1,1,0,1,1
NA,South West,NA,2020-03-23,447,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,23mar2020,1,3,2020,23,South West,0,62,4.127134,0.3429446,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,62,447,1,1,1,1,1,1,1
NA,South West,NA,2020-03-24,515,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,24mar2020,2,3,2020,24,South West,0,68,4.219508,0.0923734,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,68,515,1,1,1,1,1,1,1
NA,South West,NA,2020-03-25,619,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,25mar2020,3,3,2020,25,South West,0,104,4.644391,0.4248834,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,104,619,1,1,1,1,1,1,1
NA,South West,NA,2020-03-26,737,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,26mar2020,4,3,2020,26,South West,0,118,4.770685,0.1262937,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,118,737,1,1,1,1,1,1,1
NA,South West,NA,2020-03-27,866,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,27mar2020,5,3,2020,27,South West,0,129,4.859812,0.0891275,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,129,866,1,1,1,1,1,1,1
NA,South West,NA,2020-03-28,968,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,28mar2020,6,3,2020,28,South West,0,102,4.624973,NA,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,102,968,1,1,1,1,1,1,1
NA,South West,NA,2020-03-29,1069,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,29mar2020,0,3,2020,29,South West,0,101,4.61512,NA,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,101,1069,1,1,1,1,1,1,1
NA,South West,NA,2020-03-30,1232,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,30mar2020,1,3,2020,30,South West,0,163,5.09375,0.4786296,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,163,1232,1,1,1,1,1,1,1
NA,South West,NA,2020-03-31,1372,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,31mar2020,2,3,2020,31,South West,0,140,4.941642,NA,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,140,1372,1,1,1,1,1,1,1
NA,South West,NA,2020-04-01,1555,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,01apr2020,3,4,2020,1,South West,0,183,5.209486,0.2678437,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,183,1555,1,1,1,1,1,1,1
NA,South West,NA,2020-04-02,1738,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,02apr2020,4,4,2020,2,South West,0,183,5.209486,0,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,183,1738,1,1,1,1,1,1,1
NA,South West,NA,2020-04-03,1925,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,03apr2020,5,4,2020,3,South West,0,187,5.231109,0.0216227,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,187,1925,1,1,1,1,1,1,1
NA,South West,NA,2020-04-04,2099,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,04apr2020,6,4,2020,4,South West,0,174,5.159055,NA,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,174,2099,1,1,1,1,1,1,1
NA,South West,NA,2020-04-05,2252,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,05apr2020,0,4,2020,5,South West,0,153,5.030438,NA,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,153,2252,1,1,1,1,1,1,1
NA,South West,NA,2020-04-06,2438,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,06apr2020,1,4,2020,6,South West,0,186,5.225747,0.1953087,NA,NA,0,0,0,0,0,0,UK,region,South West,E12000009,186,2438,1,1,1,1,1,1,1
NA,West Midlands,NA,2020-03-04,10,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,04mar2020,3,3,2020,4,West Midlands,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,3,10,0,0,0,0,0,0,0
NA,West Midlands,NA,2020-03-05,16,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,05mar2020,4,3,2020,5,West Midlands,0,6,1.791759,NA,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,6,16,0,0,0,0,0,0,0
NA,West Midlands,NA,2020-03-06,18,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,06mar2020,5,3,2020,6,West Midlands,0,2,0.6931472,NA,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,2,18,0,0,0,0,0,0,0
NA,West Midlands,NA,2020-03-07,23,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,07mar2020,6,3,2020,7,West Midlands,0,5,1.609438,0.9162908,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,5,23,0,0,0,0,0,0,0
NA,West Midlands,NA,2020-03-08,27,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,08mar2020,0,3,2020,8,West Midlands,0,4,1.386294,NA,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,4,27,0,0,0,0,0,0,0
NA,West Midlands,NA,2020-03-09,35,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,09mar2020,1,3,2020,9,West Midlands,0,8,2.079442,0.6931472,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,8,35,0,0,0,0,0,0,0
NA,West Midlands,NA,2020-03-10,52,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,10mar2020,2,3,2020,10,West Midlands,0,17,2.833213,0.7537718,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,17,52,0,0,0,0,0,0,0
NA,West Midlands,NA,2020-03-11,81,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,11mar2020,3,3,2020,11,West Midlands,0,29,3.367296,0.5340824,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,29,81,0,0,0,0,0,0,0
NA,West Midlands,NA,2020-03-12,127,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,NA,12mar2020,4,3,2020,12,West Midlands,0,46,3.828641,0.4613457,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,46,127,0,0,0,0,0,0,0
NA,West Midlands,NA,2020-03-13,167,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,NA,13mar2020,5,3,2020,13,West Midlands,0,40,3.688879,NA,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,40,167,0,1,0,1,0,0,0
NA,West Midlands,NA,2020-03-14,198,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,NA,14mar2020,6,3,2020,14,West Midlands,0,31,3.433987,NA,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,31,198,0,1,0,1,0,0,0
NA,West Midlands,NA,2020-03-15,242,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,NA,15mar2020,0,3,2020,15,West Midlands,0,44,3.78419,0.3502026,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,44,242,0,1,0,1,0,0,0
NA,West Midlands,NA,2020-03-16,298,0,1,1,0,0,1,0,0,0,0,2,1,0,0,1,1,0,0,NA,16mar2020,1,3,2020,16,West Midlands,0,56,4.025352,0.2411618,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,56,298,0,1,0,1,0,0,0
NA,West Midlands,NA,2020-03-17,367,0,1,1,0,0,1,0,0,0,1,2,1,0,0,1,1,0,0,NA,17mar2020,2,3,2020,17,West Midlands,0,69,4.234107,0.208755,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,69,367,0,1,0,1,0,0,0
NA,West Midlands,NA,2020-03-18,466,3,1,1,0,0,1,0,0,0,1,2,1,0,1,1,1,0,0,NA,18mar2020,3,3,2020,18,West Midlands,0,99,4.59512,0.3610134,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,99,466,0,1,1,1,0,0,0
NA,West Midlands,NA,2020-03-19,589,3,1,1,0,0,1,0,0,0,2,2,1,0,1,1,1,0,0,NA,19mar2020,4,3,2020,19,West Midlands,0,123,4.812184,0.2170644,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,123,589,0,1,1,1,0,0,0
NA,West Midlands,NA,2020-03-20,740,3,1,1,0,1,1,0,0,2,2,2,1,0,1,1,1,0,0,NA,20mar2020,5,3,2020,20,West Midlands,0,151,5.01728,0.2050953,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,151,740,1,1,1,1,0,1,0
NA,West Midlands,NA,2020-03-21,865,3,2,2,0,1,1,0,0,2,2,2,1,0,1,1,1,0,0,NA,21mar2020,6,3,2020,21,West Midlands,0,125,4.828314,NA,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,125,865,1,1,1,1,0,1,0
NA,West Midlands,NA,2020-03-22,976,3,2,2,0,1,2,2,0,2,2,2,1,0,1,1,1,0,1,NA,22mar2020,0,3,2020,22,West Midlands,0,111,4.70953,NA,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,111,976,1,1,1,1,0,1,1
NA,West Midlands,NA,2020-03-23,1216,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,23mar2020,1,3,2020,23,West Midlands,0,240,5.480639,0.7711086,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,240,1216,1,1,1,1,1,1,1
NA,West Midlands,NA,2020-03-24,1466,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,24mar2020,2,3,2020,24,West Midlands,0,250,5.521461,0.040822,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,250,1466,1,1,1,1,1,1,1
NA,West Midlands,NA,2020-03-25,1706,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,25mar2020,3,3,2020,25,West Midlands,0,240,5.480639,NA,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,240,1706,1,1,1,1,1,1,1
NA,West Midlands,NA,2020-03-26,2019,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,26mar2020,4,3,2020,26,West Midlands,0,313,5.746203,0.2655644,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,313,2019,1,1,1,1,1,1,1
NA,West Midlands,NA,2020-03-27,2298,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,27mar2020,5,3,2020,27,West Midlands,0,279,5.631212,NA,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,279,2298,1,1,1,1,1,1,1
NA,West Midlands,NA,2020-03-28,2621,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,28mar2020,6,3,2020,28,West Midlands,0,323,5.777652,0.1464405,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,323,2621,1,1,1,1,1,1,1
NA,West Midlands,NA,2020-03-29,2987,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,29mar2020,0,3,2020,29,West Midlands,0,366,5.902633,0.1249809,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,366,2987,1,1,1,1,1,1,1
NA,West Midlands,NA,2020-03-30,3418,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,30mar2020,1,3,2020,30,West Midlands,0,431,6.066108,0.163475,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,431,3418,1,1,1,1,1,1,1
NA,West Midlands,NA,2020-03-31,3830,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,31mar2020,2,3,2020,31,West Midlands,0,412,6.021023,NA,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,412,3830,1,1,1,1,1,1,1
NA,West Midlands,NA,2020-04-01,4240,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,01apr2020,3,4,2020,1,West Midlands,0,410,6.016157,NA,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,410,4240,1,1,1,1,1,1,1
NA,West Midlands,NA,2020-04-02,4687,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,02apr2020,4,4,2020,2,West Midlands,0,447,6.102559,0.0864015,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,447,4687,1,1,1,1,1,1,1
NA,West Midlands,NA,2020-04-03,5060,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,03apr2020,5,4,2020,3,West Midlands,0,373,5.921578,NA,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,373,5060,1,1,1,1,1,1,1
NA,West Midlands,NA,2020-04-04,5406,3,2,2,4,1,2,2,0,2,2,2,1,0,1,1,1,1,1,NA,04apr2020,6,4,2020,4,West Midlands,0,346,5.846439,NA,NA,NA,0,0,0,0,0,0,UK,region,West Midlands,E12000005,346,5406,1,1,1,1,1,1,1
