totalt_antal_fall,adm1_name,case_count,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,travel_ban_local,travel_ban_intl_in,t,dow,month,year,day,adm1_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_swe_1,p_swe_2,p_swe_3,p_swe_4,p_swe_5,p_swe_6,country,bundesland,refdatum,home_isolation,travel_ban_intl,p_ger_1,p_ger_2,p_ger_3,p_ger_4,p_ger_5,p_ger_6,p_ger_7
NA,Niedersachsen,235,2020-03-15,1655,2,0,2,1,0,1,0,1,0,0,2,1,2,1,0,1,1,0,NA,15mar2020,0,3,2020,15,Niedersachsen,0,235,5.459586,NA,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/03/15 00:00:00,1,1,1,0,1,1,1,0,1
NA,Niedersachsen,317,2020-03-16,1972,3,0,2,1,0,1,0,3,2,0,2,1,2,1,0,1,1,0,NA,16mar2020,1,3,2020,16,Niedersachsen,0,317,5.758902,0.2993159,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/03/16 00:00:00,1,1,1,0,1,1,1,0,1
NA,Niedersachsen,292,2020-03-17,2264,3,0,2,1,0,1,0,3,2,0,2,1,2,1,0,1,1,0,NA,17mar2020,2,3,2020,17,Niedersachsen,0,292,5.676754,NA,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/03/17 00:00:00,1,1,1,0,1,1,1,0,1
NA,Niedersachsen,332,2020-03-18,2596,3,0,2,1,0,1,1,4,2,0,2,1,1,1,0,1,1,1,NA,18mar2020,3,3,2020,18,Niedersachsen,0,332,5.805135,0.1283808,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/03/18 00:00:00,1,1,1,0,1,1,1,1,1
NA,Niedersachsen,281,2020-03-19,2877,3,0,2,1,0,1,2,4,2,0,2,1,1,1,0,1,1,1,NA,19mar2020,4,3,2020,19,Niedersachsen,0,281,5.638355,NA,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/03/19 00:00:00,1,1,1,0,1,1,1,1,1
NA,Niedersachsen,281,2020-03-20,3158,3,0,2,1,0,1,2,4,2,0,2,1,1,1,0,1,1,1,NA,20mar2020,5,3,2020,20,Niedersachsen,0,281,5.638355,0,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/03/20 00:00:00,1,1,1,0,1,1,1,1,1
NA,Niedersachsen,209,2020-03-21,3367,3,0,2,4,0,2,2,4,2,0,2,1,1,1,0,1,1,1,NA,21mar2020,6,3,2020,21,Niedersachsen,0,209,5.342334,NA,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/03/21 00:00:00,1,1,1,0,1,1,1,1,1
NA,Niedersachsen,171,2020-03-22,3538,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,22mar2020,0,3,2020,22,Niedersachsen,0,171,5.141664,NA,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/03/22 00:00:00,1,1,1,1,1,1,1,1,1
NA,Niedersachsen,324,2020-03-23,3862,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,23mar2020,1,3,2020,23,Niedersachsen,0,324,5.780744,0.63908,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/03/23 00:00:00,1,1,1,1,1,1,1,1,1
NA,Niedersachsen,241,2020-03-24,4103,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,24mar2020,2,3,2020,24,Niedersachsen,0,241,5.484797,NA,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/03/24 00:00:00,1,1,1,1,1,1,1,1,1
NA,Niedersachsen,325,2020-03-25,4428,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,25mar2020,3,3,2020,25,Niedersachsen,0,325,5.783825,0.2990284,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/03/25 00:00:00,1,1,1,1,1,1,1,1,1
NA,Niedersachsen,253,2020-03-26,4681,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,26mar2020,4,3,2020,26,Niedersachsen,0,253,5.53339,NA,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/03/26 00:00:00,1,1,1,1,1,1,1,1,1
NA,Niedersachsen,319,2020-03-27,5000,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,27mar2020,5,3,2020,27,Niedersachsen,0,319,5.765191,0.2318015,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/03/27 00:00:00,1,1,1,1,1,1,1,1,1
NA,Niedersachsen,253,2020-03-28,5253,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,28mar2020,6,3,2020,28,Niedersachsen,0,253,5.53339,NA,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/03/28 00:00:00,1,1,1,1,1,1,1,1,1
NA,Niedersachsen,199,2020-03-29,5452,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,29mar2020,0,3,2020,29,Niedersachsen,0,199,5.293305,NA,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/03/29 00:00:00,1,1,1,1,1,1,1,1,1
NA,Niedersachsen,327,2020-03-30,5779,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,30mar2020,1,3,2020,30,Niedersachsen,0,327,5.78996,0.4966555,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/03/30 00:00:00,1,1,1,1,1,1,1,1,1
NA,Niedersachsen,271,2020-03-31,6050,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,31mar2020,2,3,2020,31,Niedersachsen,0,271,5.602119,NA,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/03/31 00:00:00,1,1,1,1,1,1,1,1,1
NA,Niedersachsen,302,2020-04-01,6352,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,NA,01apr2020,3,4,2020,1,Niedersachsen,0,302,5.710427,0.1083078,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/04/01 00:00:00,1,1,1,1,1,1,1,1,1
NA,Niedersachsen,257,2020-04-02,6609,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,NA,02apr2020,4,4,2020,2,Niedersachsen,0,257,5.549076,NA,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/04/02 00:00:00,1,1,1,1,1,1,1,1,1
NA,Niedersachsen,294,2020-04-03,6903,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,NA,03apr2020,5,4,2020,3,Niedersachsen,0,294,5.68358,0.1345038,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/04/03 00:00:00,1,1,1,1,1,1,1,1,1
NA,Niedersachsen,194,2020-04-04,7097,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,NA,04apr2020,6,4,2020,4,Niedersachsen,0,194,5.267858,NA,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/04/04 00:00:00,1,1,1,1,1,1,1,1,1
NA,Niedersachsen,194,2020-04-05,7291,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,NA,05apr2020,0,4,2020,5,Niedersachsen,0,194,5.267858,0,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/04/05 00:00:00,1,1,1,1,1,1,1,1,1
NA,Niedersachsen,241,2020-04-06,7532,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,NA,06apr2020,1,4,2020,6,Niedersachsen,0,241,5.484797,0.216939,NA,NA,0,0,0,0,0,0,GER,Niedersachsen,2020/04/06 00:00:00,1,1,1,1,1,1,1,1,1
NA,Nordrhein-Westfalen,27,2020-02-23,93,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,23feb2020,0,2,2020,23,Nordrhein-Westfalen,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/02/23 00:00:00,0,0,0,0,0,0,0,0,0
NA,Nordrhein-Westfalen,38,2020-02-24,131,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,24feb2020,1,2,2020,24,Nordrhein-Westfalen,0,38,3.637586,NA,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/02/24 00:00:00,0,0,0,0,0,0,0,0,0
NA,Nordrhein-Westfalen,54,2020-02-25,185,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,25feb2020,2,2,2020,25,Nordrhein-Westfalen,0,54,3.988984,0.351398,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/02/25 00:00:00,0,0,0,0,0,0,0,0,0
NA,Nordrhein-Westfalen,92,2020-02-26,277,2,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,NA,26feb2020,3,2,2020,26,Nordrhein-Westfalen,0,92,4.521789,0.5328045,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/02/26 00:00:00,0,0,1,0,0,0,0,0,0
NA,Nordrhein-Westfalen,95,2020-02-27,372,2,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,NA,27feb2020,4,2,2020,27,Nordrhein-Westfalen,0,95,4.553877,0.0320883,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/02/27 00:00:00,0,0,1,0,0,0,0,0,0
NA,Nordrhein-Westfalen,106,2020-02-28,478,2,0,0,0,0,0,0,1,0,0,2,1,2,1,0,0,0,0,NA,28feb2020,5,2,2020,28,Nordrhein-Westfalen,0,106,4.663439,0.1095624,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/02/28 00:00:00,0,1,1,0,0,0,0,0,1
NA,Nordrhein-Westfalen,71,2020-02-29,549,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,29feb2020,6,2,2020,29,Nordrhein-Westfalen,0,71,4.26268,NA,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/02/29 00:00:00,0,1,1,0,1,0,0,0,1
NA,Nordrhein-Westfalen,94,2020-03-01,643,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,01mar2020,0,3,2020,1,Nordrhein-Westfalen,0,94,4.543295,0.2806149,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/01 00:00:00,0,1,1,0,1,0,0,0,1
NA,Nordrhein-Westfalen,88,2020-03-02,731,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,02mar2020,1,3,2020,2,Nordrhein-Westfalen,0,88,4.477337,NA,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/02 00:00:00,0,1,1,0,1,0,0,0,1
NA,Nordrhein-Westfalen,93,2020-03-03,824,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,03mar2020,2,3,2020,3,Nordrhein-Westfalen,0,93,4.532599,0.0552626,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/03 00:00:00,0,1,1,0,1,0,0,0,1
NA,Nordrhein-Westfalen,129,2020-03-04,953,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,04mar2020,3,3,2020,4,Nordrhein-Westfalen,0,129,4.859812,0.3272128,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/04 00:00:00,0,1,1,0,1,0,0,0,1
NA,Nordrhein-Westfalen,131,2020-03-05,1084,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,05mar2020,4,3,2020,5,Nordrhein-Westfalen,0,131,4.875197,0.0153852,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/05 00:00:00,0,1,1,0,1,0,0,0,1
NA,Nordrhein-Westfalen,169,2020-03-06,1253,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,06mar2020,5,3,2020,6,Nordrhein-Westfalen,0,169,5.129899,0.2547011,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/06 00:00:00,0,1,1,0,1,0,0,0,1
NA,Nordrhein-Westfalen,239,2020-03-07,1492,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,07mar2020,6,3,2020,7,Nordrhein-Westfalen,0,239,5.476463,0.3465648,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/07 00:00:00,0,1,1,0,1,0,0,0,1
NA,Nordrhein-Westfalen,298,2020-03-08,1790,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,08mar2020,0,3,2020,8,Nordrhein-Westfalen,0,298,5.697093,0.2206302,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/08 00:00:00,0,1,1,0,1,0,0,0,1
NA,Nordrhein-Westfalen,420,2020-03-09,2210,2,0,1,0,0,1,0,1,0,0,2,1,2,1,0,1,0,0,NA,09mar2020,1,3,2020,9,Nordrhein-Westfalen,0,420,6.040255,0.3431611,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/09 00:00:00,1,1,1,0,1,0,1,0,1
NA,Nordrhein-Westfalen,551,2020-03-10,2761,2,0,2,1,0,1,0,1,0,0,2,1,2,1,0,1,1,0,NA,10mar2020,2,3,2020,10,Nordrhein-Westfalen,0,551,6.311735,0.2714801,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/10 00:00:00,1,1,1,0,1,1,1,0,1
NA,Nordrhein-Westfalen,712,2020-03-11,3473,2,0,2,1,0,1,0,1,0,0,2,1,2,1,0,1,1,0,NA,11mar2020,3,3,2020,11,Nordrhein-Westfalen,0,712,6.568078,0.2563434,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/11 00:00:00,1,1,1,0,1,1,1,0,1
NA,Nordrhein-Westfalen,733,2020-03-12,4206,2,0,2,1,0,1,0,1,0,0,2,1,2,1,0,1,1,0,NA,12mar2020,4,3,2020,12,Nordrhein-Westfalen,0,733,6.597146,0.0290675,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/12 00:00:00,1,1,1,0,1,1,1,0,1
NA,Nordrhein-Westfalen,862,2020-03-13,5068,2,0,2,1,0,1,0,1,0,0,2,1,2,1,0,1,1,0,NA,13mar2020,5,3,2020,13,Nordrhein-Westfalen,0,862,6.759255,0.1621099,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/13 00:00:00,1,1,1,0,1,1,1,0,1
NA,Nordrhein-Westfalen,901,2020-03-14,5969,2,0,2,1,0,1,0,1,0,0,2,1,2,1,0,1,1,0,NA,14mar2020,6,3,2020,14,Nordrhein-Westfalen,0,901,6.803505,0.04425,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/14 00:00:00,1,1,1,0,1,1,1,0,1
NA,Nordrhein-Westfalen,886,2020-03-15,6855,2,0,2,1,0,1,0,1,0,0,2,1,2,1,0,1,1,0,NA,15mar2020,0,3,2020,15,Nordrhein-Westfalen,0,886,6.786717,NA,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/15 00:00:00,1,1,1,0,1,1,1,0,1
NA,Nordrhein-Westfalen,1210,2020-03-16,8065,3,0,2,1,0,1,0,3,2,0,2,1,2,1,0,1,1,0,NA,16mar2020,1,3,2020,16,Nordrhein-Westfalen,0,1210,7.098376,0.3116589,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/16 00:00:00,1,1,1,0,1,1,1,0,1
NA,Nordrhein-Westfalen,975,2020-03-17,9040,3,0,2,1,0,1,0,3,2,0,2,1,2,1,0,1,1,0,NA,17mar2020,2,3,2020,17,Nordrhein-Westfalen,0,975,6.882438,NA,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/17 00:00:00,1,1,1,0,1,1,1,0,1
NA,Nordrhein-Westfalen,1029,2020-03-18,10069,3,0,2,1,0,1,1,4,2,0,2,1,1,1,0,1,1,1,NA,18mar2020,3,3,2020,18,Nordrhein-Westfalen,0,1029,6.936343,0.053905,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/18 00:00:00,1,1,1,0,1,1,1,1,1
NA,Nordrhein-Westfalen,925,2020-03-19,10994,3,0,2,1,0,1,2,4,2,0,2,1,1,1,0,1,1,1,NA,19mar2020,4,3,2020,19,Nordrhein-Westfalen,0,925,6.829794,NA,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/19 00:00:00,1,1,1,0,1,1,1,1,1
NA,Nordrhein-Westfalen,976,2020-03-20,11970,3,0,2,1,0,1,2,4,2,0,2,1,1,1,0,1,1,1,NA,20mar2020,5,3,2020,20,Nordrhein-Westfalen,0,976,6.883462,0.0536685,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/20 00:00:00,1,1,1,0,1,1,1,1,1
NA,Nordrhein-Westfalen,782,2020-03-21,12752,3,0,2,4,0,2,2,4,2,0,2,1,1,1,0,1,1,1,NA,21mar2020,6,3,2020,21,Nordrhein-Westfalen,0,782,6.661855,NA,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/21 00:00:00,1,1,1,0,1,1,1,1,1
NA,Nordrhein-Westfalen,645,2020-03-22,13397,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,22mar2020,0,3,2020,22,Nordrhein-Westfalen,0,645,6.46925,NA,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/22 00:00:00,1,1,1,1,1,1,1,1,1
NA,Nordrhein-Westfalen,913,2020-03-23,14310,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,23mar2020,1,3,2020,23,Nordrhein-Westfalen,0,913,6.816736,0.3474855,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/23 00:00:00,1,1,1,1,1,1,1,1,1
NA,Nordrhein-Westfalen,733,2020-03-24,15043,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,24mar2020,2,3,2020,24,Nordrhein-Westfalen,0,733,6.597146,NA,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/24 00:00:00,1,1,1,1,1,1,1,1,1
NA,Nordrhein-Westfalen,864,2020-03-25,15907,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,25mar2020,3,3,2020,25,Nordrhein-Westfalen,0,864,6.761573,0.1644273,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/25 00:00:00,1,1,1,1,1,1,1,1,1
NA,Nordrhein-Westfalen,795,2020-03-26,16702,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,26mar2020,4,3,2020,26,Nordrhein-Westfalen,0,795,6.678342,NA,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/26 00:00:00,1,1,1,1,1,1,1,1,1
NA,Nordrhein-Westfalen,805,2020-03-27,17507,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,27mar2020,5,3,2020,27,Nordrhein-Westfalen,0,805,6.690842,0.0124998,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/27 00:00:00,1,1,1,1,1,1,1,1,1
NA,Nordrhein-Westfalen,717,2020-03-28,18224,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,28mar2020,6,3,2020,28,Nordrhein-Westfalen,0,717,6.575076,NA,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/28 00:00:00,1,1,1,1,1,1,1,1,1
NA,Nordrhein-Westfalen,536,2020-03-29,18760,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,29mar2020,0,3,2020,29,Nordrhein-Westfalen,0,536,6.284134,NA,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/29 00:00:00,1,1,1,1,1,1,1,1,1
NA,Nordrhein-Westfalen,828,2020-03-30,19588,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,30mar2020,1,3,2020,30,Nordrhein-Westfalen,0,828,6.719013,0.4348788,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/30 00:00:00,1,1,1,1,1,1,1,1,1
NA,Nordrhein-Westfalen,761,2020-03-31,20349,3,2,2,4,0,2,2,4,2,0,2,1,1,1,1,1,1,1,NA,31mar2020,2,3,2020,31,Nordrhein-Westfalen,0,761,6.634634,NA,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/03/31 00:00:00,1,1,1,1,1,1,1,1,1
NA,Nordrhein-Westfalen,830,2020-04-01,21179,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,NA,01apr2020,3,4,2020,1,Nordrhein-Westfalen,0,830,6.721426,0.086792,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/04/01 00:00:00,1,1,1,1,1,1,1,1,1
NA,Nordrhein-Westfalen,857,2020-04-02,22036,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,NA,02apr2020,4,4,2020,2,Nordrhein-Westfalen,0,857,6.753438,0.0320125,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/04/02 00:00:00,1,1,1,1,1,1,1,1,1
NA,Nordrhein-Westfalen,898,2020-04-03,22934,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,NA,03apr2020,5,4,2020,3,Nordrhein-Westfalen,0,898,6.80017,0.0467319,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/04/03 00:00:00,1,1,1,1,1,1,1,1,1
NA,Nordrhein-Westfalen,613,2020-04-04,23547,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,NA,04apr2020,6,4,2020,4,Nordrhein-Westfalen,0,613,6.418365,NA,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/04/04 00:00:00,1,1,1,1,1,1,1,1,1
NA,Nordrhein-Westfalen,540,2020-04-05,24087,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,NA,05apr2020,0,4,2020,5,Nordrhein-Westfalen,0,540,6.291569,NA,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/04/05 00:00:00,1,1,1,1,1,1,1,1,1
NA,Nordrhein-Westfalen,780,2020-04-06,24867,3,2,2,4,0,2,2,4,2,1,2,1,1,1,1,1,1,1,NA,06apr2020,1,4,2020,6,Nordrhein-Westfalen,0,780,6.659294,0.3677249,NA,NA,0,0,0,0,0,0,GER,Nordrhein-Westfalen,2020/04/06 00:00:00,1,1,1,1,1,1,1,1,1
NA,Rheinland-Pfalz,1,2020-02-23,NA,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,23feb2020,0,2,2020,23,Rheinland-Pfalz,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,GER,Rheinland-Pfalz,2020/02/23 00:00:00,0,0,0,0,0,0,0,0,0
NA,Rheinland-Pfalz,2,2020-02-25,NA,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,25feb2020,2,2,2020,25,Rheinland-Pfalz,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,GER,Rheinland-Pfalz,2020/02/25 00:00:00,0,0,0,0,0,0,0,0,0
NA,Rheinland-Pfalz,3,2020-02-26,NA,2,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,NA,26feb2020,3,2,2020,26,Rheinland-Pfalz,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,GER,Rheinland-Pfalz,2020/02/26 00:00:00,0,0,1,0,0,0,0,0,0
NA,Rheinland-Pfalz,2,2020-02-27,NA,2,0,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,NA,27feb2020,4,2,2020,27,Rheinland-Pfalz,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,GER,Rheinland-Pfalz,2020/02/27 00:00:00,0,0,1,0,0,0,0,0,0
NA,Rheinland-Pfalz,4,2020-02-28,12,2,0,0,0,0,0,0,1,0,0,2,1,2,1,0,0,0,0,NA,28feb2020,5,2,2020,28,Rheinland-Pfalz,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,GER,Rheinland-Pfalz,2020/02/28 00:00:00,0,1,1,0,0,0,0,0,1
NA,Rheinland-Pfalz,5,2020-02-29,17,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,29feb2020,6,2,2020,29,Rheinland-Pfalz,0,5,1.609438,NA,NA,NA,0,0,0,0,0,0,GER,Rheinland-Pfalz,2020/02/29 00:00:00,0,1,1,0,1,0,0,0,1
NA,Rheinland-Pfalz,8,2020-03-01,25,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,01mar2020,0,3,2020,1,Rheinland-Pfalz,0,8,2.079442,0.4700036,NA,NA,0,0,0,0,0,0,GER,Rheinland-Pfalz,2020/03/01 00:00:00,0,1,1,0,1,0,0,0,1
NA,Rheinland-Pfalz,10,2020-03-02,35,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,02mar2020,1,3,2020,2,Rheinland-Pfalz,0,10,2.302585,0.2231436,NA,NA,0,0,0,0,0,0,GER,Rheinland-Pfalz,2020/03/02 00:00:00,0,1,1,0,1,0,0,0,1
NA,Rheinland-Pfalz,6,2020-03-03,41,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,03mar2020,2,3,2020,3,Rheinland-Pfalz,0,6,1.791759,NA,NA,NA,0,0,0,0,0,0,GER,Rheinland-Pfalz,2020/03/03 00:00:00,0,1,1,0,1,0,0,0,1
NA,Rheinland-Pfalz,6,2020-03-04,47,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,04mar2020,3,3,2020,4,Rheinland-Pfalz,0,6,1.791759,0,NA,NA,0,0,0,0,0,0,GER,Rheinland-Pfalz,2020/03/04 00:00:00,0,1,1,0,1,0,0,0,1
NA,Rheinland-Pfalz,8,2020-03-05,55,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,05mar2020,4,3,2020,5,Rheinland-Pfalz,0,8,2.079442,0.2876821,NA,NA,0,0,0,0,0,0,GER,Rheinland-Pfalz,2020/03/05 00:00:00,0,1,1,0,1,0,0,0,1
NA,Rheinland-Pfalz,12,2020-03-06,67,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,06mar2020,5,3,2020,6,Rheinland-Pfalz,0,12,2.484907,0.4054651,NA,NA,0,0,0,0,0,0,GER,Rheinland-Pfalz,2020/03/06 00:00:00,0,1,1,0,1,0,0,0,1
NA,Rheinland-Pfalz,25,2020-03-07,92,2,0,1,0,0,0,0,1,0,0,2,1,2,1,0,1,0,0,NA,07mar2020,6,3,2020,7,Rheinland-Pfalz,0,25,3.218876,0.7339692,NA,NA,0,0,0,0,0,0,GER,Rheinland-Pfalz,2020/03/07 00:00:00,0,1,1,0,1,0,0,0,1
