bundesland,refdatum,case_count,adm1_name,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,home_isolation,travel_ban_local,travel_ban_intl,t,dow,month,year,day,adm1_id,longest_series,daily_confirmed_cases,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_ger_1,p_ger_2,p_ger_3,p_ger_4,p_ger_5,p_ger_6,p_ger_7
"Hamburg","2020/04/01 00:00:00",112,"Hamburg","2020-04-01",3131,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,01apr2020,3,4,2020,1,"Hamburg",0,112,4.718499,,,,1,1,1,1,1,1,1
"Hamburg","2020/04/02 00:00:00",135,"Hamburg","2020-04-02",3266,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,02apr2020,4,4,2020,2,"Hamburg",0,135,4.905275,.1867762,,,1,1,1,1,1,1,1
"Hamburg","2020/04/03 00:00:00",135,"Hamburg","2020-04-03",3401,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,03apr2020,5,4,2020,3,"Hamburg",0,135,4.905275,0,,,1,1,1,1,1,1,1
"Hamburg","2020/04/04 00:00:00",93,"Hamburg","2020-04-04",3494,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,04apr2020,6,4,2020,4,"Hamburg",0,93,4.532599,,,,1,1,1,1,1,1,1
"Hamburg","2020/04/05 00:00:00",93,"Hamburg","2020-04-05",3587,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,05apr2020,0,4,2020,5,"Hamburg",0,93,4.532599,0,,,1,1,1,1,1,1,1
"Hamburg","2020/04/06 00:00:00",116,"Hamburg","2020-04-06",3703,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,06apr2020,1,4,2020,6,"Hamburg",0,116,4.75359,.2209907,,,1,1,1,1,1,1,1
"Hessen","2020/02/23 00:00:00",3,"Hessen","2020-02-23",11,"0","0","0","0","0","0","0","0","0","0","2","1","2",0,0,0,0,0,0,0,23feb2020,0,2,2020,23,"Hessen",0,,,,,,0,0,0,0,0,0,0
"Hessen","2020/02/24 00:00:00",4,"Hessen","2020-02-24",15,"0","0","0","0","0","0","0","0","0","0","2","1","2",0,0,0,0,0,0,0,24feb2020,1,2,2020,24,"Hessen",0,4,1.386294,,,,0,0,0,0,0,0,0
"Hessen","2020/02/25 00:00:00",8,"Hessen","2020-02-25",23,"0","0","0","0","0","0","0","0","0","0","2","1","2",0,0,0,0,0,0,0,25feb2020,2,2,2020,25,"Hessen",0,8,2.079442,.6931472,,,0,0,0,0,0,0,0
"Hessen","2020/02/26 00:00:00",5,"Hessen","2020-02-26",28,"2","0","0","0","0","0","0","0","0","0","2","1","2",1,0,0,0,0,0,0,26feb2020,3,2,2020,26,"Hessen",0,5,1.609438,,,,1,0,0,0,0,0,0
"Hessen","2020/02/27 00:00:00",3,"Hessen","2020-02-27",31,"2","0","0","0","0","0","0","0","0","0","2","1","2",1,0,0,0,0,0,0,27feb2020,4,2,2020,27,"Hessen",0,3,1.098612,,,,1,0,0,0,0,0,0
"Hessen","2020/02/28 00:00:00",6,"Hessen","2020-02-28",37,"2","0","0","0","0","0","0","1","0","0","2","1","2",1,0,0,0,0,0,1,28feb2020,5,2,2020,28,"Hessen",0,6,1.791759,.6931472,,,1,0,0,0,0,0,1
"Hessen","2020/02/29 00:00:00",3,"Hessen","2020-02-29",40,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,29feb2020,6,2,2020,29,"Hessen",0,3,1.098612,,,,1,0,1,0,0,0,1
"Hessen","2020/03/01 00:00:00",8,"Hessen","2020-03-01",48,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,01mar2020,0,3,2020,1,"Hessen",0,8,2.079442,.9808292,,,1,0,1,0,0,0,1
"Hessen","2020/03/02 00:00:00",9,"Hessen","2020-03-02",57,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,02mar2020,1,3,2020,2,"Hessen",0,9,2.197225,.1177831,,,1,0,1,0,0,0,1
"Hessen","2020/03/03 00:00:00",10,"Hessen","2020-03-03",67,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,03mar2020,2,3,2020,3,"Hessen",0,10,2.302585,.1053605,,,1,0,1,0,0,0,1
"Hessen","2020/03/04 00:00:00",10,"Hessen","2020-03-04",77,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,04mar2020,3,3,2020,4,"Hessen",0,10,2.302585,0,,,1,0,1,0,0,0,1
"Hessen","2020/03/05 00:00:00",11,"Hessen","2020-03-05",88,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,05mar2020,4,3,2020,5,"Hessen",0,11,2.397895,.0953102,,,1,0,1,0,0,0,1
"Hessen","2020/03/06 00:00:00",28,"Hessen","2020-03-06",116,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,06mar2020,5,3,2020,6,"Hessen",0,28,3.332205,.9343092,,,1,0,1,0,0,0,1
"Hessen","2020/03/07 00:00:00",47,"Hessen","2020-03-07",163,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,07mar2020,6,3,2020,7,"Hessen",0,47,3.850147,.5179429,,,1,0,1,0,0,0,1
"Hessen","2020/03/08 00:00:00",88,"Hessen","2020-03-08",251,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,08mar2020,0,3,2020,8,"Hessen",0,88,4.477337,.6271894,,,1,0,1,0,0,0,1
"Hessen","2020/03/09 00:00:00",119,"Hessen","2020-03-09",370,"2","0","1","0","0","1","0","1","0","0","2","1","2",1,0,1,0,1,0,1,09mar2020,1,3,2020,9,"Hessen",0,119,4.779123,.3017864,,,1,0,1,0,1,0,1
"Hessen","2020/03/10 00:00:00",149,"Hessen","2020-03-10",519,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,10mar2020,2,3,2020,10,"Hessen",0,149,5.003946,.224823,,,1,0,1,1,1,0,1
"Hessen","2020/03/11 00:00:00",161,"Hessen","2020-03-11",680,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,11mar2020,3,3,2020,11,"Hessen",0,161,5.081404,.0774579,,,1,0,1,1,1,0,1
"Hessen","2020/03/12 00:00:00",202,"Hessen","2020-03-12",882,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,12mar2020,4,3,2020,12,"Hessen",0,202,5.308268,.2268634,,,1,0,1,1,1,0,1
"Hessen","2020/03/13 00:00:00",231,"Hessen","2020-03-13",1113,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,13mar2020,5,3,2020,13,"Hessen",0,231,5.442418,.13415,,,1,0,1,1,1,0,1
"Hessen","2020/03/14 00:00:00",229,"Hessen","2020-03-14",1342,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,14mar2020,6,3,2020,14,"Hessen",0,229,5.433722,,,,1,0,1,1,1,0,1
"Hessen","2020/03/15 00:00:00",218,"Hessen","2020-03-15",1560,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,15mar2020,0,3,2020,15,"Hessen",0,218,5.384495,,,,1,0,1,1,1,0,1
"Hessen","2020/03/16 00:00:00",299,"Hessen","2020-03-16",1859,"3","0","2","1","0","1","0","3","2","0","2","1","2",1,0,1,1,1,0,1,16mar2020,1,3,2020,16,"Hessen",0,299,5.700444,.3159485,,,1,0,1,1,1,0,1
"Hessen","2020/03/17 00:00:00",275,"Hessen","2020-03-17",2134,"3","0","2","1","0","1","0","3","2","0","2","1","2",1,0,1,1,1,0,1,17mar2020,2,3,2020,17,"Hessen",0,275,5.616771,,,,1,0,1,1,1,0,1
"Hessen","2020/03/18 00:00:00",241,"Hessen","2020-03-18",2375,"3","0","2","1","0","1","1","4","2","0","2","1","1",1,0,1,1,1,1,1,18mar2020,3,3,2020,18,"Hessen",0,241,5.484797,,,,1,0,1,1,1,1,1
"Hessen","2020/03/19 00:00:00",232,"Hessen","2020-03-19",2607,"3","0","2","1","0","1","2","4","2","0","2","1","1",1,0,1,1,1,1,1,19mar2020,4,3,2020,19,"Hessen",0,232,5.446737,,,,1,0,1,1,1,1,1
"Hessen","2020/03/20 00:00:00",228,"Hessen","2020-03-20",2835,"3","0","2","1","0","1","2","4","2","0","2","1","1",1,0,1,1,1,1,1,20mar2020,5,3,2020,20,"Hessen",0,228,5.429346,,,,1,0,1,1,1,1,1
"Hessen","2020/03/21 00:00:00",188,"Hessen","2020-03-21",3023,"3","0","2","4","0","2","2","4","2","0","2","1","1",1,0,1,1,1,1,1,21mar2020,6,3,2020,21,"Hessen",0,188,5.236442,,,,1,0,1,1,1,1,1
"Hessen","2020/03/22 00:00:00",124,"Hessen","2020-03-22",3147,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,22mar2020,0,3,2020,22,"Hessen",0,124,4.820282,,,,1,1,1,1,1,1,1
"Hessen","2020/03/23 00:00:00",226,"Hessen","2020-03-23",3373,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,23mar2020,1,3,2020,23,"Hessen",0,226,5.420535,.6002536,,,1,1,1,1,1,1,1
"Hessen","2020/03/24 00:00:00",172,"Hessen","2020-03-24",3545,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,24mar2020,2,3,2020,24,"Hessen",0,172,5.147494,,,,1,1,1,1,1,1,1
"Hessen","2020/03/25 00:00:00",191,"Hessen","2020-03-25",3736,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,25mar2020,3,3,2020,25,"Hessen",0,191,5.252274,.1047792,,,1,1,1,1,1,1,1
"Hessen","2020/03/26 00:00:00",193,"Hessen","2020-03-26",3929,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,26mar2020,4,3,2020,26,"Hessen",0,193,5.26269,.0104165,,,1,1,1,1,1,1,1
"Hessen","2020/03/27 00:00:00",219,"Hessen","2020-03-27",4148,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,27mar2020,5,3,2020,27,"Hessen",0,219,5.389072,.1263819,,,1,1,1,1,1,1,1
"Hessen","2020/03/28 00:00:00",175,"Hessen","2020-03-28",4323,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,28mar2020,6,3,2020,28,"Hessen",0,175,5.164786,,,,1,1,1,1,1,1,1
"Hessen","2020/03/29 00:00:00",150,"Hessen","2020-03-29",4473,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,29mar2020,0,3,2020,29,"Hessen",0,150,5.010635,,,,1,1,1,1,1,1,1
"Hessen","2020/03/30 00:00:00",226,"Hessen","2020-03-30",4699,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,30mar2020,1,3,2020,30,"Hessen",0,226,5.420535,.4098997,,,1,1,1,1,1,1,1
"Hessen","2020/03/31 00:00:00",154,"Hessen","2020-03-31",4853,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,31mar2020,2,3,2020,31,"Hessen",0,154,5.036952,,,,1,1,1,1,1,1,1
"Hessen","2020/04/01 00:00:00",215,"Hessen","2020-04-01",5068,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,01apr2020,3,4,2020,1,"Hessen",0,215,5.370638,.3336854,,,1,1,1,1,1,1,1
"Hessen","2020/04/02 00:00:00",203,"Hessen","2020-04-02",5271,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,02apr2020,4,4,2020,2,"Hessen",0,203,5.313206,,,,1,1,1,1,1,1,1
"Hessen","2020/04/03 00:00:00",184,"Hessen","2020-04-03",5455,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,03apr2020,5,4,2020,3,"Hessen",0,184,5.214936,,,,1,1,1,1,1,1,1
"Hessen","2020/04/04 00:00:00",156,"Hessen","2020-04-04",5611,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,04apr2020,6,4,2020,4,"Hessen",0,156,5.049856,,,,1,1,1,1,1,1,1
"Hessen","2020/04/05 00:00:00",110,"Hessen","2020-04-05",5721,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,05apr2020,0,4,2020,5,"Hessen",0,110,4.70048,,,,1,1,1,1,1,1,1
"Hessen","2020/04/06 00:00:00",165,"Hessen","2020-04-06",5886,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,06apr2020,1,4,2020,6,"Hessen",0,165,5.105946,.4054651,,,1,1,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/02/28 00:00:00",1,"Mecklenburg-Vorpommern","2020-02-28",,"2","0","0","0","0","0","0","1","0","0","2","1","2",1,0,0,0,0,0,1,28feb2020,5,2,2020,28,"Mecklenburg-Vorpommern",0,,,,,,1,0,0,0,0,0,1
"Mecklenburg-Vorpommern","2020/02/29 00:00:00",1,"Mecklenburg-Vorpommern","2020-02-29",,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,29feb2020,6,2,2020,29,"Mecklenburg-Vorpommern",0,,,,,,1,0,1,0,0,0,1
"Mecklenburg-Vorpommern","2020/03/01 00:00:00",2,"Mecklenburg-Vorpommern","2020-03-01",,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,01mar2020,0,3,2020,1,"Mecklenburg-Vorpommern",0,,,,,,1,0,1,0,0,0,1
"Mecklenburg-Vorpommern","2020/03/02 00:00:00",2,"Mecklenburg-Vorpommern","2020-03-02",,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,02mar2020,1,3,2020,2,"Mecklenburg-Vorpommern",0,,,,,,1,0,1,0,0,0,1
"Mecklenburg-Vorpommern","2020/03/03 00:00:00",1,"Mecklenburg-Vorpommern","2020-03-03",,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,03mar2020,2,3,2020,3,"Mecklenburg-Vorpommern",0,,,,,,1,0,1,0,0,0,1
"Mecklenburg-Vorpommern","2020/03/04 00:00:00",5,"Mecklenburg-Vorpommern","2020-03-04",12,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,04mar2020,3,3,2020,4,"Mecklenburg-Vorpommern",0,,,,,,1,0,1,0,0,0,1
"Mecklenburg-Vorpommern","2020/03/05 00:00:00",5,"Mecklenburg-Vorpommern","2020-03-05",17,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,05mar2020,4,3,2020,5,"Mecklenburg-Vorpommern",0,5,1.609438,,,,1,0,1,0,0,0,1
"Mecklenburg-Vorpommern","2020/03/06 00:00:00",5,"Mecklenburg-Vorpommern","2020-03-06",22,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,06mar2020,5,3,2020,6,"Mecklenburg-Vorpommern",0,5,1.609438,0,,,1,0,1,0,0,0,1
"Mecklenburg-Vorpommern","2020/03/07 00:00:00",3,"Mecklenburg-Vorpommern","2020-03-07",25,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,07mar2020,6,3,2020,7,"Mecklenburg-Vorpommern",0,3,1.098612,,,,1,0,1,0,0,0,1
"Mecklenburg-Vorpommern","2020/03/08 00:00:00",9,"Mecklenburg-Vorpommern","2020-03-08",34,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,08mar2020,0,3,2020,8,"Mecklenburg-Vorpommern",0,9,2.197225,1.098612,,,1,0,1,0,0,0,1
"Mecklenburg-Vorpommern","2020/03/09 00:00:00",10,"Mecklenburg-Vorpommern","2020-03-09",44,"2","0","1","0","0","1","0","1","0","0","2","1","2",1,0,1,0,1,0,1,09mar2020,1,3,2020,9,"Mecklenburg-Vorpommern",0,10,2.302585,.1053605,,,1,0,1,0,1,0,1
"Mecklenburg-Vorpommern","2020/03/10 00:00:00",9,"Mecklenburg-Vorpommern","2020-03-10",53,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,10mar2020,2,3,2020,10,"Mecklenburg-Vorpommern",0,9,2.197225,,,,1,0,1,1,1,0,1
"Mecklenburg-Vorpommern","2020/03/11 00:00:00",17,"Mecklenburg-Vorpommern","2020-03-11",70,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,11mar2020,3,3,2020,11,"Mecklenburg-Vorpommern",0,17,2.833213,.6359887,,,1,0,1,1,1,0,1
"Mecklenburg-Vorpommern","2020/03/12 00:00:00",13,"Mecklenburg-Vorpommern","2020-03-12",83,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,12mar2020,4,3,2020,12,"Mecklenburg-Vorpommern",0,13,2.564949,,,,1,0,1,1,1,0,1
"Mecklenburg-Vorpommern","2020/03/13 00:00:00",26,"Mecklenburg-Vorpommern","2020-03-13",109,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,13mar2020,5,3,2020,13,"Mecklenburg-Vorpommern",0,26,3.258096,.6931472,,,1,0,1,1,1,0,1
"Mecklenburg-Vorpommern","2020/03/14 00:00:00",10,"Mecklenburg-Vorpommern","2020-03-14",119,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,14mar2020,6,3,2020,14,"Mecklenburg-Vorpommern",0,10,2.302585,,,,1,0,1,1,1,0,1
"Mecklenburg-Vorpommern","2020/03/15 00:00:00",17,"Mecklenburg-Vorpommern","2020-03-15",136,"2","0","2","1","0","1","0","1","0","0","2","1","2",1,0,1,1,1,0,1,15mar2020,0,3,2020,15,"Mecklenburg-Vorpommern",0,17,2.833213,.5306282,,,1,0,1,1,1,0,1
"Mecklenburg-Vorpommern","2020/03/16 00:00:00",25,"Mecklenburg-Vorpommern","2020-03-16",161,"3","0","2","1","0","1","0","3","2","0","2","1","2",1,0,1,1,1,0,1,16mar2020,1,3,2020,16,"Mecklenburg-Vorpommern",0,25,3.218876,.3856626,,,1,0,1,1,1,0,1
"Mecklenburg-Vorpommern","2020/03/17 00:00:00",31,"Mecklenburg-Vorpommern","2020-03-17",192,"3","0","2","1","0","1","0","3","2","0","2","1","2",1,0,1,1,1,0,1,17mar2020,2,3,2020,17,"Mecklenburg-Vorpommern",0,31,3.433987,.2151113,,,1,0,1,1,1,0,1
"Mecklenburg-Vorpommern","2020/03/18 00:00:00",39,"Mecklenburg-Vorpommern","2020-03-18",231,"3","0","2","1","0","1","1","4","2","0","2","1","1",1,0,1,1,1,1,1,18mar2020,3,3,2020,18,"Mecklenburg-Vorpommern",0,39,3.663562,.2295744,,,1,0,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/03/19 00:00:00",13,"Mecklenburg-Vorpommern","2020-03-19",244,"3","0","2","1","0","1","2","4","2","0","2","1","1",1,0,1,1,1,1,1,19mar2020,4,3,2020,19,"Mecklenburg-Vorpommern",0,13,2.564949,,,,1,0,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/03/20 00:00:00",26,"Mecklenburg-Vorpommern","2020-03-20",270,"3","0","2","1","0","1","2","4","2","0","2","1","1",1,0,1,1,1,1,1,20mar2020,5,3,2020,20,"Mecklenburg-Vorpommern",0,26,3.258096,.6931472,,,1,0,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/03/21 00:00:00",16,"Mecklenburg-Vorpommern","2020-03-21",286,"3","0","2","4","0","2","2","4","2","0","2","1","1",1,0,1,1,1,1,1,21mar2020,6,3,2020,21,"Mecklenburg-Vorpommern",0,16,2.772589,,,,1,0,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/03/22 00:00:00",9,"Mecklenburg-Vorpommern","2020-03-22",295,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,22mar2020,0,3,2020,22,"Mecklenburg-Vorpommern",0,9,2.197225,,,,1,1,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/03/23 00:00:00",26,"Mecklenburg-Vorpommern","2020-03-23",321,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,23mar2020,1,3,2020,23,"Mecklenburg-Vorpommern",0,26,3.258096,1.060872,,,1,1,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/03/24 00:00:00",23,"Mecklenburg-Vorpommern","2020-03-24",344,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,24mar2020,2,3,2020,24,"Mecklenburg-Vorpommern",0,23,3.135494,,,,1,1,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/03/25 00:00:00",19,"Mecklenburg-Vorpommern","2020-03-25",363,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,25mar2020,3,3,2020,25,"Mecklenburg-Vorpommern",0,19,2.944439,,,,1,1,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/03/26 00:00:00",21,"Mecklenburg-Vorpommern","2020-03-26",384,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,26mar2020,4,3,2020,26,"Mecklenburg-Vorpommern",0,21,3.044523,.1000836,,,1,1,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/03/27 00:00:00",33,"Mecklenburg-Vorpommern","2020-03-27",417,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,27mar2020,5,3,2020,27,"Mecklenburg-Vorpommern",0,33,3.496508,.4519851,,,1,1,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/03/28 00:00:00",16,"Mecklenburg-Vorpommern","2020-03-28",433,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,28mar2020,6,3,2020,28,"Mecklenburg-Vorpommern",0,16,2.772589,,,,1,1,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/03/29 00:00:00",14,"Mecklenburg-Vorpommern","2020-03-29",447,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,29mar2020,0,3,2020,29,"Mecklenburg-Vorpommern",0,14,2.639057,,,,1,1,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/03/30 00:00:00",16,"Mecklenburg-Vorpommern","2020-03-30",463,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,30mar2020,1,3,2020,30,"Mecklenburg-Vorpommern",0,16,2.772589,.1335313,,,1,1,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/03/31 00:00:00",29,"Mecklenburg-Vorpommern","2020-03-31",492,"3","2","2","4","0","2","2","4","2","0","2","1","1",1,1,1,1,1,1,1,31mar2020,2,3,2020,31,"Mecklenburg-Vorpommern",0,29,3.367296,.594707,,,1,1,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/04/01 00:00:00",20,"Mecklenburg-Vorpommern","2020-04-01",512,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,01apr2020,3,4,2020,1,"Mecklenburg-Vorpommern",0,20,2.995732,,,,1,1,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/04/02 00:00:00",19,"Mecklenburg-Vorpommern","2020-04-02",531,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,02apr2020,4,4,2020,2,"Mecklenburg-Vorpommern",0,19,2.944439,,,,1,1,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/04/03 00:00:00",11,"Mecklenburg-Vorpommern","2020-04-03",542,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,03apr2020,5,4,2020,3,"Mecklenburg-Vorpommern",0,11,2.397895,,,,1,1,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/04/04 00:00:00",9,"Mecklenburg-Vorpommern","2020-04-04",551,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,04apr2020,6,4,2020,4,"Mecklenburg-Vorpommern",0,9,2.197225,,,,1,1,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/04/05 00:00:00",8,"Mecklenburg-Vorpommern","2020-04-05",559,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,05apr2020,0,4,2020,5,"Mecklenburg-Vorpommern",0,8,2.079442,,,,1,1,1,1,1,1,1
"Mecklenburg-Vorpommern","2020/04/06 00:00:00",11,"Mecklenburg-Vorpommern","2020-04-06",570,"3","2","2","4","0","2","2","4","2","1","2","1","1",1,1,1,1,1,1,1,06apr2020,1,4,2020,6,"Mecklenburg-Vorpommern",0,11,2.397895,.3184538,,,1,1,1,1,1,1,1
"Niedersachsen","2020/02/26 00:00:00",2,"Niedersachsen","2020-02-26",11,"2","0","0","0","0","0","0","0","0","0","2","1","2",1,0,0,0,0,0,0,26feb2020,3,2,2020,26,"Niedersachsen",0,,,,,,1,0,0,0,0,0,0
"Niedersachsen","2020/02/27 00:00:00",3,"Niedersachsen","2020-02-27",14,"2","0","0","0","0","0","0","0","0","0","2","1","2",1,0,0,0,0,0,0,27feb2020,4,2,2020,27,"Niedersachsen",0,3,1.098612,,,,1,0,0,0,0,0,0
"Niedersachsen","2020/02/28 00:00:00",5,"Niedersachsen","2020-02-28",19,"2","0","0","0","0","0","0","1","0","0","2","1","2",1,0,0,0,0,0,1,28feb2020,5,2,2020,28,"Niedersachsen",0,5,1.609438,.5108256,,,1,0,0,0,0,0,1
"Niedersachsen","2020/02/29 00:00:00",4,"Niedersachsen","2020-02-29",23,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,29feb2020,6,2,2020,29,"Niedersachsen",0,4,1.386294,,,,1,0,1,0,0,0,1
"Niedersachsen","2020/03/01 00:00:00",9,"Niedersachsen","2020-03-01",32,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,01mar2020,0,3,2020,1,"Niedersachsen",0,9,2.197225,.8109303,,,1,0,1,0,0,0,1
"Niedersachsen","2020/03/02 00:00:00",16,"Niedersachsen","2020-03-02",48,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,02mar2020,1,3,2020,2,"Niedersachsen",0,16,2.772589,.5753641,,,1,0,1,0,0,0,1
"Niedersachsen","2020/03/03 00:00:00",12,"Niedersachsen","2020-03-03",60,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,03mar2020,2,3,2020,3,"Niedersachsen",0,12,2.484907,,,,1,0,1,0,0,0,1
"Niedersachsen","2020/03/04 00:00:00",26,"Niedersachsen","2020-03-04",86,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,04mar2020,3,3,2020,4,"Niedersachsen",0,26,3.258096,.7731898,,,1,0,1,0,0,0,1
"Niedersachsen","2020/03/05 00:00:00",26,"Niedersachsen","2020-03-05",112,"2","0","1","0","0","0","0","1","0","0","2","1","2",1,0,1,0,0,0,1,05mar2020,4,3,2020,5,"Niedersachsen",0,26,3.258096,0,,,1,0,1,0,0,0,1
