totalt_antal_fall,adm1_name,case_count,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,travel_ban_local,travel_ban_intl_in,t,dow,month,year,day,adm1_id,longest_series,l_cum_confirmed_cases,D_l_cum_confirmed_cases,sample_avg,day_avg,p_swe_1,p_swe_2,p_swe_3,p_swe_4,p_swe_5,p_swe_6,country,adm0_name,travel_ban_local_opt,no_gathering,travel_ban_intl_out,testing_regime,home_isolation,religious_closure,cum_confirmed_cases_imputed,population,testing_change_irn_13mar2020,travel_ban_local_opt_natl,school_closure_natl,p_irn_1,p_irn_2,_reghdfe_resid,__hdfe1__,__hdfe2__
NA,Chahar Mahall and Bakhtiari,NA,2020-03-10,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,10mar2020,2,3,2020,10,Chahar Mahall and Bakhtiari,0,3.610918,0.3528214,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,37,947763,0,1,1,1,0,0.17895076,0.01468069,-0.03128304
NA,Chahar Mahall and Bakhtiari,NA,2020-03-11,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,11mar2020,3,3,2020,11,Chahar Mahall and Bakhtiari,0,3.637586,0.0266683,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,38,947763,0,1,1,1,0,-0.12359953,0.01468069,-0.05488579
NA,Chahar Mahall and Bakhtiari,NA,2020-03-12,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,12mar2020,4,3,2020,12,Chahar Mahall and Bakhtiari,0,3.89182,0.2542341,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,49,947763,0,1,1,1,0,0.04121635,0.01468069,0.0078641
NA,Chahar Mahall and Bakhtiari,NA,2020-03-13,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,13mar2020,5,3,2020,13,Chahar Mahall and Bakhtiari,0,3.89182,0,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,49,947763,1,1,1,1,1,-0.07572042,0.01468069,0.09906877
NA,Chahar Mahall and Bakhtiari,NA,2020-03-14,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,14mar2020,6,3,2020,14,Chahar Mahall and Bakhtiari,0,3.89182,0,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,49,947763,0,1,1,1,1,-0.03684202,0.01468069,-0.01470935
NA,Chahar Mahall and Bakhtiari,NA,2020-03-15,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,15mar2020,0,3,2020,15,Chahar Mahall and Bakhtiari,0,3.89182,0,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,49,947763,0,1,1,1,1,-0.03163177,0.01468069,-0.0199196
NA,Chahar Mahall and Bakhtiari,NA,2020-03-16,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,16mar2020,1,3,2020,16,Chahar Mahall and Bakhtiari,0,3.951244,0.0594234,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,52,947763,0,1,1,1,1,0.02223542,0.01468069,-0.01436335
NA,Chahar Mahall and Bakhtiari,NA,2020-03-17,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,17mar2020,2,3,2020,17,Chahar Mahall and Bakhtiari,0,3.988984,0.0377405,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,54,947763,0,1,1,1,1,0.01747213,0.01468069,-0.03128304
NA,Chahar Mahall and Bakhtiari,NA,2020-03-18,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,18mar2020,3,3,2020,18,Chahar Mahall and Bakhtiari,0,4.060443,0.0714588,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,58,947763,0,1,1,1,1,0.07479323,0.01468069,-0.05488579
NA,Chahar Mahall and Bakhtiari,NA,2020-03-19,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,19mar2020,4,3,2020,19,Chahar Mahall and Bakhtiari,0,4.110874,0.0504308,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,61,947763,0,1,1,1,1,-0.0089847,0.01468069,0.0078641
NA,Chahar Mahall and Bakhtiari,NA,2020-03-20,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,20mar2020,5,3,2020,20,Chahar Mahall and Bakhtiari,0,4.158883,0.0480094,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,64,947763,0,1,1,1,1,-0.10261075,0.01468069,0.09906877
NA,Chahar Mahall and Bakhtiari,NA,2020-03-21,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,21mar2020,6,3,2020,21,Chahar Mahall and Bakhtiari,0,4.189655,0.0307717,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,66,947763,0,1,1,1,1,-0.00607029,0.01468069,-0.01470935
NA,Chahar Mahall and Bakhtiari,NA,2020-03-22,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,22mar2020,0,3,2020,22,Chahar Mahall and Bakhtiari,0,4.219508,0.0298529,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,68,947763,0,1,1,1,1,-0.0017789,0.01468069,-0.0199196
NA,East Azarbaijan,NA,2020-03-01,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,01mar2020,0,3,2020,1,East Azarbaijan,0,2.484907,0,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,12,3909652,0,1,0,1,0,-0.46610982,0.0729967,-0.0199196
NA,East Azarbaijan,NA,2020-03-05,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,05mar2020,4,3,2020,5,East Azarbaijan,0,3.433987,0.3894646,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,31,3909652,0,1,1,1,0,0.11813088,0.0729967,0.0078641
NA,East Azarbaijan,NA,2020-03-06,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,06mar2020,5,3,2020,6,East Azarbaijan,0,3.713572,0.2795849,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,41,3909652,0,1,1,1,0,-0.08295353,0.0729967,0.09906877
NA,East Azarbaijan,NA,2020-03-07,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,07mar2020,6,3,2020,7,East Azarbaijan,0,3.7612,0.0476282,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,43,3909652,0,1,1,1,0,-0.20113212,0.0729967,-0.01470935
NA,East Azarbaijan,NA,2020-03-08,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,08mar2020,0,3,2020,8,East Azarbaijan,0,4.29046,0.5292594,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,73,3909652,0,1,1,1,0,0.28570941,0.0729967,-0.0199196
NA,East Azarbaijan,NA,2020-03-09,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,09mar2020,1,3,2020,9,East Azarbaijan,0,4.553877,0.2634172,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,95,3909652,0,1,1,1,0,0.01431095,0.0729967,-0.01436335
NA,East Azarbaijan,NA,2020-03-10,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,10mar2020,2,3,2020,10,East Azarbaijan,0,4.7184990000000004,0.1646218,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,112,3909652,0,1,1,1,0,-0.06756477,0.0729967,-0.03128304
NA,East Azarbaijan,NA,2020-03-11,141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,11mar2020,3,3,2020,11,East Azarbaijan,0,4.94876,0.2302613,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,141,3909652,0,1,1,1,0,0.02167748,0.0729967,-0.05488579
NA,East Azarbaijan,NA,2020-03-12,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,12mar2020,4,3,2020,12,East Azarbaijan,0,4.997212,0.0484524,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,148,3909652,0,1,1,1,0,-0.22288136,0.0729967,0.0078641
NA,East Azarbaijan,NA,2020-03-13,245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,13mar2020,5,3,2020,13,East Azarbaijan,0,5.501258,0.504046,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,245,3909652,1,1,1,1,1,0.37000953,0.0729967,0.09906877
NA,East Azarbaijan,NA,2020-03-14,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,14mar2020,6,3,2020,14,East Azarbaijan,0,5.717028,0.2157693,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,304,3909652,0,1,1,1,1,0.12061126,0.0729967,-0.01470935
NA,East Azarbaijan,NA,2020-03-15,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,15mar2020,0,3,2020,15,East Azarbaijan,0,5.828946,0.111918,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,340,3909652,0,1,1,1,1,0.02197019,0.0729967,-0.0199196
NA,East Azarbaijan,NA,2020-03-16,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,16mar2020,1,3,2020,16,East Azarbaijan,0,5.926926,0.0979805,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,375,3909652,0,1,1,1,1,0.00247646,0.0729967,-0.01436335
NA,East Azarbaijan,NA,2020-03-17,453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,17mar2020,2,3,2020,17,East Azarbaijan,0,6.115892,0.1889658,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,453,3909652,0,1,1,1,1,0.11038145,0.0729967,-0.03128304
NA,East Azarbaijan,NA,2020-03-18,537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,18mar2020,3,3,2020,18,East Azarbaijan,0,6.285998,0.1701059,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,537,3909652,0,1,1,1,1,0.11512434,0.0729967,-0.05488579
NA,East Azarbaijan,NA,2020-03-19,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,19mar2020,4,3,2020,19,East Azarbaijan,0,6.388561,0.1025634,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,595,3909652,0,1,1,1,1,-0.0151681,0.0729967,0.0078641
NA,East Azarbaijan,NA,2020-03-20,650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,20mar2020,5,3,2020,20,East Azarbaijan,0,6.476973,0.0884113,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,650,3909652,0,1,1,1,1,-0.12052482,0.0729967,0.09906877
NA,East Azarbaijan,NA,2020-03-21,722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,21mar2020,6,3,2020,21,East Azarbaijan,0,6.582025,0.1050525,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,722,3909652,0,1,1,1,1,0.00989444,0.0729967,-0.01470935
NA,East Azarbaijan,NA,2020-03-22,779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,22mar2020,0,3,2020,22,East Azarbaijan,0,6.658011,0.0759859,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,779,3909652,0,1,1,1,1,-0.01396187,0.0729967,-0.0199196
NA,Esfahan,NA,2020-02-28,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,28feb2020,5,2,2020,28,Esfahan,0,2.995732,0.6931472,NA,NA,0,0,0,0,0,0,IRN,IRN,0,1,1,0,0,0,20,5120850,0,0,0,0,0,-0.02021474,0.08998053,0.09906877
NA,Esfahan,NA,2020-02-29,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,29feb2020,6,2,2020,29,Esfahan,0,3.465736,0.4700036,NA,NA,0,0,0,0,0,0,IRN,IRN,0,1,1,0,0,0,32,5120850,0,0,0,0,0,-0.12958019,0.08998053,-0.01470935
NA,Esfahan,NA,2020-03-01,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,01mar2020,0,3,2020,1,Esfahan,0,3.806663,0.3409266,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,45,5120850,0,1,0,1,0,-0.142167,0.08998053,-0.0199196
NA,Esfahan,NA,2020-03-05,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,05mar2020,4,3,2020,5,Esfahan,0,5.09375,1.287087,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,209,5120850,0,1,1,1,0,0.99876987,0.08998053,0.0078641
NA,Esfahan,NA,2020-03-06,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,06mar2020,5,3,2020,6,Esfahan,0,5.746203,0.6524534,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,0,0,359,5120850,0,1,1,1,0,0.27293118,0.08998053,0.09906877
NA,Esfahan,NA,2020-03-07,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,07mar2020,6,3,2020,7,Esfahan,0,6.013715,0.2675118,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,0,0,455,5120850,0,1,1,1,0,0.00176773,0.08998053,-0.01470935
NA,Esfahan,NA,2020-03-08,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,08mar2020,0,3,2020,8,Esfahan,0,6.192362,0.178647,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,0,0,535,5120850,0,1,1,1,0,-0.08188682,0.08998053,-0.0199196
NA,Esfahan,NA,2020-03-09,526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,09mar2020,1,3,2020,9,Esfahan,0,6.265301,0.0729389,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,0,0,572,5120850,0,1,1,1,0,-0.1931512,0.08998053,-0.01436335
NA,Esfahan,NA,2020-03-10,543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,10mar2020,2,3,2020,10,Esfahan,0,6.297109,0.0318079,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,0,0,589,5120850,0,1,1,1,0,-0.21736253,0.08998053,-0.03128304
NA,Esfahan,NA,2020-03-11,713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,11mar2020,3,3,2020,11,Esfahan,0,6.569481,0.2723722,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,0,0,759,5120850,0,1,1,1,0,0.04680457,0.08998053,-0.05488579
NA,Esfahan,NA,2020-03-12,717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,12mar2020,4,3,2020,12,Esfahan,0,6.575076,0.0055943,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,0,0,763,5120850,0,1,1,1,0,-0.28272331,0.08998053,0.0078641
NA,Esfahan,NA,2020-03-13,827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,13mar2020,5,3,2020,13,Esfahan,0,6.717805,0.1427293,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,873,5120850,1,1,1,1,1,-0.00829098,0.08998053,0.09906877
NA,Esfahan,NA,2020-03-14,982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,14mar2020,6,3,2020,14,Esfahan,0,6.889591,0.1717863,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,1028,5120850,0,1,1,1,1,0.05964445,0.08998053,-0.01470935
NA,Esfahan,NA,2020-03-15,1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,15mar2020,0,3,2020,15,Esfahan,0,7.010312,0.1207209,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,1154,5120850,0,1,1,1,1,0.01378925,0.08998053,-0.0199196
NA,Esfahan,NA,2020-03-16,1226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,16mar2020,1,3,2020,16,Esfahan,0,7.111512,0.1012001,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,1272,5120850,0,1,1,1,1,-0.01128776,0.08998053,-0.01436335
NA,Esfahan,NA,2020-03-17,1301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,17mar2020,2,3,2020,17,Esfahan,0,7.170888,0.0593762,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,1347,5120850,0,1,1,1,1,-0.03619194,0.08998053,-0.03128304
NA,Esfahan,NA,2020-03-18,1463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,18mar2020,3,3,2020,18,Esfahan,0,7.288244,0.1173558,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,1509,5120850,0,1,1,1,1,0.0453904,0.08998053,-0.05488579
NA,Esfahan,NA,2020-03-19,1571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,19mar2020,4,3,2020,19,Esfahan,0,7.359468,0.0712233,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,1617,5120850,0,1,1,1,1,-0.06349205,0.08998053,0.0078641
NA,Esfahan,NA,2020-03-20,1716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,20mar2020,5,3,2020,20,Esfahan,0,7.447751,0.0882835,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,1762,5120850,0,1,1,1,1,-0.13763645,0.08998053,0.09906877
NA,Esfahan,NA,2020-03-21,1817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,21mar2020,6,3,2020,21,Esfahan,0,7.504942,0.0571909,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,1863,5120850,0,1,1,1,1,-0.05495097,0.08998053,-0.01470935
NA,Esfahan,NA,2020-03-22,1904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,22mar2020,0,3,2020,22,Esfahan,0,7.551712,0.0467701,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,1950,5120850,0,1,1,1,1,-0.06016151,0.08998053,-0.0199196
NA,Fars,NA,2020-03-01,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,01mar2020,0,3,2020,1,Fars,0,2.944439,0.5465436,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,19,4851274,0,1,0,1,0,0.09996484,0.05346564,-0.0199196
NA,Fars,NA,2020-03-05,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,05mar2020,4,3,2020,5,Fars,0,3.951244,0.454736,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,80,4851274,0,1,1,1,0,0.20293332,0.05346564,0.0078641
NA,Fars,NA,2020-03-06,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,06mar2020,5,3,2020,6,Fars,0,4.174387,0.2231438,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,93,4851274,0,1,1,1,0,-0.11986353,0.05346564,0.09906877
NA,Fars,NA,2020-03-07,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,07mar2020,6,3,2020,7,Fars,0,4.369448,0.1950603,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,107,4851274,0,1,1,1,0,-0.03416897,0.05346564,-0.01470935
NA,Fars,NA,2020-03-08,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,08mar2020,0,3,2020,8,Fars,0,4.477337,0.1078892,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,116,4851274,0,1,1,1,0,-0.1161298,0.05346564,-0.0199196
NA,Fars,NA,2020-03-09,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,09mar2020,1,3,2020,9,Fars,0,4.762174,0.2848372,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,145,4851274,0,1,1,1,0,0.05526202,0.05346564,-0.01436335
NA,Fars,NA,2020-03-10,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,10mar2020,2,3,2020,10,Fars,0,4.905275,0.1431007,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,163,4851274,0,1,1,1,0,-0.0695548,0.05346564,-0.03128304
NA,Fars,NA,2020-03-11,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,11mar2020,3,3,2020,11,Fars,0,5.036952,0.1316776,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,182,4851274,0,1,1,1,0,-0.05737516,0.05346564,-0.05488579
NA,Fars,NA,2020-03-12,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,12mar2020,4,3,2020,12,Fars,0,5.209486,0.1725335,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,0,0,0,211,4851274,0,1,1,1,0,-0.07926916,0.05346564,0.0078641
NA,Fars,NA,2020-03-13,216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,13mar2020,5,3,2020,13,Fars,0,5.375278,0.1657925,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,244,4851274,1,1,1,1,1,0.0512871,0.05346564,0.09906877
NA,Fars,NA,2020-03-14,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,14mar2020,6,3,2020,14,Fars,0,5.42495,0.0496716,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,255,4851274,0,1,1,1,1,-0.02595532,0.05346564,-0.01470935
NA,Fars,NA,2020-03-15,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,15mar2020,0,3,2020,15,Fars,0,5.463832,0.0388818,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,264,4851274,0,1,1,1,1,-0.03153494,0.05346564,-0.0199196
NA,Fars,NA,2020-03-16,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,16mar2020,1,3,2020,16,Fars,0,5.631212,0.1673799,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,307,4851274,0,1,1,1,1,0.09140688,0.05346564,-0.01436335
NA,Fars,NA,2020-03-17,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,17mar2020,2,3,2020,17,Fars,0,5.736572,0.1053605,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,338,4851274,0,1,1,1,1,0.04630722,0.05346564,-0.03128304
NA,Fars,NA,2020-03-18,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,18mar2020,3,3,2020,18,Fars,0,5.913503,0.1769309,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,398,4851274,0,1,1,1,1,0.14148037,0.05346564,-0.05488579
NA,Fars,NA,2020-03-19,391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,19mar2020,4,3,2020,19,Fars,0,5.968708,0.0552044,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,419,4851274,0,1,1,1,1,-0.04299603,0.05346564,0.0078641
NA,Fars,NA,2020-03-20,441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,20mar2020,5,3,2020,20,Fars,0,6.089045,0.1203375,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,469,4851274,0,1,1,1,1,-0.06906761,0.05346564,0.09906877
NA,Fars,NA,2020-03-21,463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,21mar2020,6,3,2020,21,Fars,0,6.137727,0.0486822,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,491,4851274,0,1,1,1,1,-0.02694476,0.05346564,-0.01470935
NA,Fars,NA,2020-03-22,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,22mar2020,0,3,2020,22,Fars,0,6.192362,0.054635,NA,NA,0,0,0,0,0,0,IRN,IRN,1,1,1,1,1,0,517,4851274,0,1,1,1,1,-0.01578167,0.05346564,-0.0199196
