Totalt_antal_fall,adm1_name,case_count,date,cum_confirmed_cases,c1_schoolclosing,c2_workplaceclosing,c3_cancelpublicevents,c4_restrictionsongatherings,c5_closepublictransport,c6_stayathomerequirements,c7_domestictravel,c8_internationaltravel,e1_incomesupport,e2_debtcontractrelief,h1_publicinfocampaign,h2_testingpolicy,h3_contacttracing,school_closure,work_from_home,no_public_gathering,no_private_gathering,travel_ban_local,travel_ban_intl_in
712,Värmland,8,2020-05-08,261,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Västerbotten,5,2020-05-08,354,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Västernorrland,10,2020-05-08,333,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Västmanland,21,2020-05-08,888,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Västra_Götaland,129,2020-05-08,3364,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Örebro,35,2020-05-08,1283,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Östergötland,21,2020-05-08,1587,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Blekinge,1,2020-05-09,85,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Dalarna,11,2020-05-09,964,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Gotland,1,2020-05-09,63,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Gävleborg,51,2020-05-09,802,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Halland,5,2020-05-09,472,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Jämtland_Härjedalen,19,2020-05-09,437,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Jönköping,33,2020-05-09,995,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Kalmar,4,2020-05-09,221,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Kronoberg,21,2020-05-09,495,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Norrbotten,0,2020-05-09,298,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Skåne,17,2020-05-09,1038,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Stockholm,115,2020-05-09,9932,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Sörmland,7,2020-05-09,1407,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Uppsala,41,2020-05-09,1302,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Värmland,7,2020-05-09,268,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Västerbotten,9,2020-05-09,363,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Västernorrland,7,2020-05-09,340,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Västmanland,0,2020-05-09,888,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Västra_Götaland,109,2020-05-09,3473,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Örebro,29,2020-05-09,1312,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
509,Östergötland,22,2020-05-09,1609,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Blekinge,0,2020-05-10,85,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Dalarna,4,2020-05-10,968,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Gotland,0,2020-05-10,63,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Gävleborg,6,2020-05-10,808,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Halland,4,2020-05-10,476,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Jämtland_Härjedalen,0,2020-05-10,437,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Jönköping,6,2020-05-10,1001,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Kalmar,4,2020-05-10,225,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Kronoberg,6,2020-05-10,501,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Norrbotten,2,2020-05-10,300,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Skåne,18,2020-05-10,1056,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Stockholm,78,2020-05-10,10010,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Sörmland,6,2020-05-10,1413,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Uppsala,12,2020-05-10,1314,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Värmland,3,2020-05-10,271,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Västerbotten,1,2020-05-10,364,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Västernorrland,10,2020-05-10,350,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Västmanland,1,2020-05-10,889,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Västra_Götaland,86,2020-05-10,3559,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Örebro,16,2020-05-10,1328,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
278,Östergötland,15,2020-05-10,1624,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Blekinge,0,2020-05-11,85,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Dalarna,3,2020-05-11,971,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Gotland,0,2020-05-11,63,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Gävleborg,12,2020-05-11,820,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Halland,10,2020-05-11,486,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Jämtland_Härjedalen,14,2020-05-11,451,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Jönköping,11,2020-05-11,1012,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Kalmar,6,2020-05-11,231,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Kronoberg,6,2020-05-11,507,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Norrbotten,11,2020-05-11,311,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Skåne,21,2020-05-11,1077,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Stockholm,242,2020-05-11,10252,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Sörmland,1,2020-05-11,1414,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Uppsala,19,2020-05-11,1333,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Värmland,3,2020-05-11,274,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Västerbotten,1,2020-05-11,365,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Västernorrland,4,2020-05-11,354,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Västmanland,32,2020-05-11,921,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Västra_Götaland,54,2020-05-11,3613,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Örebro,27,2020-05-11,1355,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
487,Östergötland,10,2020-05-11,1634,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Blekinge,4,2020-05-12,89,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Dalarna,18,2020-05-12,989,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Gotland,2,2020-05-12,65,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Gävleborg,27,2020-05-12,847,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Halland,13,2020-05-12,499,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Jämtland_Härjedalen,12,2020-05-12,463,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Jönköping,29,2020-05-12,1041,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Kalmar,6,2020-05-12,237,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Kronoberg,28,2020-05-12,535,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Norrbotten,3,2020-05-12,314,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Skåne,34,2020-05-12,1111,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Stockholm,282,2020-05-12,10534,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Sörmland,33,2020-05-12,1447,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Uppsala,30,2020-05-12,1363,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Värmland,15,2020-05-12,289,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Västerbotten,10,2020-05-12,375,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Västernorrland,19,2020-05-12,373,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Västmanland,10,2020-05-12,931,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Västra_Götaland,150,2020-05-12,3763,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Örebro,46,2020-05-12,1401,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
801,Östergötland,30,2020-05-12,1664,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Blekinge,3,2020-05-13,92,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Dalarna,21,2020-05-13,1010,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Gotland,0,2020-05-13,65,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Gävleborg,30,2020-05-13,877,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Halland,7,2020-05-13,506,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Jämtland_Härjedalen,15,2020-05-13,478,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Jönköping,34,2020-05-13,1075,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Kalmar,1,2020-05-13,238,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Kronoberg,31,2020-05-13,566,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Norrbotten,12,2020-05-13,326,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Skåne,30,2020-05-13,1141,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Stockholm,261,2020-05-13,10795,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Sörmland,14,2020-05-13,1461,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Uppsala,27,2020-05-13,1390,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Värmland,6,2020-05-13,295,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Västerbotten,7,2020-05-13,382,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Västernorrland,15,2020-05-13,388,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Västmanland,27,2020-05-13,958,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Västra_Götaland,133,2020-05-13,3896,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Örebro,30,2020-05-13,1431,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
723,Östergötland,19,2020-05-13,1683,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Blekinge,2,2020-05-14,94,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Dalarna,15,2020-05-14,1025,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Gotland,0,2020-05-14,65,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Gävleborg,40,2020-05-14,917,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Halland,13,2020-05-14,519,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Jämtland_Härjedalen,30,2020-05-14,508,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Jönköping,14,2020-05-14,1089,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Kalmar,5,2020-05-14,243,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Kronoberg,18,2020-05-14,584,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Norrbotten,6,2020-05-14,332,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Skåne,39,2020-05-14,1180,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Stockholm,177,2020-05-14,10972,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Sörmland,11,2020-05-14,1472,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Uppsala,37,2020-05-14,1427,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Värmland,14,2020-05-14,309,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Västerbotten,14,2020-05-14,396,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Västernorrland,14,2020-05-14,402,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Västmanland,31,2020-05-14,989,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Västra_Götaland,151,2020-05-14,4047,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Örebro,24,2020-05-14,1455,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
686,Östergötland,31,2020-05-14,1714,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Blekinge,6,2020-05-15,100,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Dalarna,10,2020-05-15,1035,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Gotland,0,2020-05-15,65,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Gävleborg,30,2020-05-15,947,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Halland,22,2020-05-15,541,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Jämtland_Härjedalen,15,2020-05-15,523,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Jönköping,35,2020-05-15,1124,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Kalmar,7,2020-05-15,250,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Kronoberg,23,2020-05-15,607,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Norrbotten,2,2020-05-15,334,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Skåne,42,2020-05-15,1222,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Stockholm,208,2020-05-15,11180,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Sörmland,19,2020-05-15,1491,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Uppsala,37,2020-05-15,1464,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Värmland,8,2020-05-15,317,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Västerbotten,14,2020-05-15,410,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Västernorrland,25,2020-05-15,427,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Västmanland,14,2020-05-15,1003,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Västra_Götaland,154,2020-05-15,4201,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Örebro,26,2020-05-15,1481,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
712,Östergötland,15,2020-05-15,1729,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Blekinge,2,2020-05-16,102,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Dalarna,1,2020-05-16,1036,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Gotland,1,2020-05-16,66,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Gävleborg,24,2020-05-16,971,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Halland,8,2020-05-16,549,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Jämtland_Härjedalen,7,2020-05-16,530,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Jönköping,21,2020-05-16,1145,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Kalmar,3,2020-05-16,253,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Kronoberg,16,2020-05-16,623,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Norrbotten,3,2020-05-16,337,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Skåne,21,2020-05-16,1243,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Stockholm,64,2020-05-16,11244,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Sörmland,5,2020-05-16,1496,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Uppsala,24,2020-05-16,1488,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Värmland,7,2020-05-16,324,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Västerbotten,3,2020-05-16,413,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Västernorrland,18,2020-05-16,445,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Västmanland,0,2020-05-16,1003,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Västra_Götaland,97,2020-05-16,4298,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Örebro,20,2020-05-16,1501,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
358,Östergötland,13,2020-05-16,1742,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Blekinge,1,2020-05-17,103,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Dalarna,17,2020-05-17,1053,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Gotland,0,2020-05-17,66,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Gävleborg,7,2020-05-17,978,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Halland,4,2020-05-17,553,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Jämtland_Härjedalen,8,2020-05-17,538,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Jönköping,24,2020-05-17,1169,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Kalmar,2,2020-05-17,255,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Kronoberg,7,2020-05-17,630,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Norrbotten,1,2020-05-17,338,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Skåne,11,2020-05-17,1254,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Stockholm,59,2020-05-17,11303,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Sörmland,0,2020-05-17,1496,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Uppsala,6,2020-05-17,1494,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Värmland,0,2020-05-17,324,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Västerbotten,3,2020-05-17,416,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Västernorrland,3,2020-05-17,448,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Västmanland,2,2020-05-17,1005,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Västra_Götaland,89,2020-05-17,4387,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Örebro,3,2020-05-17,1504,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
259,Östergötland,12,2020-05-17,1754,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Blekinge,0,2020-05-18,103,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Dalarna,9,2020-05-18,1062,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Gotland,0,2020-05-18,66,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Gävleborg,15,2020-05-18,993,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Halland,19,2020-05-18,572,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Jämtland_Härjedalen,15,2020-05-18,553,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Jönköping,5,2020-05-18,1174,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Kalmar,7,2020-05-18,262,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Kronoberg,8,2020-05-18,638,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Norrbotten,3,2020-05-18,341,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Skåne,23,2020-05-18,1277,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Stockholm,177,2020-05-18,11480,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Sörmland,6,2020-05-18,1502,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Uppsala,31,2020-05-18,1525,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Värmland,8,2020-05-18,332,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Västerbotten,6,2020-05-18,422,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Västernorrland,7,2020-05-18,455,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Västmanland,36,2020-05-18,1041,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Västra_Götaland,40,2020-05-18,4427,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Örebro,11,2020-05-18,1515,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
457,Östergötland,31,2020-05-18,1785,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Blekinge,6,2020-05-19,109,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Dalarna,2,2020-05-19,1064,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Gotland,1,2020-05-19,67,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Gävleborg,34,2020-05-19,1027,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Halland,14,2020-05-19,586,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Jämtland_Härjedalen,9,2020-05-19,562,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Jönköping,41,2020-05-19,1215,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Kalmar,2,2020-05-19,264,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Kronoberg,27,2020-05-19,665,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Norrbotten,2,2020-05-19,343,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Skåne,63,2020-05-19,1340,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Stockholm,202,2020-05-19,11682,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Sörmland,20,2020-05-19,1522,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Uppsala,35,2020-05-19,1560,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Värmland,15,2020-05-19,347,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Västerbotten,14,2020-05-19,436,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Västernorrland,38,2020-05-19,493,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Västmanland,22,2020-05-19,1063,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Västra_Götaland,105,2020-05-19,4532,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Örebro,22,2020-05-19,1537,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
691,Östergötland,17,2020-05-19,1802,1,1,1,3,0,0,1,3,2,1,2,1,1,1,1,1,1,1,1
